#;ID_OBJETIVO;INDICADOR_RBC;RES_OBJETIVO;DESC_OBJETIVO;URL_OBJETIVO;BASE64
0;Objetivo 0;1;Objetivos de Desenvolvimento Sustentável;Os Objetivos de Desenvolvimento Sustentável são um apelo global à ação para acabar com a pobreza, proteger o meio ambiente e o clima e garantir que as pessoas, em todos os lugares, possam desfrutar de paz e de prosperidade. Estes são os objetivos para os quais as Nações Unidas estão contribuindo a fim de que possamos atingir a Agenda 2030 no Brasil.;;"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAABzCAYAAABNavaiAAAABmJLR0QA/wD/AP+gvaeTAAAbJ0lEQVR42u2dC1xT99nHj71oIagTQUi0CiGAEggqU0hA5VpATUC71O5S164tEKiv7vLWbu/UbHv3zoJrq2tVOiGAoh1ru652ra1AhAC1HVurGy23gOC9al2r9cLtvM8/13NOEji3hIv+P5/fJzEmJ4fzPc/zf/7P85wTDBvnw39lfqAwXbNMlK55Qpie/7+B6fmviTLya+H5J8KM/G54/p/AzAIN8TMXghQ1oE9BteeD5G/AY/GFoPifnw9WfOdicEL06TlyL+zu8NyQZG6YAqASAN5PhZma1wHcGRA+kqhgLwYpWgEmPoyGzgcp2s4HxZdfDIrPuxgcK8Mx9b13CfA45q7SzAjM0KiFGZoKZH10QPIA1kHwmS8BctXFYPn6q0GJ37pLhqObBZh9bGDyDZaiPuS27xKiO/JLkrDcEjnxJVFGQc0YBHv7vGSZv3V7p6vkXt2VioV3ARKHVnsPlrtPieWVfojlleCYpuQ9CthHxyDYQ8TtdR1SPGY8qMCNh+Ibug4mKHEcm3RnA9WUPgFAe0xA7RrECvbNs75NqlZPBjhfjCmw8xTJxO0B1HoTWLuajQfkq+88qJrSVLDSTyhAifo18e3CjILfjyGwRhzD7rFZ6/74cAA5RAFrVU3HIfmiiQ80pywELPSDYYBadQYs+j67O9aEA6ChsQAWlkGbKdb6exdQrRoElXRWKGZNVLebA8Cu0YBqFpp3SVabXz/qYOcp+i/NWya0bqelSjoZoH0xAlirrnZWKnImDtTc0ggIiI7TBmqVpvRtEtj0gsdGGywscV4nbgdAPUoTKlHvtFXJZ49vqHkl3weo1xlDNWsAyy990LqpOeofe8Fce2U0wV4MkqdT3HANC7BIlzoPyjPGH9ANu6YAmJ0sgRK1hbjZwIyCXaMItpeYVmyvTBAPEzTR0ZDxkGI7rrUHYuMg6i3ZwwNUpFOm+dkyAlY+EzVqKcVgOekkQ1A4QCXqb9268ZKi3KT71gjLGQYqTScnLPI/HAWwA2dDltumBb0+8T4Aco4PsF0HFU0XKmSCsRv44hSXklcxC9KDbTzAJQUsosyCH40C2L9S5taHebLWT3sqE2aMWahqgzTjkXpps7pJ6ktetxbPdZJZYqp+2I5tiSFS5nhDrfWqR8GKyVmkzoOKIzxAbe86GBtA3G5WaWzE6nKFfExABaDpoJsgHPSRqiF8KukNBa9KAc5lTnA1+0hJAWFm/h4Pgj1DDJqMVQlzAcoAR6i9XZWKeWSoSx5crYvrAX21uly+dCxBtarmcX3QA+SqjW4JAPqaA1wjMYianb4h2lNgocPiV6SEf6XiNxyhXkRpSOI210BWarUuthWg4mbFXl1VFhszKlDXNSyIA4g3KFDNqpO+mQgBhkNJLq/kJocgKplitc0eADt4LthuWZag6QwHqFep5b1VMMcCzBN2qBaVxV1S6uTzPQp1beOCeQDvglOoNkXsdwioNCUq05zJDu4hSoox191goTXmPXJ5Ll7FGmql4pvOA3HxxO0pi2O8AaDBAapdXZml9rqvWweaQ9X10hPDQ7XIIH3ZSWXnB6bSHHOwt7ENpbY/0j8x3wegfe1OsBfnxa+lrF0PswR7u7uSnLVSQ55ZqYt7bxioVss1ZO7KnOJeqlBABqiHaUG1ueVIrWP+eF8+K6vNLfkJxWr3uRHsBTwm5n7rZzoOxM5hGTShzzxMhqq+F6C+MSJUi1bp4va5e1nzE0ZQbXAjfuokj7yFBdxWOLsm2TNRBbHuAxv/O/LaNX4rq7ThQcUTVONAoOhCtak09gn3BEv1CxYDpFuswNZLh9R1kU86cctFzJc+umXkqo+pf5j39tMvxLGhNhaQzwVAp5iDlW+i/snK0rgdjKGadX1l+dIwXqE+9r5MsM4g/ZwlVKsG1hki1BTfPgnL2/dHhnArSIWBdE2BFaClPfVv0Kr6G+g7zgHoGYGZuRFBiY+Tll+X58hnQ7S7HIrmj6PlDCrHQa31kg1ssKKalJB4LT6TBdTnqMcR4GxjCdWq5phi+/TAfb1aF7GTI1Srbj1iWJBK9u9V9wKsPzEAewN7cp8twxWUvelbAHCjKDNvEaZm39QN7S6T0FUAF4Lkm87Pi0+iuOE3GUL9P+r2wf1u4AjVPN+Wxv6KF6jfrY+UAZB+nsAifaNukCY4lvlotcxYg6j1nlradVctCQRYfbShHlLsdoBaGvsDgDLIB1jQbVUJOcHBKrEPUe2HPEK16j+P1kUsouSVvcEt148A9SSkF9XEAMrdA82vXZVyNQDroAH2ALW+uqosTgVLln6eoFqj5A+4BUwG6Xo3QLXq3LrGyBByMLV7BsA74cRCUZVojSeBUkczzG2oZ8l1uU7+djNl/lOWLk0GEDf5hEqAu5aTxaKAByB85ia4veCW55LdMiQh0LLGDHUIoBZjj1WMmXqlsSpmOjSIF1PA1kKxnBSgrSyNiwVLveYOqKAzSl3sY7zUWiGLpHykPvIfboDbtqZRRm7NzNMFQfrRYMovj9GBImUo350FqB+1lsSTKlqr9iki4eBfdgNQqP7EblRX8X2ZJyyuzYClH/MKt076SbZ+4bi7gq3tYKIfXLdDqkFnlilCAMBZnt1uNwKaSPEKjIf3ntYtgj1tz/mVtE51uQSCZQufgRWkKvUO5b5xNiBaFaHEPX9Q5UYo3+UkaimVMuu8L4rxbpwtpXcxGILpvaftPyAc9JXX3vbt03efnDEs4PrIOj7grquXPjVeoaYWx0wHEP/mAyjkkU+uLo1bp3XRwaj3l/o0CWUbG0VR5xqFslNVdC7K9trduskClahrgj2tOwWvtAS6zCPD2pRxgYCsQw5lvnE0UGIf3OVfOEI9sbpMvt4V0Aa/8KkAc3OjMOoKCLfKIJIpR4qS7gGInU7AmrW77ToC7P2HVpHLP7BRuhAsuArlh5m44cx3JVOwcT5QUAPWdpx5gj/un6t0cjXm4vLLj2bPn9kokmkB4pdEoAS9P+yOCfa2p7mEStYNBNhrT9vsYYsG0ElBA3DL949LpmETZKzULQkEWKdoBkUN8OjS2o7PigxoEkUWArhrLoBaNdQ0RyoZJmhqL6EJ1qrbALdiyiudLjf6cEOEFObOClQEcAL1NiRBorEJNkxrWF3cwHBAV5XGpbr6fGOAbFZjYNR2APbNCEAJkv2P861VtUwGUFcYgrWqDwGeurvVZQ7zYUOUeF2dtJiSd34Wm6AD3OvzTrohjkJiIc7VZxpE0rkAaCeAukEfqE2fOrfW3a0qllCJGgR3XuXzSvsCVzv/qH5+EKoWwbxajQKOiQoWtbNYouQhAHpYqVMscfXeDwMXBlmA3mIB1KYmUdR8J264TccDWBJgwe5WGXYHD1V5rAxloVwCFUYuACD7Qf1cgFrVIJT9whnYUzyCJeoouOml2N1BnEMjwUIrAMYAH0BtEslqSV+Egh83QSWqweeVVlvuVw1FcWdyuoxg8F4X4x4G25jk6r0c9wE7PidSZgE6yCtQu27qgwjZO1ifPuUBsCaB9T4To1ZPX6jKwp2JejBi1q4Vunov+j86B9TV551938KsrN8O9/7htEilWu40KAqMlsJB/5ubYFLdsb0nzGtP+wFPgfV5uUPKF1hn76eO6KysdZ4CS9jmJIrrTfYEVIt+SZxfWzwE9mMTLB7BghrZWqu7wFK3i24fBAe810Ng3zJ/a3Hz/SjR4BGwu9sK3AAWHwbqN6MFlrrtBmHU7zwDNrLd9IU+ezsiPGStQ4I/dgW4A6yzz6E7urH5nLvAmiNhj1jsQBO63zJUc9QeCppabbDcAHahSrWKiQtmClamVDrNGC3Kzn6Y7rbhoF/wCFxUo/Xd1THNe0/HInCTmYK9beshsfAzgLADpQjhtfe897Z9AmDOorQhN7jtJe4Fa/8sPH/VU2CHO4mcgH2LZ4iXm4RRLfB4DFx9JbjhlxqEkT9vFC6Yx2xl/cJprwd2t4u9itsSvPd2KE0nwu7WzZZKTwVKRlgCsXPI9RLBCna3P+FusKCrTKzV42BFUc/SWYuCjLBsaYCEw2F4XoxKdqiw3hQYpW4QRScYAqLELVLp5NFJr8BJ4FVsnOtV3B4L1rp6anGbnwfAcpoHXYBtcQ1UFc8koPtQJFsMcKugcrMLIG1pEMmeQkVyQ4Astk4U+eC7Eh5r0klbHopdrk1WJGrTJdBb4+MJ5nyAXaTKOskA4BBTsIvXrCEVMpb8d34gXW8gXbkycLTSlbh8jhe+TOKPLd+aWr1iaypO0E3QOVDLii2pR+GxYsW2tJ3Lt6ZtXr4ldf2KrQ8p4WSIidemiVw1WXkCLOgowL1J1yrpfN9ilSoDske2W+rGbM6Z/u1N+TjS4g2aODbrYl5gZUqm4PEPivB4iRSPE6fi8uD1uDxoI64Qb8cVwRV4fPBRXC5ugefnQEOgDzAAV08By0QDoPOgkyu2pn2QuDX1ADx/IXFL6nOJW9IeT9qaumrFlpQl6CRwB1g6BxrBGgksnCCXCWlBE1grUKZgmQDGE+bOcAlLEXwY1GyBNQjCGagOwKZ9xAEsXf3TXWBlq9ZE0oyUyf+nzCp19jpfYF3BxePFb8KBv8wQFDPJg48ji232ANgT7gJrOdhDI23L+pokk3w/B6ZgXUTFV13s42VHsMEn3ArVrGZksY0eAGt0J1jngLI1Luf4l7NiF7+iepovsEyWPHDQu90PNqgRgzmwxgNgL7sfrCptJDcY87KqB4QjeQqsXK32ooC94n6w4loUFb/jAbB97gZLPLguoOJE8QkWPneLZpVnEhz4freDjQ9+D1uxLWW/B8DiCu1Ds9wN1nKQC90JllP5Tj5ntgfmV+SKDwLYtOc9ATZpS9oKT4B1Pa96Hmy0MvsREli0rPEE2HjxixisOTd5Aiysa/PuMLD9TgKnDR4BKxc/h6JitZuh3oAM1ntJW9NS7hSwEJGXOE9IBMWCmyyFg3/WvRYb9ENsmTZF5o7lzYptqcXopHGWf56gYK8vVCqX0E4TJswVmzJNKB2oCL7FL9x5cixzQ+YUS2qQC8jrKK8M+eSNidqMoLudwwxzwTEib/P8C+lEc86XG9ils2eaNgxg2hmCHAJ9snxb6u9QUBSTQ+9uYe/uGv+XSrIdIe93zsJwene9weUhErDkZwDSO5AevM4Q7CXbhiB5/xqdJAOoCiwTXTo/h84O6qH6U7sjKkZfJNOCmvWFspOmpHum2t/qwhITE+8zPc/K0llaXF60lb+gbylapVprS+hnZ8csysqKgPccjlZl/4CY6Lc8HySuacNVqqnE6g71EZL/R6yfAxcscpVfJj4n9lLBvqTC4wXL/v+W8HoEaVtV+L1hNb3doC/Cak5XhdX25CyoP0WrJxoO0H14gjjBUhxotlRvhgN7xA7WeWQ8iPLIAH17ojY1la5VVr8YJa7dIcs/Vij7K8C8BsKJqi2SxRLBEnqWnrYerBi4nSz0A6+xgkXw4cCriGAtB7uFCAvVaG1QlFl/ITaWR69Zk7BQlf2xE7CvkgGqnqeCRfXVhco1WcTXFimzXkNrZsu/LzotE2ZlmRIz4TU9aoCKUzQIagbQ28Oqe1JjmptpHV9cETILrFhtqQA5yWKJtaRiuwXmFwSrpFUsbnpB7qUvikrVF0VvN1klBaQD2ELZQSJYSkAyBBHlG67AOrEiE1iA/V9Ua4PXtpO2rczOthzsp+zflXXEWkSA1pfFdCw2JtUc+AHY7ZbP3Lb83w3CSZpG/CwAbHAClqprAPkwsmbx0XNzaUFWY/fiCSExEGlvtgRh/Xj8vEx7q6ZWPTlRm7aQ2sHu0sUWySLBrf4MHo+Cbo0Ek6KBusKFoRNsCnV53ADWUhpQHRRa0/uv8JreImTNknc7ptBz22F+qIOC9l7rX5H6HCuSKY8VRhfDYw9DkE4U9eadEjQB2Bo2YCm6EVbbexRc+ub5tT3sf90D3bXEHPREbbZYZR93mNS5duGqCQ+1ujebB6iOqu3tCqs+XYzmbvFR4/Rhd6IKri7X75D9EM2BcOAv8Q3SUdEdE3n5g4KhsJqeVreAJes2fE9tePXpZxP1+H2u5s7P3A/UpqFjO6IyJ27WAZ8UXt2z0Xzg3Q4XdPqfLvcF5s+fewjqJX1h9Oo7YY4N1/d+Gw58p9vB1vb+2OVO1LwQPRtFre6ECidPHfqeOynrBFHtNDj4h9wIdkCq7x5+eQrLmGq3ud4i2c5mJz9WgJeHrMFLwqeOe+97dMb0AYN3w6BBsNFpMFXbmw8QbvINNrS698iIO1e7I3ot/1CjztUUyZIdDkQVdK2XhuzEdRIc1Die4eLvYwKAahgwCHCLKnC9v0NlS1LdE4HWqLyCrT018goDLXWOFUW18Oh6a+pfjHHIi+Klkgi8TPIvC1SrGsYjXLwJ8wKQegJUk/oNgra+RoHDbWfnNJ32QssVnoKmz9E9MOklJIpkT/IAtR8l/53dyRPXheYBxJsUqGaVhRoAuv+4gVrv4w+W2kiFStDNQYNPgXPX3LPenEpkDza8tvdHtHcWzYMApZcD1F79jugEh4NwQDINoB5yCpSsM3i5RD7WofbVey8GcF3DQCXI+w3cMN3hvs9h+u75AOgEK7DVvefophsJQVRUASuohdF/OfIC5Se9EdQS8bcBWCcNqBbLlfTD4+axCnWg3uc7AOwWPagWNQi6+xq8HNpYg/TdD0CCYSfzJU5PDuMdN2WiimT/YgD1FmSuNuKUe+6if+NlIT8FSLdpQ7XrU5zlFX1ud8GGqWHIzTICa1Z/v8FHizu56TbMl2sA2Jc0wX7mMtM0YoRcGLWSFtQdsm5UZ3X444uh2qALeYcFUKTBseSOD/hmTqsUJpNuATBo8N7GAqxV1Xi9t0NQiUp2ALiRRtDELWsH4I6MAPZ1/YuOv8ABQdBy01zJDioo5CXi9tqm5vgZ/XJOGP3ytKenPenrKaClgcv8y0XJ2gph8pegT/WY3YPgLdhkiHxbOMC92F8vSKd+pxRuMQxr3t8DwCHW69aRBuqIcNYJAbqJXK9jihRcry50I8DpYw9VchYvFpOqFsaZuQdAuEVfg17q8M2NcBfQ8tkp8v3CpL0A8wYItyuJlLrrb5i6DAANcYA7BCfHTrwZu9+xOtSTCiAvUMBeh9fFvPyRCCAF6md1L0RFOUCtgLYNneQIB6BmlUqyiNvt9s1LJ0Alyy+3q8s3t7jLL1fZIdnAqVpUJkyKqRAlvQwAjWSYJF2juuQBg08xB7BWHcfrHgim7lNwdVcAwPyAUIDP4+3sRWtRgHnM0rNU8X6RTODoesUp4D7PcYZaJvkzcbvnRDneALDTJViCAPB3SPuUH5KBa8JScY0kDn9GHGUSeq4JycTzJD+CR1JUuV+YsnEYoDbtFya/65hKFJzlDLdecBmWRY7FEVMzXI8W5tVqup2OtEdNYWQIgH3UAShErQBEawp2uELVSb7Cy8NIBQKAVUgHKlLHrBzbjyDiaulkgHgLhA+jb1DfkN1ik5fTAWuCG5hEui5noMFnHQ9Wa3fNMH9TjzXrKJhxyF8a8qApDcgdqNUFky5W7pqhkQGwPppgv8IJvUdgkYtGgGpWTth8YuQL0AZpwj1fOTdhBmVt+1ee4OJQSGjGm6ZJPL+Og3kQYFzhDapOcpz426s4pr2na2ZuE11rNfrm1pP2z+RqaYDND/0u8XMVgckdtK0WgivSdzZ4zQVXeo0vuKCvIanxPU9C1QCIIR6h3sb3hZDunW/0zdlEGyqaX2fm7iLPr5I/0AKrCSFdTwtLmz/RBQsaKg9MSSKvbQU/4REsjgIzz4GFpYgpK8QX2LKQ3xC33+mb/6BlSYPTt9g8UjIcoDXSApsXWk2yWFHycwzAIrXukthvWIJXYfciN8oL1AbBO7ge82zmDQU5AOUUD2DbcR35VyjB+t5iBBUFTv55i+wBHXYPQLtGz2IlXxLnZlinpjMEi1cEpmwl7v/teoEMwPRxBPt3VOMdnXxpGdx8SgcHhj3UIQjAkslRcI6aKVQUYBHXsCggognVEkCJbZ33B0WJfozBCpNvVQhTSbfog8h2B1uoKJuFyoGjmwwvh+hTJ/mC5Zq1lLitDt8N0wDSGcZgfXM/Jc+vod9lBFYTkk1yx8Lk00zhwtq2jhSVN2PeMD8aWUD93FkOeXTg6sBCmOaFyySXqAV1gLSHhbUi6cjza0ghM7CSX1Ei47dZWC1eIUp5kmK1GQyhfobrBYHYWBp4RXgwADMyAPt9UtpwZk4sABpkBdY3dyN5qRNazRDs25TIWMsKrDD5ysFZKQHkdKPgEM2s08e4fqrf2GwTKQkXmdajIyciaol12xZMPRkA/ZulteLdfk+voETElxiBzZOcJoNNymIJFqmStC/HBQEA7svho1/v15HrHts9QHDZBpo7hwF7A/4/hLy8ydnCFipoqGe6xpYBwguC5zG0VrOeCg6wL3lS53IAi5cHpKwmZ6S8nx7G/e7Ex9MvXZu6JsztLVSwpHYXo39uKMC5yRYs5JKNZDcMPcpswOZLHqIEUJc4wD1V5W+/qQryTrAmrRvVrBLPa92lAPJzAtSTOKFhHEWRAKeag7UivUGp6PyaFVgN+YQDOB9wsdr9opTCYVppPhqVPDCvcFFTuE6y3WS9lFYXlC3iCBVHbpwyvx5mCfY1cmSc9DwXsKD+/aLkxZRWml/21/v82uPZJLcC3hcicWx1yb3EFSwqsFPAnmUJto2cWkx5lCNYUMrfq7CJ++PHTodxZl4lV6imVKLvU3MI8+ssllCRhvANkmm2orsoKZw7WJM23TFQu4MefwCg/BlFtJysdWbuZceOCdZgIYAS25rctVA2BChfcwA6CAWFqoqAh4KxO210zsiLhK7DKvaA845S3PAvOIHVhGwgB1BJBnZQk47un50Ujd3po8MvZ7GlC/E2s8ApbweluP5nbmDJuWtILe5iUggA911WLkpdhN0dFAsOyJsFwDYbZ+acogXXL+d7FIvt5AiWVEyAqPaJEZMRgcln9wcmb6OmEu8OJ0OPae/r9M3NAMAlAPCK68DpaakNKgQ+pgCIG9g+/HF7bRi5UxdAUfN4BcyhSmID+d3BYDRjOfd3zng6E/UOA+gOAtgb6AQguOFEjlDNKpDY1p7FWMz95lpr8iCU5ZrR2hYSD2l3YbrDXUPbTOfM3PVQ0dlKjoglP+YFbL6EVHo7MDspBa4KmHn3yI9WAqQgNBYK7M/imtBdYL1vAaTjoA5Qr6n9RQOZL41kwPL8DMgI7/sHPB4B/RG0FaLiH+K54glxO8D/B6Kh65WdI36TAAAAAElFTkSuQmCC"
