ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SEXO;DESC_SEXO;CODG_RACA;DESC_RACA
Indicador  5.4.1.2;2;9.8;16;Amapá;9471;2017;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;7.2;16;Amapá;9471;2018;6794;Total;95251;Total
Indicador  5.4.1.2;2;6.8;16;Amapá;9471;2018;6794;Total;2776;Branca
Indicador  5.4.1.2;2;7.3;16;Amapá;9471;2018;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.6;16;Amapá;9471;2018;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.6;16;Amapá;9471;2018;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.6;16;Amapá;9471;2018;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;8.8;16;Amapá;9471;2018;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;8.0;16;Amapá;9471;2018;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;9.0;16;Amapá;9471;2018;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.1;16;Amapá;9471;2019;6794;Total;95251;Total
Indicador  5.4.1.2;2;6.9;16;Amapá;9471;2019;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.3;16;Amapá;9471;2019;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;6.4;16;Amapá;9471;2019;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.0;16;Amapá;9471;2019;4;Homens;2776;Branca
Indicador  5.4.1.2;2;6.6;16;Amapá;9471;2019;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;9.7;16;Amapá;9471;2019;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;8.2;16;Amapá;9471;2019;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;10.0;16;Amapá;9471;2019;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;7.2;16;Amapá;9471;2022;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.7;16;Amapá;9471;2022;6794;Total;2776;Branca
Indicador  5.4.1.2;2;7.1;16;Amapá;9471;2022;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.5;16;Amapá;9471;2022;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.7;16;Amapá;9471;2022;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.5;16;Amapá;9471;2022;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;8.9;16;Amapá;9471;2022;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;9.1;16;Amapá;9471;2022;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;8.8;16;Amapá;9471;2022;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;7.0;17;Tocantins;9471;2016;6794;Total;95251;Total
Indicador  5.4.1.2;2;6.6;17;Tocantins;9471;2016;6794;Total;2776;Branca
Indicador  5.4.1.2;2;7.1;17;Tocantins;9471;2016;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.4;17;Tocantins;9471;2016;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.1;17;Tocantins;9471;2016;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.5;17;Tocantins;9471;2016;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;9.5;17;Tocantins;9471;2016;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;9.1;17;Tocantins;9471;2016;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;9.7;17;Tocantins;9471;2016;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;7.6;17;Tocantins;9471;2017;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.3;17;Tocantins;9471;2017;6794;Total;2776;Branca
Indicador  5.4.1.2;2;7.6;17;Tocantins;9471;2017;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.9;17;Tocantins;9471;2017;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.9;17;Tocantins;9471;2017;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.9;17;Tocantins;9471;2017;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;10.3;17;Tocantins;9471;2017;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;9.7;17;Tocantins;9471;2017;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;10.4;17;Tocantins;9471;2017;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;7.7;17;Tocantins;9471;2018;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.2;17;Tocantins;9471;2018;6794;Total;2776;Branca
Indicador  5.4.1.2;2;7.8;17;Tocantins;9471;2018;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.9;17;Tocantins;9471;2018;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.5;17;Tocantins;9471;2018;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.0;17;Tocantins;9471;2018;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;10.4;17;Tocantins;9471;2018;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;9.6;17;Tocantins;9471;2018;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;10.6;17;Tocantins;9471;2018;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.0;17;Tocantins;9471;2019;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.6;17;Tocantins;9471;2019;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.1;17;Tocantins;9471;2019;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.3;17;Tocantins;9471;2019;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.2;17;Tocantins;9471;2019;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.3;17;Tocantins;9471;2019;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;10.7;17;Tocantins;9471;2019;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;10.0;17;Tocantins;9471;2019;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;10.9;17;Tocantins;9471;2019;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.1;17;Tocantins;9471;2022;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.0;17;Tocantins;9471;2022;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.1;17;Tocantins;9471;2022;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.5;17;Tocantins;9471;2022;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.0;17;Tocantins;9471;2022;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.6;17;Tocantins;9471;2022;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.0;17;Tocantins;9471;2022;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;10.8;17;Tocantins;9471;2022;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;10.9;17;Tocantins;9471;2022;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.0;21;Maranhão;9471;2016;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.5;21;Maranhão;9471;2016;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.1;21;Maranhão;9471;2016;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.4;21;Maranhão;9471;2016;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.2;21;Maranhão;9471;2016;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.4;21;Maranhão;9471;2016;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.4;21;Maranhão;9471;2016;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;10.3;21;Maranhão;9471;2016;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.6;21;Maranhão;9471;2016;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.1;21;Maranhão;9471;2017;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.7;21;Maranhão;9471;2017;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.2;21;Maranhão;9471;2017;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.4;21;Maranhão;9471;2017;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.3;21;Maranhão;9471;2017;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.5;21;Maranhão;9471;2017;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.6;21;Maranhão;9471;2017;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;10.7;21;Maranhão;9471;2017;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.9;21;Maranhão;9471;2017;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.2;21;Maranhão;9471;2018;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.5;21;Maranhão;9471;2018;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.3;21;Maranhão;9471;2018;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.5;21;Maranhão;9471;2018;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.2;21;Maranhão;9471;2018;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.6;21;Maranhão;9471;2018;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.6;21;Maranhão;9471;2018;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;10.6;21;Maranhão;9471;2018;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.8;21;Maranhão;9471;2018;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.0;21;Maranhão;9471;2019;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.9;21;Maranhão;9471;2019;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.0;21;Maranhão;9471;2019;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.5;21;Maranhão;9471;2019;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.4;21;Maranhão;9471;2019;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.5;21;Maranhão;9471;2019;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.3;21;Maranhão;9471;2019;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;10.9;21;Maranhão;9471;2019;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.4;21;Maranhão;9471;2019;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.1;21;Maranhão;9471;2022;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.6;21;Maranhão;9471;2022;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.2;21;Maranhão;9471;2022;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.0;21;Maranhão;9471;2022;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.9;21;Maranhão;9471;2022;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.0;21;Maranhão;9471;2022;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.0;21;Maranhão;9471;2022;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;10.0;21;Maranhão;9471;2022;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.3;21;Maranhão;9471;2022;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.1;22;Piauí;9471;2016;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.7;22;Piauí;9471;2016;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.2;22;Piauí;9471;2016;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.4;22;Piauí;9471;2016;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.0;22;Piauí;9471;2016;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.4;22;Piauí;9471;2016;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.7;22;Piauí;9471;2016;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;10.7;22;Piauí;9471;2016;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.9;22;Piauí;9471;2016;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.3;22;Piauí;9471;2017;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.9;22;Piauí;9471;2017;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.4;22;Piauí;9471;2017;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.5;22;Piauí;9471;2017;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.1;22;Piauí;9471;2017;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.5;22;Piauí;9471;2017;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.9;22;Piauí;9471;2017;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;10.8;22;Piauí;9471;2017;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;12.2;22;Piauí;9471;2017;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.5;22;Piauí;9471;2018;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.0;22;Piauí;9471;2018;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.6;22;Piauí;9471;2018;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.8;22;Piauí;9471;2018;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.9;22;Piauí;9471;2018;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.7;22;Piauí;9471;2018;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.0;22;Piauí;9471;2018;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;10.7;22;Piauí;9471;2018;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;12.2;22;Piauí;9471;2018;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.9;22;Piauí;9471;2019;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.1;22;Piauí;9471;2019;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.1;22;Piauí;9471;2019;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.2;22;Piauí;9471;2019;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.5;22;Piauí;9471;2019;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.3;22;Piauí;9471;2019;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.5;22;Piauí;9471;2019;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.2;22;Piauí;9471;2019;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;12.8;22;Piauí;9471;2019;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;9.0;22;Piauí;9471;2022;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.4;22;Piauí;9471;2022;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.2;22;Piauí;9471;2022;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.2;22;Piauí;9471;2022;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.5;22;Piauí;9471;2022;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.0;22;Piauí;9471;2022;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.6;22;Piauí;9471;2022;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.0;22;Piauí;9471;2022;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;13.1;22;Piauí;9471;2022;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.0;23;Ceará;9471;2016;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.7;23;Ceará;9471;2016;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.1;23;Ceará;9471;2016;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.2;23;Ceará;9471;2016;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.0;23;Ceará;9471;2016;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.2;23;Ceará;9471;2016;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.5;23;Ceará;9471;2016;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;10.6;23;Ceará;9471;2016;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.8;23;Ceará;9471;2016;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;7.9;23;Ceará;9471;2017;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.4;23;Ceará;9471;2017;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.1;23;Ceará;9471;2017;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.2;23;Ceará;9471;2017;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.1;23;Ceará;9471;2017;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.3;23;Ceará;9471;2017;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.3;23;Ceará;9471;2017;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;10.1;23;Ceará;9471;2017;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.7;23;Ceará;9471;2017;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;7.8;23;Ceará;9471;2018;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.3;23;Ceará;9471;2018;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.0;23;Ceará;9471;2018;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.3;23;Ceará;9471;2018;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.2;23;Ceará;9471;2018;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.4;23;Ceará;9471;2018;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.0;23;Ceará;9471;2018;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;10.1;23;Ceará;9471;2018;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.4;23;Ceará;9471;2018;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.3;23;Ceará;9471;2019;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.7;23;Ceará;9471;2019;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.5;23;Ceará;9471;2019;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.3;23;Ceará;9471;2019;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.1;23;Ceará;9471;2019;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.3;23;Ceará;9471;2019;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.0;23;Ceará;9471;2019;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.0;23;Ceará;9471;2019;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;12.4;23;Ceará;9471;2019;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;9.3;23;Ceará;9471;2022;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.8;23;Ceará;9471;2022;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.5;23;Ceará;9471;2022;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.3;23;Ceará;9471;2022;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.1;23;Ceará;9471;2022;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.4;23;Ceará;9471;2022;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;13.0;23;Ceará;9471;2022;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.9;23;Ceará;9471;2022;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;13.4;23;Ceará;9471;2022;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.4;24;Rio Grande do Norte;9471;2016;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.0;24;Rio Grande do Norte;9471;2016;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.7;24;Rio Grande do Norte;9471;2016;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.1;24;Rio Grande do Norte;9471;2016;4;Homens;95251;Total
Indicador  5.4.1.2;2;3.8;24;Rio Grande do Norte;9471;2016;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.2;24;Rio Grande do Norte;9471;2016;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.5;24;Rio Grande do Norte;9471;2016;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.6;24;Rio Grande do Norte;9471;2016;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;13.0;24;Rio Grande do Norte;9471;2016;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.3;24;Rio Grande do Norte;9471;2017;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.0;24;Rio Grande do Norte;9471;2017;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.4;24;Rio Grande do Norte;9471;2017;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.2;24;Rio Grande do Norte;9471;2017;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.0;24;Rio Grande do Norte;9471;2017;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.3;24;Rio Grande do Norte;9471;2017;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.0;24;Rio Grande do Norte;9471;2017;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.3;24;Rio Grande do Norte;9471;2017;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;12.4;24;Rio Grande do Norte;9471;2017;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.3;24;Rio Grande do Norte;9471;2018;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.0;24;Rio Grande do Norte;9471;2018;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.4;24;Rio Grande do Norte;9471;2018;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.1;24;Rio Grande do Norte;9471;2018;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.1;24;Rio Grande do Norte;9471;2018;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.0;24;Rio Grande do Norte;9471;2018;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.3;24;Rio Grande do Norte;9471;2018;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.6;24;Rio Grande do Norte;9471;2018;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;12.7;24;Rio Grande do Norte;9471;2018;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;7.8;24;Rio Grande do Norte;9471;2019;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.4;24;Rio Grande do Norte;9471;2019;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.1;24;Rio Grande do Norte;9471;2019;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;3.8;24;Rio Grande do Norte;9471;2019;4;Homens;95251;Total
Indicador  5.4.1.2;2;3.8;24;Rio Grande do Norte;9471;2019;4;Homens;2776;Branca
Indicador  5.4.1.2;2;3.7;24;Rio Grande do Norte;9471;2019;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.6;24;Rio Grande do Norte;9471;2019;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;10.6;24;Rio Grande do Norte;9471;2019;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;12.2;24;Rio Grande do Norte;9471;2019;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;9.4;24;Rio Grande do Norte;9471;2022;6794;Total;95251;Total
Indicador  5.4.1.2;2;9.3;24;Rio Grande do Norte;9471;2022;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.5;24;Rio Grande do Norte;9471;2022;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.3;24;Rio Grande do Norte;9471;2022;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.4;24;Rio Grande do Norte;9471;2022;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.2;24;Rio Grande do Norte;9471;2022;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;13.2;24;Rio Grande do Norte;9471;2022;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;12.6;24;Rio Grande do Norte;9471;2022;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;13.6;24;Rio Grande do Norte;9471;2022;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.9;25;Paraíba;9471;2016;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.5;25;Paraíba;9471;2016;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.1;25;Paraíba;9471;2016;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.7;25;Paraíba;9471;2016;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.3;25;Paraíba;9471;2016;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.9;25;Paraíba;9471;2016;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.7;25;Paraíba;9471;2016;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;12.0;25;Paraíba;9471;2016;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;13.0;25;Paraíba;9471;2016;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.9;25;Paraíba;9471;2017;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.2;25;Paraíba;9471;2017;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.3;25;Paraíba;9471;2017;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.0;25;Paraíba;9471;2017;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.5;25;Paraíba;9471;2017;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.2;25;Paraíba;9471;2017;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.4;25;Paraíba;9471;2017;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.3;25;Paraíba;9471;2017;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;13.0;25;Paraíba;9471;2017;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;9.1;25;Paraíba;9471;2018;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.3;25;Paraíba;9471;2018;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.4;25;Paraíba;9471;2018;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.9;25;Paraíba;9471;2018;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.5;25;Paraíba;9471;2018;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.1;25;Paraíba;9471;2018;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.9;25;Paraíba;9471;2018;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.5;25;Paraíba;9471;2018;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;13.4;25;Paraíba;9471;2018;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;9.5;25;Paraíba;9471;2019;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.9;25;Paraíba;9471;2019;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.8;25;Paraíba;9471;2019;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.9;25;Paraíba;9471;2019;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.6;25;Paraíba;9471;2019;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.0;25;Paraíba;9471;2019;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;13.7;25;Paraíba;9471;2019;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;12.3;25;Paraíba;9471;2019;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;14.4;25;Paraíba;9471;2019;5;Mulheres;119525;Preta ou parda
