ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO
Indicador  9.2.2;2;11.8;1;Brasil;9314;2010
Indicador  9.2.2;2;11.8;1;Brasil;9314;2011
Indicador  9.2.2;2;11.8;1;Brasil;9314;2012
Indicador  9.2.2;2;11.8;1;Brasil;9314;2013
Indicador  9.2.2;2;11.3;1;Brasil;9314;2014
Indicador  9.2.2;2;11.0;1;Brasil;9314;2015
Indicador  9.2.2;2;10.6;1;Brasil;9314;2016
Indicador  9.2.2;2;10.6;1;Brasil;9314;2017
Indicador  9.2.2;2;10.5;1;Brasil;9314;2018
Indicador  9.2.2;2;10.4;1;Brasil;9314;2019
Indicador  9.2.2;2;10.6;1;Brasil;9314;2020
Indicador  9.2.2;2;10.8;1;Brasil;9314;2021
Indicador  9.2.2;2;5.6;11;Rondônia;9314;2010
Indicador  9.2.2;2;6.4;11;Rondônia;9314;2011
Indicador  9.2.2;2;6.0;11;Rondônia;9314;2012
Indicador  9.2.2;2;6.1;11;Rondônia;9314;2013
Indicador  9.2.2;2;6.2;11;Rondônia;9314;2014
Indicador  9.2.2;2;6.5;11;Rondônia;9314;2015
Indicador  9.2.2;2;5.8;11;Rondônia;9314;2016
Indicador  9.2.2;2;5.9;11;Rondônia;9314;2017
Indicador  9.2.2;2;5.4;11;Rondônia;9314;2018
Indicador  9.2.2;2;5.2;11;Rondônia;9314;2019
Indicador  9.2.2;2;5.4;11;Rondônia;9314;2020
Indicador  9.2.2;2;5.9;11;Rondônia;9314;2021
Indicador  9.2.2;2;5.5;12;Acre;9314;2010
Indicador  9.2.2;2;5.7;12;Acre;9314;2011
Indicador  9.2.2;2;5.8;12;Acre;9314;2012
Indicador  9.2.2;2;7.3;12;Acre;9314;2013
Indicador  9.2.2;2;5.5;12;Acre;9314;2014
Indicador  9.2.2;2;5.8;12;Acre;9314;2015
Indicador  9.2.2;2;4.8;12;Acre;9314;2016
Indicador  9.2.2;2;5.9;12;Acre;9314;2017
Indicador  9.2.2;2;5.9;12;Acre;9314;2018
Indicador  9.2.2;2;5.4;12;Acre;9314;2019
Indicador  9.2.2;2;4.4;12;Acre;9314;2020
Indicador  9.2.2;2;4.1;12;Acre;9314;2021
Indicador  9.2.2;2;11.3;13;Amazonas;9314;2010
Indicador  9.2.2;2;11.3;13;Amazonas;9314;2011
Indicador  9.2.2;2;10.7;13;Amazonas;9314;2012
Indicador  9.2.2;2;12.1;13;Amazonas;9314;2013
Indicador  9.2.2;2;11.4;13;Amazonas;9314;2014
Indicador  9.2.2;2;10.4;13;Amazonas;9314;2015
Indicador  9.2.2;2;9.6;13;Amazonas;9314;2016
Indicador  9.2.2;2;9.2;13;Amazonas;9314;2017
Indicador  9.2.2;2;9.1;13;Amazonas;9314;2018
Indicador  9.2.2;2;9.3;13;Amazonas;9314;2019
Indicador  9.2.2;2;9.2;13;Amazonas;9314;2020
Indicador  9.2.2;2;8.8;13;Amazonas;9314;2021
Indicador  9.2.2;2;3.6;14;Roraima;9314;2010
Indicador  9.2.2;2;3.7;14;Roraima;9314;2011
Indicador  9.2.2;2;4.0;14;Roraima;9314;2012
Indicador  9.2.2;2;3.2;14;Roraima;9314;2013
Indicador  9.2.2;2;3.1;14;Roraima;9314;2014
Indicador  9.2.2;2;5.1;14;Roraima;9314;2015
Indicador  9.2.2;2;4.5;14;Roraima;9314;2016
Indicador  9.2.2;2;4.1;14;Roraima;9314;2017
Indicador  9.2.2;2;4.3;14;Roraima;9314;2018
Indicador  9.2.2;2;3.9;14;Roraima;9314;2019
Indicador  9.2.2;2;4.1;14;Roraima;9314;2020
Indicador  9.2.2;2;3.7;14;Roraima;9314;2021
Indicador  9.2.2;2;9.4;15;Pará;9314;2010
Indicador  9.2.2;2;9.3;15;Pará;9314;2011
Indicador  9.2.2;2;9.2;15;Pará;9314;2012
Indicador  9.2.2;2;10.1;15;Pará;9314;2013
Indicador  9.2.2;2;9.2;15;Pará;9314;2014
Indicador  9.2.2;2;8.0;15;Pará;9314;2015
Indicador  9.2.2;2;7.3;15;Pará;9314;2016
Indicador  9.2.2;2;7.6;15;Pará;9314;2017
Indicador  9.2.2;2;7.0;15;Pará;9314;2018
Indicador  9.2.2;2;6.6;15;Pará;9314;2019
Indicador  9.2.2;2;6.8;15;Pará;9314;2020
Indicador  9.2.2;2;6.6;15;Pará;9314;2021
Indicador  9.2.2;2;3.5;16;Amapá;9314;2010
Indicador  9.2.2;2;3.8;16;Amapá;9314;2011
Indicador  9.2.2;2;3.3;16;Amapá;9314;2012
Indicador  9.2.2;2;4.8;16;Amapá;9314;2013
Indicador  9.2.2;2;2.8;16;Amapá;9314;2014
Indicador  9.2.2;2;3.6;16;Amapá;9314;2015
Indicador  9.2.2;2;3.8;16;Amapá;9314;2016
Indicador  9.2.2;2;3.4;16;Amapá;9314;2017
Indicador  9.2.2;2;3.1;16;Amapá;9314;2018
Indicador  9.2.2;2;3.0;16;Amapá;9314;2019
Indicador  9.2.2;2;3.5;16;Amapá;9314;2020
Indicador  9.2.2;2;4.0;16;Amapá;9314;2021
Indicador  9.2.2;2;5.9;17;Tocantins;9314;2010
Indicador  9.2.2;2;5.9;17;Tocantins;9314;2011
Indicador  9.2.2;2;5.3;17;Tocantins;9314;2012
Indicador  9.2.2;2;5.6;17;Tocantins;9314;2013
Indicador  9.2.2;2;5.9;17;Tocantins;9314;2014
Indicador  9.2.2;2;5.8;17;Tocantins;9314;2015
Indicador  9.2.2;2;5.3;17;Tocantins;9314;2016
Indicador  9.2.2;2;5.2;17;Tocantins;9314;2017
Indicador  9.2.2;2;4.6;17;Tocantins;9314;2018
Indicador  9.2.2;2;4.6;17;Tocantins;9314;2019
Indicador  9.2.2;2;5.0;17;Tocantins;9314;2020
Indicador  9.2.2;2;4.6;17;Tocantins;9314;2021
Indicador  9.2.2;2;5.2;21;Maranhão;9314;2010
Indicador  9.2.2;2;5.4;21;Maranhão;9314;2011
Indicador  9.2.2;2;5.1;21;Maranhão;9314;2012
Indicador  9.2.2;2;5.1;21;Maranhão;9314;2013
Indicador  9.2.2;2;4.7;21;Maranhão;9314;2014
Indicador  9.2.2;2;5.3;21;Maranhão;9314;2015
Indicador  9.2.2;2;5.4;21;Maranhão;9314;2016
Indicador  9.2.2;2;5.2;21;Maranhão;9314;2017
Indicador  9.2.2;2;5.0;21;Maranhão;9314;2018
Indicador  9.2.2;2;5.1;21;Maranhão;9314;2019
Indicador  9.2.2;2;5.0;21;Maranhão;9314;2020
Indicador  9.2.2;2;5.7;21;Maranhão;9314;2021
Indicador  9.2.2;2;5.8;22;Piauí;9314;2010
Indicador  9.2.2;2;5.8;22;Piauí;9314;2011
Indicador  9.2.2;2;6.6;22;Piauí;9314;2012
Indicador  9.2.2;2;5.2;22;Piauí;9314;2013
Indicador  9.2.2;2;6.2;22;Piauí;9314;2014
Indicador  9.2.2;2;5.8;22;Piauí;9314;2015
Indicador  9.2.2;2;5.8;22;Piauí;9314;2016
Indicador  9.2.2;2;5.5;22;Piauí;9314;2017
Indicador  9.2.2;2;6.0;22;Piauí;9314;2018
Indicador  9.2.2;2;6.0;22;Piauí;9314;2019
Indicador  9.2.2;2;6.3;22;Piauí;9314;2020
Indicador  9.2.2;2;5.9;22;Piauí;9314;2021
Indicador  9.2.2;2;14.1;23;Ceará;9314;2010
Indicador  9.2.2;2;13.7;23;Ceará;9314;2011
Indicador  9.2.2;2;13.3;23;Ceará;9314;2012
Indicador  9.2.2;2;14.6;23;Ceará;9314;2013
Indicador  9.2.2;2;13.7;23;Ceará;9314;2014
Indicador  9.2.2;2;13.0;23;Ceará;9314;2015
Indicador  9.2.2;2;12.7;23;Ceará;9314;2016
Indicador  9.2.2;2;12.1;23;Ceará;9314;2017
Indicador  9.2.2;2;11.6;23;Ceará;9314;2018
Indicador  9.2.2;2;11.9;23;Ceará;9314;2019
Indicador  9.2.2;2;12.0;23;Ceará;9314;2020
Indicador  9.2.2;2;11.6;23;Ceará;9314;2021
Indicador  9.2.2;2;10.3;24;Rio Grande do Norte;9314;2010
Indicador  9.2.2;2;9.8;24;Rio Grande do Norte;9314;2011
Indicador  9.2.2;2;9.3;24;Rio Grande do Norte;9314;2012
Indicador  9.2.2;2;11.7;24;Rio Grande do Norte;9314;2013
Indicador  9.2.2;2;9.2;24;Rio Grande do Norte;9314;2014
Indicador  9.2.2;2;9.1;24;Rio Grande do Norte;9314;2015
Indicador  9.2.2;2;9.5;24;Rio Grande do Norte;9314;2016
Indicador  9.2.2;2;9.0;24;Rio Grande do Norte;9314;2017
Indicador  9.2.2;2;9.9;24;Rio Grande do Norte;9314;2018
Indicador  9.2.2;2;8.6;24;Rio Grande do Norte;9314;2019
Indicador  9.2.2;2;9.3;24;Rio Grande do Norte;9314;2020
Indicador  9.2.2;2;9.6;24;Rio Grande do Norte;9314;2021
Indicador  9.2.2;2;10.5;25;Paraíba;9314;2010
Indicador  9.2.2;2;10.4;25;Paraíba;9314;2011
Indicador  9.2.2;2;11.2;25;Paraíba;9314;2012
Indicador  9.2.2;2;10.1;25;Paraíba;9314;2013
Indicador  9.2.2;2;9.8;25;Paraíba;9314;2014
Indicador  9.2.2;2;9.7;25;Paraíba;9314;2015
Indicador  9.2.2;2;9.4;25;Paraíba;9314;2016
Indicador  9.2.2;2;8.6;25;Paraíba;9314;2017
Indicador  9.2.2;2;8.4;25;Paraíba;9314;2018
Indicador  9.2.2;2;8.8;25;Paraíba;9314;2019
Indicador  9.2.2;2;9.2;25;Paraíba;9314;2020
Indicador  9.2.2;2;9.3;25;Paraíba;9314;2021
Indicador  9.2.2;2;12.5;26;Pernambuco;9314;2010
Indicador  9.2.2;2;12.5;26;Pernambuco;9314;2011
Indicador  9.2.2;2;11.5;26;Pernambuco;9314;2012
Indicador  9.2.2;2;12.0;26;Pernambuco;9314;2013
Indicador  9.2.2;2;11.7;26;Pernambuco;9314;2014
Indicador  9.2.2;2;13.0;26;Pernambuco;9314;2015
Indicador  9.2.2;2;12.5;26;Pernambuco;9314;2016
Indicador  9.2.2;2;12.2;26;Pernambuco;9314;2017
Indicador  9.2.2;2;12.0;26;Pernambuco;9314;2018
Indicador  9.2.2;2;11.5;26;Pernambuco;9314;2019
Indicador  9.2.2;2;12.1;26;Pernambuco;9314;2020
Indicador  9.2.2;2;12.4;26;Pernambuco;9314;2021
Indicador  9.2.2;2;12.2;27;Alagoas;9314;2010
Indicador  9.2.2;2;12.2;27;Alagoas;9314;2011
Indicador  9.2.2;2;10.7;27;Alagoas;9314;2012
Indicador  9.2.2;2;10.6;27;Alagoas;9314;2013
Indicador  9.2.2;2;9.0;27;Alagoas;9314;2014
Indicador  9.2.2;2;8.9;27;Alagoas;9314;2015
Indicador  9.2.2;2;8.2;27;Alagoas;9314;2016
Indicador  9.2.2;2;7.7;27;Alagoas;9314;2017
Indicador  9.2.2;2;7.2;27;Alagoas;9314;2018
Indicador  9.2.2;2;6.7;27;Alagoas;9314;2019
Indicador  9.2.2;2;6.7;27;Alagoas;9314;2020
Indicador  9.2.2;2;6.3;27;Alagoas;9314;2021
Indicador  9.2.2;2;8.2;28;Sergipe;9314;2010
Indicador  9.2.2;2;8.7;28;Sergipe;9314;2011
Indicador  9.2.2;2;9.6;28;Sergipe;9314;2012
Indicador  9.2.2;2;8.8;28;Sergipe;9314;2013
Indicador  9.2.2;2;9.6;28;Sergipe;9314;2014
Indicador  9.2.2;2;8.5;28;Sergipe;9314;2015
Indicador  9.2.2;2;7.4;28;Sergipe;9314;2016
Indicador  9.2.2;2;7.1;28;Sergipe;9314;2017
Indicador  9.2.2;2;7.6;28;Sergipe;9314;2018
Indicador  9.2.2;2;7.4;28;Sergipe;9314;2019
Indicador  9.2.2;2;8.0;28;Sergipe;9314;2020
Indicador  9.2.2;2;7.0;28;Sergipe;9314;2021
Indicador  9.2.2;2;7.5;29;Bahia;9314;2010
Indicador  9.2.2;2;7.6;29;Bahia;9314;2011
Indicador  9.2.2;2;6.7;29;Bahia;9314;2012
Indicador  9.2.2;2;7.5;29;Bahia;9314;2013
Indicador  9.2.2;2;6.8;29;Bahia;9314;2014
Indicador  9.2.2;2;6.6;29;Bahia;9314;2015
Indicador  9.2.2;2;6.4;29;Bahia;9314;2016
Indicador  9.2.2;2;6.9;29;Bahia;9314;2017
Indicador  9.2.2;2;6.8;29;Bahia;9314;2018
Indicador  9.2.2;2;7.0;29;Bahia;9314;2019
Indicador  9.2.2;2;7.2;29;Bahia;9314;2020
Indicador  9.2.2;2;7.2;29;Bahia;9314;2021
Indicador  9.2.2;2;11.8;31;Minas Gerais;9314;2010
Indicador  9.2.2;2;11.8;31;Minas Gerais;9314;2011
Indicador  9.2.2;2;11.7;31;Minas Gerais;9314;2012
Indicador  9.2.2;2;11.9;31;Minas Gerais;9314;2013
Indicador  9.2.2;2;11.6;31;Minas Gerais;9314;2014
Indicador  9.2.2;2;11.0;31;Minas Gerais;9314;2015
Indicador  9.2.2;2;10.5;31;Minas Gerais;9314;2016
Indicador  9.2.2;2;10.7;31;Minas Gerais;9314;2017
Indicador  9.2.2;2;10.5;31;Minas Gerais;9314;2018
Indicador  9.2.2;2;10.8;31;Minas Gerais;9314;2019
Indicador  9.2.2;2;10.9;31;Minas Gerais;9314;2020
Indicador  9.2.2;2;11.2;31;Minas Gerais;9314;2021
Indicador  9.2.2;2;9.4;32;Espírito Santo;9314;2010
Indicador  9.2.2;2;9.1;32;Espírito Santo;9314;2011
Indicador  9.2.2;2;9.0;32;Espírito Santo;9314;2012
Indicador  9.2.2;2;9.6;32;Espírito Santo;9314;2013
Indicador  9.2.2;2;9.7;32;Espírito Santo;9314;2014
Indicador  9.2.2;2;8.8;32;Espírito Santo;9314;2015
Indicador  9.2.2;2;8.8;32;Espírito Santo;9314;2016
Indicador  9.2.2;2;8.5;32;Espírito Santo;9314;2017
Indicador  9.2.2;2;8.4;32;Espírito Santo;9314;2018
Indicador  9.2.2;2;7.9;32;Espírito Santo;9314;2019
Indicador  9.2.2;2;8.9;32;Espírito Santo;9314;2020
Indicador  9.2.2;2;8.4;32;Espírito Santo;9314;2021
Indicador  9.2.2;2;7.9;33;Rio de Janeiro;9314;2010
Indicador  9.2.2;2;7.6;33;Rio de Janeiro;9314;2011
Indicador  9.2.2;2;7.5;33;Rio de Janeiro;9314;2012
Indicador  9.2.2;2;7.8;33;Rio de Janeiro;9314;2013
Indicador  9.2.2;2;7.3;33;Rio de Janeiro;9314;2014
Indicador  9.2.2;2;7.0;33;Rio de Janeiro;9314;2015
Indicador  9.2.2;2;6.5;33;Rio de Janeiro;9314;2016
Indicador  9.2.2;2;6.5;33;Rio de Janeiro;9314;2017
Indicador  9.2.2;2;6.4;33;Rio de Janeiro;9314;2018
Indicador  9.2.2;2;6.4;33;Rio de Janeiro;9314;2019
Indicador  9.2.2;2;6.4;33;Rio de Janeiro;9314;2020
Indicador  9.2.2;2;6.5;33;Rio de Janeiro;9314;2021
Indicador  9.2.2;2;15.4;35;São Paulo;9314;2010
Indicador  9.2.2;2;15.2;35;São Paulo;9314;2011
Indicador  9.2.2;2;15.6;35;São Paulo;9314;2012
Indicador  9.2.2;2;14.8;35;São Paulo;9314;2013
Indicador  9.2.2;2;14.1;35;São Paulo;9314;2014
Indicador  9.2.2;2;13.9;35;São Paulo;9314;2015
Indicador  9.2.2;2;13.2;35;São Paulo;9314;2016
Indicador  9.2.2;2;13.1;35;São Paulo;9314;2017
Indicador  9.2.2;2;13.1;35;São Paulo;9314;2018
Indicador  9.2.2;2;12.8;35;São Paulo;9314;2019
Indicador  9.2.2;2;12.9;35;São Paulo;9314;2020
Indicador  9.2.2;2;13.4;35;São Paulo;9314;2021
Indicador  9.2.2;2;14.4;41;Paraná;9314;2010
Indicador  9.2.2;2;14.5;41;Paraná;9314;2011
Indicador  9.2.2;2;14.5;41;Paraná;9314;2012
Indicador  9.2.2;2;14.5;41;Paraná;9314;2013
Indicador  9.2.2;2;14.2;41;Paraná;9314;2014
Indicador  9.2.2;2;13.8;41;Paraná;9314;2015
Indicador  9.2.2;2;13.3;41;Paraná;9314;2016
Indicador  9.2.2;2;13.5;41;Paraná;9314;2017
Indicador  9.2.2;2;13.2;41;Paraná;9314;2018
Indicador  9.2.2;2;13.3;41;Paraná;9314;2019
Indicador  9.2.2;2;13.9;41;Paraná;9314;2020
Indicador  9.2.2;2;14.6;41;Paraná;9314;2021
Indicador  9.2.2;2;19.9;42;Santa Catarina;9314;2010
Indicador  9.2.2;2;20.1;42;Santa Catarina;9314;2011
Indicador  9.2.2;2;21.3;42;Santa Catarina;9314;2012
Indicador  9.2.2;2;20.2;42;Santa Catarina;9314;2013
Indicador  9.2.2;2;20.2;42;Santa Catarina;9314;2014
Indicador  9.2.2;2;20.3;42;Santa Catarina;9314;2015
Indicador  9.2.2;2;19.6;42;Santa Catarina;9314;2016
Indicador  9.2.2;2;19.9;42;Santa Catarina;9314;2017
Indicador  9.2.2;2;20.0;42;Santa Catarina;9314;2018
Indicador  9.2.2;2;19.6;42;Santa Catarina;9314;2019
Indicador  9.2.2;2;20.2;42;Santa Catarina;9314;2020
Indicador  9.2.2;2;21.0;42;Santa Catarina;9314;2021
Indicador  9.2.2;2;14.2;43;Rio Grande do Sul;9314;2010
Indicador  9.2.2;2;14.7;43;Rio Grande do Sul;9314;2011
Indicador  9.2.2;2;14.7;43;Rio Grande do Sul;9314;2012
Indicador  9.2.2;2;14.1;43;Rio Grande do Sul;9314;2013
Indicador  9.2.2;2;13.4;43;Rio Grande do Sul;9314;2014
Indicador  9.2.2;2;13.3;43;Rio Grande do Sul;9314;2015
Indicador  9.2.2;2;12.7;43;Rio Grande do Sul;9314;2016
Indicador  9.2.2;2;12.5;43;Rio Grande do Sul;9314;2017
Indicador  9.2.2;2;12.3;43;Rio Grande do Sul;9314;2018
