ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_IDADE;DESC_IDADE
Indicador  16.1.1.2;45;1.44;1;Brasil;9502;2014;1140;0 a 4 anos
Indicador  16.1.1.2;45;0.78;1;Brasil;9502;2014;1141;5 a 9 anos
Indicador  16.1.1.2;45;4.58;1;Brasil;9502;2014;1142;10 a 14 anos
Indicador  16.1.1.2;45;57.83;1;Brasil;9502;2014;1143;15 a 19 anos
Indicador  16.1.1.2;45;69.97;1;Brasil;9502;2014;1144;20 a 24 anos
Indicador  16.1.1.2;45;56.09;1;Brasil;9502;2014;1145;25 a 29 anos
Indicador  16.1.1.2;45;46.99;1;Brasil;9502;2014;1146;30 a 34 anos
Indicador  16.1.1.2;45;35.53;1;Brasil;9502;2014;1147;35 a 39 anos
Indicador  16.1.1.2;45;27.69;1;Brasil;9502;2014;1148;40 a 44 anos
Indicador  16.1.1.2;45;21.57;1;Brasil;9502;2014;1149;45 a 49 anos
Indicador  16.1.1.2;45;18.30;1;Brasil;9502;2014;1150;50 a 54 anos
Indicador  16.1.1.2;45;13.95;1;Brasil;9502;2014;1151;55 a 59 anos
Indicador  16.1.1.2;45;9.62;1;Brasil;9502;2014;3302;60 anos ou mais
Indicador  16.1.1.2;45;1.44;1;Brasil;9502;2015;1140;0 a 4 anos
Indicador  16.1.1.2;45;0.76;1;Brasil;9502;2015;1141;5 a 9 anos
Indicador  16.1.1.2;45;4.01;1;Brasil;9502;2015;1142;10 a 14 anos
Indicador  16.1.1.2;45;55.72;1;Brasil;9502;2015;1143;15 a 19 anos
Indicador  16.1.1.2;45;67.96;1;Brasil;9502;2015;1144;20 a 24 anos
Indicador  16.1.1.2;45;53.24;1;Brasil;9502;2015;1145;25 a 29 anos
Indicador  16.1.1.2;45;44.17;1;Brasil;9502;2015;1146;30 a 34 anos
Indicador  16.1.1.2;45;35.56;1;Brasil;9502;2015;1147;35 a 39 anos
Indicador  16.1.1.2;45;28.28;1;Brasil;9502;2015;1148;40 a 44 anos
Indicador  16.1.1.2;45;21.71;1;Brasil;9502;2015;1149;45 a 49 anos
Indicador  16.1.1.2;45;18.07;1;Brasil;9502;2015;1150;50 a 54 anos
Indicador  16.1.1.2;45;13.38;1;Brasil;9502;2015;1151;55 a 59 anos
Indicador  16.1.1.2;45;9.72;1;Brasil;9502;2015;3302;60 anos ou mais
Indicador  16.1.1.2;45;1.39;1;Brasil;9502;2016;1140;0 a 4 anos
Indicador  16.1.1.2;45;0.61;1;Brasil;9502;2016;1141;5 a 9 anos
Indicador  16.1.1.2;45;4.03;1;Brasil;9502;2016;1142;10 a 14 anos
Indicador  16.1.1.2;45;59.81;1;Brasil;9502;2016;1143;15 a 19 anos
Indicador  16.1.1.2;45;73.52;1;Brasil;9502;2016;1144;20 a 24 anos
Indicador  16.1.1.2;45;55.86;1;Brasil;9502;2016;1145;25 a 29 anos
Indicador  16.1.1.2;45;45.44;1;Brasil;9502;2016;1146;30 a 34 anos
Indicador  16.1.1.2;45;36.69;1;Brasil;9502;2016;1147;35 a 39 anos
Indicador  16.1.1.2;45;28.38;1;Brasil;9502;2016;1148;40 a 44 anos
Indicador  16.1.1.2;45;22.05;1;Brasil;9502;2016;1149;45 a 49 anos
Indicador  16.1.1.2;45;17.83;1;Brasil;9502;2016;1150;50 a 54 anos
Indicador  16.1.1.2;45;14.38;1;Brasil;9502;2016;1151;55 a 59 anos
Indicador  16.1.1.2;45;10.03;1;Brasil;9502;2016;3302;60 anos ou mais
Indicador  16.1.1.2;45;1.37;1;Brasil;9502;2017;1140;0 a 4 anos
Indicador  16.1.1.2;45;0.64;1;Brasil;9502;2017;1141;5 a 9 anos
Indicador  16.1.1.2;45;4.15;1;Brasil;9502;2017;1142;10 a 14 anos
Indicador  16.1.1.2;45;62.85;1;Brasil;9502;2017;1143;15 a 19 anos
Indicador  16.1.1.2;45;79.66;1;Brasil;9502;2017;1144;20 a 24 anos
Indicador  16.1.1.2;45;58.54;1;Brasil;9502;2017;1145;25 a 29 anos
Indicador  16.1.1.2;45;47.34;1;Brasil;9502;2017;1146;30 a 34 anos
Indicador  16.1.1.2;45;37.69;1;Brasil;9502;2017;1147;35 a 39 anos
Indicador  16.1.1.2;45;28.35;1;Brasil;9502;2017;1148;40 a 44 anos
Indicador  16.1.1.2;45;21.92;1;Brasil;9502;2017;1149;45 a 49 anos
Indicador  16.1.1.2;45;18.01;1;Brasil;9502;2017;1150;50 a 54 anos
Indicador  16.1.1.2;45;14.16;1;Brasil;9502;2017;1151;55 a 59 anos
Indicador  16.1.1.2;45;9.37;1;Brasil;9502;2017;3302;60 anos ou mais
Indicador  16.1.1.2;45;1.43;1;Brasil;9502;2018;1140;0 a 4 anos
Indicador  16.1.1.2;45;0.50;1;Brasil;9502;2018;1141;5 a 9 anos
Indicador  16.1.1.2;45;3.41;1;Brasil;9502;2018;1142;10 a 14 anos
Indicador  16.1.1.2;45;52.90;1;Brasil;9502;2018;1143;15 a 19 anos
Indicador  16.1.1.2;45;67.60;1;Brasil;9502;2018;1144;20 a 24 anos
Indicador  16.1.1.2;45;51.99;1;Brasil;9502;2018;1145;25 a 29 anos
Indicador  16.1.1.2;45;40.82;1;Brasil;9502;2018;1146;30 a 34 anos
Indicador  16.1.1.2;45;34.73;1;Brasil;9502;2018;1147;35 a 39 anos
Indicador  16.1.1.2;45;25.92;1;Brasil;9502;2018;1148;40 a 44 anos
Indicador  16.1.1.2;45;20.47;1;Brasil;9502;2018;1149;45 a 49 anos
Indicador  16.1.1.2;45;16.35;1;Brasil;9502;2018;1150;50 a 54 anos
Indicador  16.1.1.2;45;11.81;1;Brasil;9502;2018;1151;55 a 59 anos
Indicador  16.1.1.2;45;8.28;1;Brasil;9502;2018;3302;60 anos ou mais
Indicador  16.1.1.2;45;1.27;1;Brasil;9502;2019;1140;0 a 4 anos
Indicador  16.1.1.2;45;0.47;1;Brasil;9502;2019;1141;5 a 9 anos
Indicador  16.1.1.2;45;2.57;1;Brasil;9502;2019;1142;10 a 14 anos
Indicador  16.1.1.2;45;38.40;1;Brasil;9502;2019;1143;15 a 19 anos
Indicador  16.1.1.2;45;52.15;1;Brasil;9502;2019;1144;20 a 24 anos
Indicador  16.1.1.2;45;41.34;1;Brasil;9502;2019;1145;25 a 29 anos
Indicador  16.1.1.2;45;33.16;1;Brasil;9502;2019;1146;30 a 34 anos
Indicador  16.1.1.2;45;27.48;1;Brasil;9502;2019;1147;35 a 39 anos
Indicador  16.1.1.2;45;21.42;1;Brasil;9502;2019;1148;40 a 44 anos
Indicador  16.1.1.2;45;16.70;1;Brasil;9502;2019;1149;45 a 49 anos
Indicador  16.1.1.2;45;13.24;1;Brasil;9502;2019;1150;50 a 54 anos
Indicador  16.1.1.2;45;9.97;1;Brasil;9502;2019;1151;55 a 59 anos
Indicador  16.1.1.2;45;6.73;1;Brasil;9502;2019;3302;60 anos ou mais
Indicador  16.1.1.2;45;1.17;1;Brasil;9502;2020;1140;0 a 4 anos
Indicador  16.1.1.2;45;0.45;1;Brasil;9502;2020;1141;5 a 9 anos
Indicador  16.1.1.2;45;2.36;1;Brasil;9502;2020;1142;10 a 14 anos
Indicador  16.1.1.2;45;40.00;1;Brasil;9502;2020;1143;15 a 19 anos
Indicador  16.1.1.2;45;58.16;1;Brasil;9502;2020;1144;20 a 24 anos
Indicador  16.1.1.2;45;46.24;1;Brasil;9502;2020;1145;25 a 29 anos
Indicador  16.1.1.2;45;35.84;1;Brasil;9502;2020;1146;30 a 34 anos
Indicador  16.1.1.2;45;29.49;1;Brasil;9502;2020;1147;35 a 39 anos
Indicador  16.1.1.2;45;23.17;1;Brasil;9502;2020;1148;40 a 44 anos
Indicador  16.1.1.2;45;17.35;1;Brasil;9502;2020;1149;45 a 49 anos
Indicador  16.1.1.2;45;14.08;1;Brasil;9502;2020;1150;50 a 54 anos
Indicador  16.1.1.2;45;11.14;1;Brasil;9502;2020;1151;55 a 59 anos
Indicador  16.1.1.2;45;6.75;1;Brasil;9502;2020;3302;60 anos ou mais
Indicador  16.1.1.2;45;1.03;1;Brasil;9502;2021;1140;0 a 4 anos
Indicador  16.1.1.2;45;0.39;1;Brasil;9502;2021;1141;5 a 9 anos
Indicador  16.1.1.2;45;2.10;1;Brasil;9502;2021;1142;10 a 14 anos
Indicador  16.1.1.2;45;35.50;1;Brasil;9502;2021;1143;15 a 19 anos
Indicador  16.1.1.2;45;54.27;1;Brasil;9502;2021;1144;20 a 24 anos
Indicador  16.1.1.2;45;45.39;1;Brasil;9502;2021;1145;25 a 29 anos
Indicador  16.1.1.2;45;35.13;1;Brasil;9502;2021;1146;30 a 34 anos
Indicador  16.1.1.2;45;29.08;1;Brasil;9502;2021;1147;35 a 39 anos
Indicador  16.1.1.2;45;22.48;1;Brasil;9502;2021;1148;40 a 44 anos
Indicador  16.1.1.2;45;17.33;1;Brasil;9502;2021;1149;45 a 49 anos
Indicador  16.1.1.2;45;13.58;1;Brasil;9502;2021;1150;50 a 54 anos
Indicador  16.1.1.2;45;10.62;1;Brasil;9502;2021;1151;55 a 59 anos
Indicador  16.1.1.2;45;6.72;1;Brasil;9502;2021;3302;60 anos ou mais
Indicador  16.1.1.2;45;1.00;1;Brasil;9502;2022;1140;0 a 4 anos
Indicador  16.1.1.2;45;0.44;1;Brasil;9502;2022;1141;5 a 9 anos
Indicador  16.1.1.2;45;1.91;1;Brasil;9502;2022;1142;10 a 14 anos
Indicador  16.1.1.2;45;31.63;1;Brasil;9502;2022;1143;15 a 19 anos
Indicador  16.1.1.2;45;53.36;1;Brasil;9502;2022;1144;20 a 24 anos
Indicador  16.1.1.2;45;44.36;1;Brasil;9502;2022;1145;25 a 29 anos
Indicador  16.1.1.2;45;35.81;1;Brasil;9502;2022;1146;30 a 34 anos
Indicador  16.1.1.2;45;27.85;1;Brasil;9502;2022;1147;35 a 39 anos
Indicador  16.1.1.2;45;23.18;1;Brasil;9502;2022;1148;40 a 44 anos
Indicador  16.1.1.2;45;17.80;1;Brasil;9502;2022;1149;45 a 49 anos
Indicador  16.1.1.2;45;12.74;1;Brasil;9502;2022;1150;50 a 54 anos
Indicador  16.1.1.2;45;10.40;1;Brasil;9502;2022;1151;55 a 59 anos
Indicador  16.1.1.2;45;6.06;1;Brasil;9502;2022;3302;60 anos ou mais
Indicador  16.1.1.2;45;1.87;11;Rondônia;9502;2000;1140;0 a 4 anos
Indicador  16.1.1.2;45;1.22;11;Rondônia;9502;2000;1141;5 a 9 anos
Indicador  16.1.1.2;45;3.01;11;Rondônia;9502;2000;1142;10 a 14 anos
Indicador  16.1.1.2;45;31.60;11;Rondônia;9502;2000;1143;15 a 19 anos
Indicador  16.1.1.2;45;63.93;11;Rondônia;9502;2000;1144;20 a 24 anos
Indicador  16.1.1.2;45;58.97;11;Rondônia;9502;2000;1145;25 a 29 anos
Indicador  16.1.1.2;45;66.54;11;Rondônia;9502;2000;1146;30 a 34 anos
Indicador  16.1.1.2;45;51.79;11;Rondônia;9502;2000;1147;35 a 39 anos
Indicador  16.1.1.2;45;48.24;11;Rondônia;9502;2000;1148;40 a 44 anos
Indicador  16.1.1.2;45;41.79;11;Rondônia;9502;2000;1149;45 a 49 anos
Indicador  16.1.1.2;45;47.30;11;Rondônia;9502;2000;1150;50 a 54 anos
Indicador  16.1.1.2;45;41.31;11;Rondônia;9502;2000;1151;55 a 59 anos
Indicador  16.1.1.2;45;20.49;11;Rondônia;9502;2000;3302;60 anos ou mais
Indicador  16.1.1.2;45;3.10;11;Rondônia;9502;2001;1140;0 a 4 anos
Indicador  16.1.1.2;45;1.23;11;Rondônia;9502;2001;1141;5 a 9 anos
