ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_RACA;DESC_RACA;CODG_SIT_DOM;DESC_SIT_DOM;SUB_INDICADOR
Indicador  16.1.3.3;1572;-;42;Santa Catarina;11392;2019;2777;Preta;2;Rural;11392
Indicador  16.1.3.3;1572;157.889;42;Santa Catarina;11392;2019;2779;Parda;6795;Total;11392
Indicador  16.1.3.3;1572;-;42;Santa Catarina;11392;2019;2779;Parda;1;Urbana;11392
Indicador  16.1.3.3;1572;-;42;Santa Catarina;11392;2019;2779;Parda;2;Rural;11392
Indicador  16.1.3.3;1572;1505.798;43;Rio Grande do Sul;11392;2019;95251;Total;6795;Total;11392
Indicador  16.1.3.3;1572;-;43;Rio Grande do Sul;11392;2019;95251;Total;1;Urbana;11392
Indicador  16.1.3.3;1572;-;43;Rio Grande do Sul;11392;2019;95251;Total;2;Rural;11392
Indicador  16.1.3.3;1572;1087.370;43;Rio Grande do Sul;11392;2019;2776;Branca;6795;Total;11392
Indicador  16.1.3.3;1572;-;43;Rio Grande do Sul;11392;2019;2776;Branca;1;Urbana;11392
Indicador  16.1.3.3;1572;-;43;Rio Grande do Sul;11392;2019;2776;Branca;2;Rural;11392
Indicador  16.1.3.3;1572;143.947;43;Rio Grande do Sul;11392;2019;2777;Preta;6795;Total;11392
Indicador  16.1.3.3;1572;-;43;Rio Grande do Sul;11392;2019;2777;Preta;1;Urbana;11392
Indicador  16.1.3.3;1572;-;43;Rio Grande do Sul;11392;2019;2777;Preta;2;Rural;11392
Indicador  16.1.3.3;1572;267.948;43;Rio Grande do Sul;11392;2019;2779;Parda;6795;Total;11392
Indicador  16.1.3.3;1572;-;43;Rio Grande do Sul;11392;2019;2779;Parda;1;Urbana;11392
Indicador  16.1.3.3;1572;-;43;Rio Grande do Sul;11392;2019;2779;Parda;2;Rural;11392
Indicador  16.1.3.3;1572;409.524;50;Mato Grosso do Sul;11392;2019;95251;Total;6795;Total;11392
Indicador  16.1.3.3;1572;-;50;Mato Grosso do Sul;11392;2019;95251;Total;1;Urbana;11392
Indicador  16.1.3.3;1572;-;50;Mato Grosso do Sul;11392;2019;95251;Total;2;Rural;11392
Indicador  16.1.3.3;1572;173.641;50;Mato Grosso do Sul;11392;2019;2776;Branca;6795;Total;11392
Indicador  16.1.3.3;1572;-;50;Mato Grosso do Sul;11392;2019;2776;Branca;1;Urbana;11392
Indicador  16.1.3.3;1572;-;50;Mato Grosso do Sul;11392;2019;2776;Branca;2;Rural;11392
Indicador  16.1.3.3;1572;39.706;50;Mato Grosso do Sul;11392;2019;2777;Preta;6795;Total;11392
Indicador  16.1.3.3;1572;-;50;Mato Grosso do Sul;11392;2019;2777;Preta;1;Urbana;11392
Indicador  16.1.3.3;1572;-;50;Mato Grosso do Sul;11392;2019;2777;Preta;2;Rural;11392
Indicador  16.1.3.3;1572;187.446;50;Mato Grosso do Sul;11392;2019;2779;Parda;6795;Total;11392
Indicador  16.1.3.3;1572;-;50;Mato Grosso do Sul;11392;2019;2779;Parda;1;Urbana;11392
Indicador  16.1.3.3;1572;-;50;Mato Grosso do Sul;11392;2019;2779;Parda;2;Rural;11392
Indicador  16.1.3.3;1572;370.419;51;Mato Grosso;11392;2019;95251;Total;6795;Total;11392
Indicador  16.1.3.3;1572;-;51;Mato Grosso;11392;2019;95251;Total;1;Urbana;11392
Indicador  16.1.3.3;1572;-;51;Mato Grosso;11392;2019;95251;Total;2;Rural;11392
Indicador  16.1.3.3;1572;90.008;51;Mato Grosso;11392;2019;2776;Branca;6795;Total;11392
Indicador  16.1.3.3;1572;-;51;Mato Grosso;11392;2019;2776;Branca;1;Urbana;11392
Indicador  16.1.3.3;1572;-;51;Mato Grosso;11392;2019;2776;Branca;2;Rural;11392
Indicador  16.1.3.3;1572;48.479;51;Mato Grosso;11392;2019;2777;Preta;6795;Total;11392
Indicador  16.1.3.3;1572;-;51;Mato Grosso;11392;2019;2777;Preta;1;Urbana;11392
Indicador  16.1.3.3;1572;-;51;Mato Grosso;11392;2019;2777;Preta;2;Rural;11392
Indicador  16.1.3.3;1572;231.547;51;Mato Grosso;11392;2019;2779;Parda;6795;Total;11392
Indicador  16.1.3.3;1572;-;51;Mato Grosso;11392;2019;2779;Parda;1;Urbana;11392
Indicador  16.1.3.3;1572;-;51;Mato Grosso;11392;2019;2779;Parda;2;Rural;11392
Indicador  16.1.3.3;1572;928.006;52;Goiás;11392;2019;95251;Total;6795;Total;11392
Indicador  16.1.3.3;1572;-;52;Goiás;11392;2019;95251;Total;1;Urbana;11392
Indicador  16.1.3.3;1572;-;52;Goiás;11392;2019;95251;Total;2;Rural;11392
Indicador  16.1.3.3;1572;305.606;52;Goiás;11392;2019;2776;Branca;6795;Total;11392
Indicador  16.1.3.3;1572;-;52;Goiás;11392;2019;2776;Branca;1;Urbana;11392
Indicador  16.1.3.3;1572;-;52;Goiás;11392;2019;2776;Branca;2;Rural;11392
Indicador  16.1.3.3;1572;94.029;52;Goiás;11392;2019;2777;Preta;6795;Total;11392
Indicador  16.1.3.3;1572;-;52;Goiás;11392;2019;2777;Preta;1;Urbana;11392
Indicador  16.1.3.3;1572;-;52;Goiás;11392;2019;2777;Preta;2;Rural;11392
Indicador  16.1.3.3;1572;513.770;52;Goiás;11392;2019;2779;Parda;6795;Total;11392
Indicador  16.1.3.3;1572;-;52;Goiás;11392;2019;2779;Parda;1;Urbana;11392
Indicador  16.1.3.3;1572;-;52;Goiás;11392;2019;2779;Parda;2;Rural;11392
Indicador  16.1.3.3;1572;441.888;53;Distrito Federal;11392;2019;95251;Total;6795;Total;11392
Indicador  16.1.3.3;1572;-;53;Distrito Federal;11392;2019;95251;Total;1;Urbana;11392
Indicador  16.1.3.3;1572;-;53;Distrito Federal;11392;2019;95251;Total;2;Rural;11392
Indicador  16.1.3.3;1572;160.669;53;Distrito Federal;11392;2019;2776;Branca;6795;Total;11392
Indicador  16.1.3.3;1572;-;53;Distrito Federal;11392;2019;2776;Branca;1;Urbana;11392
Indicador  16.1.3.3;1572;-;53;Distrito Federal;11392;2019;2776;Branca;2;Rural;11392
Indicador  16.1.3.3;1572;58.184;53;Distrito Federal;11392;2019;2777;Preta;6795;Total;11392
Indicador  16.1.3.3;1572;-;53;Distrito Federal;11392;2019;2777;Preta;1;Urbana;11392
Indicador  16.1.3.3;1572;-;53;Distrito Federal;11392;2019;2777;Preta;2;Rural;11392
Indicador  16.1.3.3;1572;217.977;53;Distrito Federal;11392;2019;2779;Parda;6795;Total;11392
Indicador  16.1.3.3;1572;-;53;Distrito Federal;11392;2019;2779;Parda;1;Urbana;11392
Indicador  16.1.3.3;1572;-;53;Distrito Federal;11392;2019;2779;Parda;2;Rural;11392
Indicador  16.1.3.3;1572;28258.715;1;Brasil;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;25142.747;1;Brasil;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;2902.550;1;Brasil;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;10902.621;1;Brasil;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;9939.963;1;Brasil;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;860.106;1;Brasil;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;3481.343;1;Brasil;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;3022.157;1;Brasil;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;390.649;1;Brasil;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;12870.755;1;Brasil;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;11228.326;1;Brasil;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;1496.712;1;Brasil;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;168.065;11;Rondônia;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;11;Rondônia;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;11;Rondônia;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;41.726;11;Rondônia;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;11;Rondônia;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;11;Rondônia;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;20.081;11;Rondônia;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;11;Rondônia;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;11;Rondônia;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;86.861;11;Rondônia;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;11;Rondônia;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;11;Rondônia;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;63.734;12;Acre;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;12;Acre;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;12;Acre;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;10.183;12;Acre;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;12;Acre;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;12;Acre;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;6.796;12;Acre;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;12;Acre;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;12;Acre;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;39.311;12;Acre;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;12;Acre;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;12;Acre;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;435.878;13;Amazonas;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;13;Amazonas;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;13;Amazonas;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;51.081;13;Amazonas;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;13;Amazonas;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;13;Amazonas;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;14.520;13;Amazonas;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;13;Amazonas;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;13;Amazonas;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;322.322;13;Amazonas;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;13;Amazonas;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;13;Amazonas;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;71.019;14;Roraima;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;14;Roraima;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;14;Roraima;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;11.587;14;Roraima;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;14;Roraima;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;14;Roraima;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;4.745;14;Roraima;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;14;Roraima;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;14;Roraima;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;42.491;14;Roraima;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;14;Roraima;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;14;Roraima;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;1013.293;15;Pará;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;15;Pará;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;15;Pará;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;128.149;15;Pará;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;15;Pará;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;15;Pará;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;71.667;15;Pará;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;15;Pará;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;15;Pará;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;727.613;15;Pará;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;15;Pará;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;15;Pará;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;88.256;16;Amapá;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;16;Amapá;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;16;Amapá;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;6.171;16;Amapá;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;16;Amapá;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;16;Amapá;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;11.564;16;Amapá;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;16;Amapá;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;16;Amapá;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;62.078;16;Amapá;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;16;Amapá;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;16;Amapá;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;157.703;17;Tocantins;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;17;Tocantins;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;17;Tocantins;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;26.962;17;Tocantins;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;17;Tocantins;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;17;Tocantins;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;15.569;17;Tocantins;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;17;Tocantins;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;17;Tocantins;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;91.291;17;Tocantins;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;17;Tocantins;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;17;Tocantins;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;825.257;21;Maranhão;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;21;Maranhão;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;21;Maranhão;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;135.709;21;Maranhão;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;21;Maranhão;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;21;Maranhão;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;123.069;21;Maranhão;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;21;Maranhão;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;21;Maranhão;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;496.286;21;Maranhão;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;21;Maranhão;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;21;Maranhão;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;386.031;22;Piauí;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;22;Piauí;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;22;Piauí;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;66.119;22;Piauí;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;22;Piauí;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;22;Piauí;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;43.073;22;Piauí;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;22;Piauí;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;22;Piauí;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;233.401;22;Piauí;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;22;Piauí;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;22;Piauí;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;1138.557;23;Ceará;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;23;Ceará;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;23;Ceará;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;248.649;23;Ceará;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;23;Ceará;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;23;Ceará;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;90.441;23;Ceará;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;23;Ceará;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;23;Ceará;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;702.159;23;Ceará;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;23;Ceará;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;23;Ceará;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;425.939;24;Rio Grande do Norte;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;24;Rio Grande do Norte;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;24;Rio Grande do Norte;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;126.125;24;Rio Grande do Norte;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;24;Rio Grande do Norte;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;24;Rio Grande do Norte;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;25.678;24;Rio Grande do Norte;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;24;Rio Grande do Norte;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;24;Rio Grande do Norte;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;238.689;24;Rio Grande do Norte;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;24;Rio Grande do Norte;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;24;Rio Grande do Norte;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;418.954;25;Paraíba;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;25;Paraíba;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;25;Paraíba;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;115.770;25;Paraíba;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;25;Paraíba;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;25;Paraíba;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;39.974;25;Paraíba;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;25;Paraíba;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;25;Paraíba;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;224.674;25;Paraíba;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;25;Paraíba;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;25;Paraíba;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;1014.293;26;Pernambuco;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;26;Pernambuco;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;26;Pernambuco;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;281.807;26;Pernambuco;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;26;Pernambuco;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;26;Pernambuco;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;78.184;26;Pernambuco;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;26;Pernambuco;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;26;Pernambuco;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;571.301;26;Pernambuco;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;26;Pernambuco;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;26;Pernambuco;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;324.532;27;Alagoas;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;27;Alagoas;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;27;Alagoas;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;62.200;27;Alagoas;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;27;Alagoas;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;27;Alagoas;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;20.395;27;Alagoas;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;27;Alagoas;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;27;Alagoas;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;213.322;27;Alagoas;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;27;Alagoas;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;27;Alagoas;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;382.773;28;Sergipe;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;28;Sergipe;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;28;Sergipe;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;57.652;28;Sergipe;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;28;Sergipe;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;28;Sergipe;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;39.057;28;Sergipe;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;28;Sergipe;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;28;Sergipe;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;251.669;28;Sergipe;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;28;Sergipe;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;28;Sergipe;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;2192.625;29;Bahia;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;29;Bahia;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;29;Bahia;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;276.660;29;Bahia;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;29;Bahia;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;29;Bahia;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;681.466;29;Bahia;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;29;Bahia;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;29;Bahia;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;1027.723;29;Bahia;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;29;Bahia;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;29;Bahia;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;2753.715;31;Minas Gerais;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;31;Minas Gerais;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;31;Minas Gerais;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;983.702;31;Minas Gerais;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;31;Minas Gerais;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;31;Minas Gerais;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;360.879;31;Minas Gerais;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;31;Minas Gerais;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;31;Minas Gerais;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;1175.814;31;Minas Gerais;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;31;Minas Gerais;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;31;Minas Gerais;11393;2019;2779;Parda;2;Rural;11393
