ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;SUB_INDICADOR
Indicador  3.2.2;1739;23.1;1;Brasil;9732;1990;9732
Indicador  3.2.2;1739;23.4;1;Brasil;9732;1991;9732
Indicador  3.2.2;1739;21.2;1;Brasil;9732;1992;9732
Indicador  3.2.2;1739;19.7;1;Brasil;9732;1993;9732
Indicador  3.2.2;1739;19.5;1;Brasil;9732;1994;9732
Indicador  3.2.2;1739;19.8;1;Brasil;9732;1995;9732
Indicador  3.2.2;1739;19.5;1;Brasil;9732;1996;9732
Indicador  3.2.2;1739;19.4;1;Brasil;9732;1997;9732
Indicador  3.2.2;1739;17.5;1;Brasil;9732;1998;9732
Indicador  3.2.2;1739;17.6;1;Brasil;9732;1999;9732
Indicador  3.2.2;1739;16.7;1;Brasil;9732;2000;9732
Indicador  3.2.2;1739;16.2;1;Brasil;9732;2001;9732
Indicador  3.2.2;1739;15.4;1;Brasil;9732;2002;9732
Indicador  3.2.2;1739;14.6;1;Brasil;9732;2003;9732
Indicador  3.2.2;1739;14.3;1;Brasil;9732;2004;9732
Indicador  3.2.2;1739;13.6;1;Brasil;9732;2005;9732
Indicador  3.2.2;1739;13.2;1;Brasil;9732;2006;9732
Indicador  3.2.2;1739;12.7;1;Brasil;9732;2007;9732
Indicador  3.2.2;1739;12.1;1;Brasil;9732;2008;9732
Indicador  3.2.2;1739;11.5;1;Brasil;9732;2009;9732
Indicador  3.2.2;1739;11.1;1;Brasil;9732;2010;9732
Indicador  3.2.2;1739;10.6;1;Brasil;9732;2011;9732
Indicador  3.2.2;1739;10.3;1;Brasil;9732;2012;9732
Indicador  3.2.2;1739;9.9;1;Brasil;9732;2013;9732
Indicador  3.2.2;1739;9.8;1;Brasil;9732;2014;9732
Indicador  3.2.2;1739;9.4;1;Brasil;9732;2015;9732
Indicador  3.2.2;1739;9.6;1;Brasil;9732;2016;9732
Indicador  3.2.2;1739;9.5;1;Brasil;9732;2017;9732
Indicador  3.2.2;1739;9.1;1;Brasil;9732;2018;9732
Indicador  3.2.2;1739;9.2;1;Brasil;9732;2019;9732
Indicador  3.2.2;1739;8.8;1;Brasil;9732;2020;9732
Indicador  3.2.2;1739;8.8;1;Brasil;9732;2021;9732
Indicador  3.2.2;1739;8.7;1;Brasil;9732;2022;9732
Indicador  3.2.2;1739;21.0;11;Rondônia;9732;1990;9732
Indicador  3.2.2;1739;20.0;11;Rondônia;9732;1991;9732
Indicador  3.2.2;1739;20.9;11;Rondônia;9732;1992;9732
Indicador  3.2.2;1739;19.5;11;Rondônia;9732;1993;9732
Indicador  3.2.2;1739;19.7;11;Rondônia;9732;1994;9732
Indicador  3.2.2;1739;20.3;11;Rondônia;9732;1995;9732
Indicador  3.2.2;1739;21.7;11;Rondônia;9732;1996;9732
Indicador  3.2.2;1739;22.9;11;Rondônia;9732;1997;9732
Indicador  3.2.2;1739;22.6;11;Rondônia;9732;1998;9732
Indicador  3.2.2;1739;22.1;11;Rondônia;9732;1999;9732
Indicador  3.2.2;1739;22.2;11;Rondônia;9732;2000;9732
Indicador  3.2.2;1739;21.1;11;Rondônia;9732;2001;9732
Indicador  3.2.2;1739;18.4;11;Rondônia;9732;2002;9732
Indicador  3.2.2;1739;18.8;11;Rondônia;9732;2003;9732
Indicador  3.2.2;1739;17.8;11;Rondônia;9732;2004;9732
Indicador  3.2.2;1739;17.3;11;Rondônia;9732;2005;9732
Indicador  3.2.2;1739;18.5;11;Rondônia;9732;2006;9732
Indicador  3.2.2;1739;15.2;11;Rondônia;9732;2007;9732
Indicador  3.2.2;1739;14.4;11;Rondônia;9732;2008;9732
Indicador  3.2.2;1739;13.7;11;Rondônia;9732;2009;9732
