ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_INF_ESC;DESC_INF_ESC;SUB_INDICADOR
Indicador  4.a.1;2;75.2;29;Bahia;11084;2022;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.3;29;Bahia;11084;2022;41120;Abastecimento de água;11084
Indicador  4.a.1;2;95.0;29;Bahia;11084;2022;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;31;Minas Gerais;11084;2018;41115;Total;11084
Indicador  4.a.1;2;100.0;31;Minas Gerais;11084;2018;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;-;31;Minas Gerais;11084;2018;41117;Acesso à internet;11084
Indicador  4.a.1;2;89.2;31;Minas Gerais;11084;2018;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;49.1;31;Minas Gerais;11084;2018;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.9;31;Minas Gerais;11084;2018;41120;Abastecimento de água;11084
Indicador  4.a.1;2;99.3;31;Minas Gerais;11084;2018;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;31;Minas Gerais;11084;2019;41115;Total;11084
Indicador  4.a.1;2;100.0;31;Minas Gerais;11084;2019;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;45.2;31;Minas Gerais;11084;2019;41117;Acesso à internet;11084
Indicador  4.a.1;2;83.9;31;Minas Gerais;11084;2019;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;76.2;31;Minas Gerais;11084;2019;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.9;31;Minas Gerais;11084;2019;41120;Abastecimento de água;11084
Indicador  4.a.1;2;98.4;31;Minas Gerais;11084;2019;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;31;Minas Gerais;11084;2020;41115;Total;11084
Indicador  4.a.1;2;100.0;31;Minas Gerais;11084;2020;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;42.0;31;Minas Gerais;11084;2020;41117;Acesso à internet;11084
Indicador  4.a.1;2;86.8;31;Minas Gerais;11084;2020;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;77.5;31;Minas Gerais;11084;2020;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.8;31;Minas Gerais;11084;2020;41120;Abastecimento de água;11084
Indicador  4.a.1;2;98.6;31;Minas Gerais;11084;2020;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;31;Minas Gerais;11084;2021;41115;Total;11084
Indicador  4.a.1;2;100.0;31;Minas Gerais;11084;2021;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;51.2;31;Minas Gerais;11084;2021;41117;Acesso à internet;11084
Indicador  4.a.1;2;88.7;31;Minas Gerais;11084;2021;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;82.4;31;Minas Gerais;11084;2021;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.8;31;Minas Gerais;11084;2021;41120;Abastecimento de água;11084
Indicador  4.a.1;2;98.8;31;Minas Gerais;11084;2021;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;31;Minas Gerais;11084;2022;41115;Total;11084
Indicador  4.a.1;2;100.0;31;Minas Gerais;11084;2022;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;55.7;31;Minas Gerais;11084;2022;41117;Acesso à internet;11084
Indicador  4.a.1;2;90.8;31;Minas Gerais;11084;2022;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;82.6;31;Minas Gerais;11084;2022;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.9;31;Minas Gerais;11084;2022;41120;Abastecimento de água;11084
Indicador  4.a.1;2;99.3;31;Minas Gerais;11084;2022;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;32;Espírito Santo;11084;2018;41115;Total;11084
Indicador  4.a.1;2;100.0;32;Espírito Santo;11084;2018;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;-;32;Espírito Santo;11084;2018;41117;Acesso à internet;11084
Indicador  4.a.1;2;85.7;32;Espírito Santo;11084;2018;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;56.9;32;Espírito Santo;11084;2018;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;100.0;32;Espírito Santo;11084;2018;41120;Abastecimento de água;11084
Indicador  4.a.1;2;99.8;32;Espírito Santo;11084;2018;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;32;Espírito Santo;11084;2019;41115;Total;11084
Indicador  4.a.1;2;100.0;32;Espírito Santo;11084;2019;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;47.1;32;Espírito Santo;11084;2019;41117;Acesso à internet;11084
Indicador  4.a.1;2;80.9;32;Espírito Santo;11084;2019;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;82.0;32;Espírito Santo;11084;2019;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.8;32;Espírito Santo;11084;2019;41120;Abastecimento de água;11084
Indicador  4.a.1;2;97.4;32;Espírito Santo;11084;2019;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;32;Espírito Santo;11084;2020;41115;Total;11084
Indicador  4.a.1;2;100.0;32;Espírito Santo;11084;2020;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;49.0;32;Espírito Santo;11084;2020;41117;Acesso à internet;11084
Indicador  4.a.1;2;82.7;32;Espírito Santo;11084;2020;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;85.9;32;Espírito Santo;11084;2020;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;100.0;32;Espírito Santo;11084;2020;41120;Abastecimento de água;11084
Indicador  4.a.1;2;97.8;32;Espírito Santo;11084;2020;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;32;Espírito Santo;11084;2021;41115;Total;11084
Indicador  4.a.1;2;100.0;32;Espírito Santo;11084;2021;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;55.1;32;Espírito Santo;11084;2021;41117;Acesso à internet;11084
Indicador  4.a.1;2;84.4;32;Espírito Santo;11084;2021;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;87.6;32;Espírito Santo;11084;2021;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.5;32;Espírito Santo;11084;2021;41120;Abastecimento de água;11084
Indicador  4.a.1;2;98.5;32;Espírito Santo;11084;2021;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;32;Espírito Santo;11084;2022;41115;Total;11084
Indicador  4.a.1;2;100.0;32;Espírito Santo;11084;2022;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;61.0;32;Espírito Santo;11084;2022;41117;Acesso à internet;11084
Indicador  4.a.1;2;87.0;32;Espírito Santo;11084;2022;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;91.3;32;Espírito Santo;11084;2022;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.7;32;Espírito Santo;11084;2022;41120;Abastecimento de água;11084
Indicador  4.a.1;2;98.8;32;Espírito Santo;11084;2022;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;33;Rio de Janeiro;11084;2018;41115;Total;11084
Indicador  4.a.1;2;100.0;33;Rio de Janeiro;11084;2018;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;-;33;Rio de Janeiro;11084;2018;41117;Acesso à internet;11084
Indicador  4.a.1;2;82.3;33;Rio de Janeiro;11084;2018;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;50.2;33;Rio de Janeiro;11084;2018;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.9;33;Rio de Janeiro;11084;2018;41120;Abastecimento de água;11084
Indicador  4.a.1;2;98.7;33;Rio de Janeiro;11084;2018;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;33;Rio de Janeiro;11084;2019;41115;Total;11084
Indicador  4.a.1;2;100.0;33;Rio de Janeiro;11084;2019;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;29.8;33;Rio de Janeiro;11084;2019;41117;Acesso à internet;11084
Indicador  4.a.1;2;73.8;33;Rio de Janeiro;11084;2019;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;79.0;33;Rio de Janeiro;11084;2019;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.8;33;Rio de Janeiro;11084;2019;41120;Abastecimento de água;11084
Indicador  4.a.1;2;99.1;33;Rio de Janeiro;11084;2019;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;33;Rio de Janeiro;11084;2020;41115;Total;11084
Indicador  4.a.1;2;100.0;33;Rio de Janeiro;11084;2020;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;33.4;33;Rio de Janeiro;11084;2020;41117;Acesso à internet;11084
Indicador  4.a.1;2;81.2;33;Rio de Janeiro;11084;2020;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;82.2;33;Rio de Janeiro;11084;2020;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.8;33;Rio de Janeiro;11084;2020;41120;Abastecimento de água;11084
Indicador  4.a.1;2;99.2;33;Rio de Janeiro;11084;2020;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;33;Rio de Janeiro;11084;2021;41115;Total;11084
Indicador  4.a.1;2;100.0;33;Rio de Janeiro;11084;2021;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;37.0;33;Rio de Janeiro;11084;2021;41117;Acesso à internet;11084
Indicador  4.a.1;2;82.6;33;Rio de Janeiro;11084;2021;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;84.3;33;Rio de Janeiro;11084;2021;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.9;33;Rio de Janeiro;11084;2021;41120;Abastecimento de água;11084
Indicador  4.a.1;2;99.3;33;Rio de Janeiro;11084;2021;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;33;Rio de Janeiro;11084;2022;41115;Total;11084
Indicador  4.a.1;2;100.0;33;Rio de Janeiro;11084;2022;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;40.0;33;Rio de Janeiro;11084;2022;41117;Acesso à internet;11084
Indicador  4.a.1;2;85.1;33;Rio de Janeiro;11084;2022;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;85.9;33;Rio de Janeiro;11084;2022;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.9;33;Rio de Janeiro;11084;2022;41120;Abastecimento de água;11084
Indicador  4.a.1;2;98.8;33;Rio de Janeiro;11084;2022;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;35;São Paulo;11084;2018;41115;Total;11084
Indicador  4.a.1;2;100.0;35;São Paulo;11084;2018;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;-;35;São Paulo;11084;2018;41117;Acesso à internet;11084
Indicador  4.a.1;2;91.7;35;São Paulo;11084;2018;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;25.8;35;São Paulo;11084;2018;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;100.0;35;São Paulo;11084;2018;41120;Abastecimento de água;11084
Indicador  4.a.1;2;99.9;35;São Paulo;11084;2018;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;35;São Paulo;11084;2019;41115;Total;11084
Indicador  4.a.1;2;100.0;35;São Paulo;11084;2019;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;54.2;35;São Paulo;11084;2019;41117;Acesso à internet;11084
Indicador  4.a.1;2;93.0;35;São Paulo;11084;2019;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;34.3;35;São Paulo;11084;2019;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;100.0;35;São Paulo;11084;2019;41120;Abastecimento de água;11084
Indicador  4.a.1;2;99.9;35;São Paulo;11084;2019;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;35;São Paulo;11084;2020;41115;Total;11084
Indicador  4.a.1;2;100.0;35;São Paulo;11084;2020;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;68.1;35;São Paulo;11084;2020;41117;Acesso à internet;11084
Indicador  4.a.1;2;93.6;35;São Paulo;11084;2020;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;43.1;35;São Paulo;11084;2020;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;100.0;35;São Paulo;11084;2020;41120;Abastecimento de água;11084
Indicador  4.a.1;2;100.0;35;São Paulo;11084;2020;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;35;São Paulo;11084;2021;41115;Total;11084
Indicador  4.a.1;2;100.0;35;São Paulo;11084;2021;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;72.5;35;São Paulo;11084;2021;41117;Acesso à internet;11084
Indicador  4.a.1;2;92.9;35;São Paulo;11084;2021;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;47.9;35;São Paulo;11084;2021;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;100.0;35;São Paulo;11084;2021;41120;Abastecimento de água;11084
Indicador  4.a.1;2;100.0;35;São Paulo;11084;2021;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;35;São Paulo;11084;2022;41115;Total;11084
Indicador  4.a.1;2;99.7;35;São Paulo;11084;2022;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;76.5;35;São Paulo;11084;2022;41117;Acesso à internet;11084
Indicador  4.a.1;2;93.7;35;São Paulo;11084;2022;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;47.7;35;São Paulo;11084;2022;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.7;35;São Paulo;11084;2022;41120;Abastecimento de água;11084
Indicador  4.a.1;2;99.5;35;São Paulo;11084;2022;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;41;Paraná;11084;2018;41115;Total;11084
Indicador  4.a.1;2;100.0;41;Paraná;11084;2018;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;-;41;Paraná;11084;2018;41117;Acesso à internet;11084
Indicador  4.a.1;2;92.4;41;Paraná;11084;2018;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;60.3;41;Paraná;11084;2018;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;100.0;41;Paraná;11084;2018;41120;Abastecimento de água;11084
Indicador  4.a.1;2;62.4;41;Paraná;11084;2018;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;41;Paraná;11084;2019;41115;Total;11084
Indicador  4.a.1;2;99.9;41;Paraná;11084;2019;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;73.9;41;Paraná;11084;2019;41117;Acesso à internet;11084
Indicador  4.a.1;2;94.7;41;Paraná;11084;2019;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;89.8;41;Paraná;11084;2019;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.9;41;Paraná;11084;2019;41120;Abastecimento de água;11084
Indicador  4.a.1;2;98.1;41;Paraná;11084;2019;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;41;Paraná;11084;2020;41115;Total;11084
Indicador  4.a.1;2;99.9;41;Paraná;11084;2020;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;76.9;41;Paraná;11084;2020;41117;Acesso à internet;11084
Indicador  4.a.1;2;96.3;41;Paraná;11084;2020;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;93.1;41;Paraná;11084;2020;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;100.0;41;Paraná;11084;2020;41120;Abastecimento de água;11084
Indicador  4.a.1;2;98.7;41;Paraná;11084;2020;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;41;Paraná;11084;2021;41115;Total;11084
Indicador  4.a.1;2;100.0;41;Paraná;11084;2021;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;78.7;41;Paraná;11084;2021;41117;Acesso à internet;11084
Indicador  4.a.1;2;96.1;41;Paraná;11084;2021;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;94.4;41;Paraná;11084;2021;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.9;41;Paraná;11084;2021;41120;Abastecimento de água;11084
Indicador  4.a.1;2;99.0;41;Paraná;11084;2021;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;41;Paraná;11084;2022;41115;Total;11084
Indicador  4.a.1;2;100.0;41;Paraná;11084;2022;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;83.2;41;Paraná;11084;2022;41117;Acesso à internet;11084
Indicador  4.a.1;2;98.3;41;Paraná;11084;2022;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;94.6;41;Paraná;11084;2022;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.9;41;Paraná;11084;2022;41120;Abastecimento de água;11084
Indicador  4.a.1;2;98.9;41;Paraná;11084;2022;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;42;Santa Catarina;11084;2018;41115;Total;11084
Indicador  4.a.1;2;100.0;42;Santa Catarina;11084;2018;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;-;42;Santa Catarina;11084;2018;41117;Acesso à internet;11084
Indicador  4.a.1;2;92.6;42;Santa Catarina;11084;2018;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;75.2;42;Santa Catarina;11084;2018;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;100.0;42;Santa Catarina;11084;2018;41120;Abastecimento de água;11084
Indicador  4.a.1;2;76.1;42;Santa Catarina;11084;2018;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;42;Santa Catarina;11084;2019;41115;Total;11084
Indicador  4.a.1;2;100.0;42;Santa Catarina;11084;2019;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;59.5;42;Santa Catarina;11084;2019;41117;Acesso à internet;11084
Indicador  4.a.1;2;90.2;42;Santa Catarina;11084;2019;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;91.1;42;Santa Catarina;11084;2019;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;100.0;42;Santa Catarina;11084;2019;41120;Abastecimento de água;11084
Indicador  4.a.1;2;98.9;42;Santa Catarina;11084;2019;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;42;Santa Catarina;11084;2020;41115;Total;11084
Indicador  4.a.1;2;100.0;42;Santa Catarina;11084;2020;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;61.5;42;Santa Catarina;11084;2020;41117;Acesso à internet;11084
Indicador  4.a.1;2;93.9;42;Santa Catarina;11084;2020;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;94.7;42;Santa Catarina;11084;2020;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;100.0;42;Santa Catarina;11084;2020;41120;Abastecimento de água;11084
Indicador  4.a.1;2;95.7;42;Santa Catarina;11084;2020;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;42;Santa Catarina;11084;2021;41115;Total;11084
Indicador  4.a.1;2;100.0;42;Santa Catarina;11084;2021;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;67.8;42;Santa Catarina;11084;2021;41117;Acesso à internet;11084
Indicador  4.a.1;2;93.9;42;Santa Catarina;11084;2021;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;96.1;42;Santa Catarina;11084;2021;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.9;42;Santa Catarina;11084;2021;41120;Abastecimento de água;11084
Indicador  4.a.1;2;96.4;42;Santa Catarina;11084;2021;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;42;Santa Catarina;11084;2022;41115;Total;11084
Indicador  4.a.1;2;100.0;42;Santa Catarina;11084;2022;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;71.3;42;Santa Catarina;11084;2022;41117;Acesso à internet;11084
Indicador  4.a.1;2;95.4;42;Santa Catarina;11084;2022;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;96.2;42;Santa Catarina;11084;2022;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.8;42;Santa Catarina;11084;2022;41120;Abastecimento de água;11084
Indicador  4.a.1;2;96.5;42;Santa Catarina;11084;2022;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;43;Rio Grande do Sul;11084;2018;41115;Total;11084
Indicador  4.a.1;2;100.0;43;Rio Grande do Sul;11084;2018;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;-;43;Rio Grande do Sul;11084;2018;41117;Acesso à internet;11084
Indicador  4.a.1;2;88.9;43;Rio Grande do Sul;11084;2018;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;49.2;43;Rio Grande do Sul;11084;2018;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.6;43;Rio Grande do Sul;11084;2018;41120;Abastecimento de água;11084
Indicador  4.a.1;2;27.1;43;Rio Grande do Sul;11084;2018;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;43;Rio Grande do Sul;11084;2019;41115;Total;11084
Indicador  4.a.1;2;100.0;43;Rio Grande do Sul;11084;2019;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;59.3;43;Rio Grande do Sul;11084;2019;41117;Acesso à internet;11084
Indicador  4.a.1;2;85.6;43;Rio Grande do Sul;11084;2019;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;66.3;43;Rio Grande do Sul;11084;2019;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.7;43;Rio Grande do Sul;11084;2019;41120;Abastecimento de água;11084
Indicador  4.a.1;2;62.1;43;Rio Grande do Sul;11084;2019;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;43;Rio Grande do Sul;11084;2020;41115;Total;11084
Indicador  4.a.1;2;100.0;43;Rio Grande do Sul;11084;2020;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;61.6;43;Rio Grande do Sul;11084;2020;41117;Acesso à internet;11084
Indicador  4.a.1;2;90.2;43;Rio Grande do Sul;11084;2020;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;70.6;43;Rio Grande do Sul;11084;2020;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.8;43;Rio Grande do Sul;11084;2020;41120;Abastecimento de água;11084
Indicador  4.a.1;2;64.4;43;Rio Grande do Sul;11084;2020;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;43;Rio Grande do Sul;11084;2021;41115;Total;11084
Indicador  4.a.1;2;100.0;43;Rio Grande do Sul;11084;2021;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;68.3;43;Rio Grande do Sul;11084;2021;41117;Acesso à internet;11084
Indicador  4.a.1;2;92.0;43;Rio Grande do Sul;11084;2021;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;79.7;43;Rio Grande do Sul;11084;2021;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.9;43;Rio Grande do Sul;11084;2021;41120;Abastecimento de água;11084
Indicador  4.a.1;2;93.7;43;Rio Grande do Sul;11084;2021;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;43;Rio Grande do Sul;11084;2022;41115;Total;11084
Indicador  4.a.1;2;100.0;43;Rio Grande do Sul;11084;2022;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;73.3;43;Rio Grande do Sul;11084;2022;41117;Acesso à internet;11084
Indicador  4.a.1;2;93.7;43;Rio Grande do Sul;11084;2022;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;80.6;43;Rio Grande do Sul;11084;2022;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.8;43;Rio Grande do Sul;11084;2022;41120;Abastecimento de água;11084
Indicador  4.a.1;2;97.5;43;Rio Grande do Sul;11084;2022;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;50;Mato Grosso do Sul;11084;2018;41115;Total;11084
Indicador  4.a.1;2;100.0;50;Mato Grosso do Sul;11084;2018;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;-;50;Mato Grosso do Sul;11084;2018;41117;Acesso à internet;11084
Indicador  4.a.1;2;90.7;50;Mato Grosso do Sul;11084;2018;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;61.0;50;Mato Grosso do Sul;11084;2018;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.9;50;Mato Grosso do Sul;11084;2018;41120;Abastecimento de água;11084
Indicador  4.a.1;2;84.2;50;Mato Grosso do Sul;11084;2018;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;50;Mato Grosso do Sul;11084;2019;41115;Total;11084
Indicador  4.a.1;2;100.0;50;Mato Grosso do Sul;11084;2019;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;51.0;50;Mato Grosso do Sul;11084;2019;41117;Acesso à internet;11084
Indicador  4.a.1;2;84.7;50;Mato Grosso do Sul;11084;2019;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;83.7;50;Mato Grosso do Sul;11084;2019;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.9;50;Mato Grosso do Sul;11084;2019;41120;Abastecimento de água;11084
Indicador  4.a.1;2;97.6;50;Mato Grosso do Sul;11084;2019;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;50;Mato Grosso do Sul;11084;2020;41115;Total;11084
Indicador  4.a.1;2;100.0;50;Mato Grosso do Sul;11084;2020;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;56.0;50;Mato Grosso do Sul;11084;2020;41117;Acesso à internet;11084
Indicador  4.a.1;2;90.4;50;Mato Grosso do Sul;11084;2020;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;85.8;50;Mato Grosso do Sul;11084;2020;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;99.9;50;Mato Grosso do Sul;11084;2020;41120;Abastecimento de água;11084
Indicador  4.a.1;2;97.6;50;Mato Grosso do Sul;11084;2020;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;50;Mato Grosso do Sul;11084;2021;41115;Total;11084
Indicador  4.a.1;2;100.0;50;Mato Grosso do Sul;11084;2021;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;61.3;50;Mato Grosso do Sul;11084;2021;41117;Acesso à internet;11084
Indicador  4.a.1;2;92.3;50;Mato Grosso do Sul;11084;2021;41118;Computador para fins pedagógicos;11084
Indicador  4.a.1;2;88.0;50;Mato Grosso do Sul;11084;2021;41119;Infraestrutura adaptada para alunos com deficiência;11084
Indicador  4.a.1;2;100.0;50;Mato Grosso do Sul;11084;2021;41120;Abastecimento de água;11084
Indicador  4.a.1;2;96.2;50;Mato Grosso do Sul;11084;2021;41121;Água Filtrada;11084
Indicador  4.a.1;2;100.0;50;Mato Grosso do Sul;11084;2022;41115;Total;11084
Indicador  4.a.1;2;100.0;50;Mato Grosso do Sul;11084;2022;41116;Acesso à eletricidade;11084
Indicador  4.a.1;2;64.4;50;Mato Grosso do Sul;11084;2022;41117;Acesso à internet;11084
