ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO
Indicador  1.1.1;1726;6.6;1;Brasil;9617;2012
Indicador  1.1.1;1726;5.8;1;Brasil;9617;2013
Indicador  1.1.1;1726;5.2;1;Brasil;9617;2014
Indicador  1.1.1;1726;5.6;1;Brasil;9617;2015
Indicador  1.1.1;1726;6.7;1;Brasil;9617;2016
Indicador  1.1.1;1726;7.3;1;Brasil;9617;2017
Indicador  1.1.1;1726;7.4;1;Brasil;9617;2018
Indicador  1.1.1;1726;7.3;1;Brasil;9617;2019
Indicador  1.1.1;1726;6.0;1;Brasil;9617;2020
Indicador  1.1.1;1726;9.0;1;Brasil;9617;2021
Indicador  1.1.1;1726;5.9;1;Brasil;9617;2022
Indicador  1.1.1;1726;6.1;11;Rondônia;9617;2012
Indicador  1.1.1;1726;6.0;11;Rondônia;9617;2013
Indicador  1.1.1;1726;4.7;11;Rondônia;9617;2014
Indicador  1.1.1;1726;4.7;11;Rondônia;9617;2015
Indicador  1.1.1;1726;5.9;11;Rondônia;9617;2016
Indicador  1.1.1;1726;5.3;11;Rondônia;9617;2017
Indicador  1.1.1;1726;5.3;11;Rondônia;9617;2018
Indicador  1.1.1;1726;5.2;11;Rondônia;9617;2019
Indicador  1.1.1;1726;5.2;11;Rondônia;9617;2020
Indicador  1.1.1;1726;8.1;11;Rondônia;9617;2021
Indicador  1.1.1;1726;4.3;11;Rondônia;9617;2022
Indicador  1.1.1;1726;14.3;12;Acre;9617;2012
Indicador  1.1.1;1726;13.1;12;Acre;9617;2013
Indicador  1.1.1;1726;11.1;12;Acre;9617;2014
Indicador  1.1.1;1726;11.7;12;Acre;9617;2015
Indicador  1.1.1;1726;15.9;12;Acre;9617;2016
Indicador  1.1.1;1726;16.8;12;Acre;9617;2017
Indicador  1.1.1;1726;16.3;12;Acre;9617;2018
Indicador  1.1.1;1726;17.8;12;Acre;9617;2019
Indicador  1.1.1;1726;10.4;12;Acre;9617;2020
Indicador  1.1.1;1726;17.6;12;Acre;9617;2021
