ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_IDADE;DESC_IDADE
Indicador  8.5.1.2;1769;17.7;1;Brasil;8828;2021;3299;30 a 39 anos
Indicador  8.5.1.2;1769;19.3;1;Brasil;8828;2021;3300;40 a 49 anos
Indicador  8.5.1.2;1769;19.8;1;Brasil;8828;2021;3301;50 a 59 anos
Indicador  8.5.1.2;1769;23.5;1;Brasil;8828;2021;3302;60 anos ou mais
Indicador  8.5.1.2;1769;16.7;1;Brasil;8828;2022;95253;Total
Indicador  8.5.1.2;1769;6.8;1;Brasil;8828;2022;2792;15 a 17 anos
Indicador  8.5.1.2;1769;9.8;1;Brasil;8828;2022;100052;18 a 24 anos
Indicador  8.5.1.2;1769;13.2;1;Brasil;8828;2022;1145;25 a 29 anos
Indicador  8.5.1.2;1769;17.5;1;Brasil;8828;2022;3299;30 a 39 anos
Indicador  8.5.1.2;1769;19.2;1;Brasil;8828;2022;3300;40 a 49 anos
Indicador  8.5.1.2;1769;18.9;1;Brasil;8828;2022;3301;50 a 59 anos
Indicador  8.5.1.2;1769;21.3;1;Brasil;8828;2022;3302;60 anos ou mais
Indicador  8.5.1.2;1769;17.9;1;Brasil;8828;2023;95253;Total
Indicador  8.5.1.2;1769;7.3;1;Brasil;8828;2023;2792;15 a 17 anos
Indicador  8.5.1.2;1769;10.2;1;Brasil;8828;2023;100052;18 a 24 anos
Indicador  8.5.1.2;1769;14.5;1;Brasil;8828;2023;1145;25 a 29 anos
Indicador  8.5.1.2;1769;18.6;1;Brasil;8828;2023;3299;30 a 39 anos
Indicador  8.5.1.2;1769;20.6;1;Brasil;8828;2023;3300;40 a 49 anos
Indicador  8.5.1.2;1769;20.1;1;Brasil;8828;2023;3301;50 a 59 anos
Indicador  8.5.1.2;1769;22.9;1;Brasil;8828;2023;3302;60 anos ou mais
Indicador  8.5.1.2;1769;18.5;1;Brasil;8828;2024;95253;Total
Indicador  8.5.1.2;1769;7.6;1;Brasil;8828;2024;2792;15 a 17 anos
Indicador  8.5.1.2;1769;10.7;1;Brasil;8828;2024;100052;18 a 24 anos
Indicador  8.5.1.2;1769;15.2;1;Brasil;8828;2024;1145;25 a 29 anos
Indicador  8.5.1.2;1769;19.3;1;Brasil;8828;2024;3299;30 a 39 anos
Indicador  8.5.1.2;1769;21.2;1;Brasil;8828;2024;3300;40 a 49 anos
Indicador  8.5.1.2;1769;20.6;1;Brasil;8828;2024;3301;50 a 59 anos
Indicador  8.5.1.2;1769;23.0;1;Brasil;8828;2024;3302;60 anos ou mais
Indicador  8.5.1.2;1769;13.8;11;Rondônia;8828;2012;95253;Total
Indicador  8.5.1.2;1769;6.0;11;Rondônia;8828;2012;2792;15 a 17 anos
Indicador  8.5.1.2;1769;9.3;11;Rondônia;8828;2012;100052;18 a 24 anos
Indicador  8.5.1.2;1769;12.6;11;Rondônia;8828;2012;1145;25 a 29 anos
Indicador  8.5.1.2;1769;13.8;11;Rondônia;8828;2012;3299;30 a 39 anos
Indicador  8.5.1.2;1769;16.7;11;Rondônia;8828;2012;3300;40 a 49 anos
Indicador  8.5.1.2;1769;18.5;11;Rondônia;8828;2012;3301;50 a 59 anos
Indicador  8.5.1.2;1769;14.6;11;Rondônia;8828;2012;3302;60 anos ou mais
Indicador  8.5.1.2;1769;14.0;11;Rondônia;8828;2013;95253;Total
Indicador  8.5.1.2;1769;7.7;11;Rondônia;8828;2013;2792;15 a 17 anos
Indicador  8.5.1.2;1769;9.2;11;Rondônia;8828;2013;100052;18 a 24 anos
Indicador  8.5.1.2;1769;14.0;11;Rondônia;8828;2013;1145;25 a 29 anos
Indicador  8.5.1.2;1769;14.1;11;Rondônia;8828;2013;3299;30 a 39 anos
Indicador  8.5.1.2;1769;15.2;11;Rondônia;8828;2013;3300;40 a 49 anos
Indicador  8.5.1.2;1769;18.2;11;Rondônia;8828;2013;3301;50 a 59 anos
Indicador  8.5.1.2;1769;15.6;11;Rondônia;8828;2013;3302;60 anos ou mais
Indicador  8.5.1.2;1769;14.2;11;Rondônia;8828;2014;95253;Total
Indicador  8.5.1.2;1769;6.2;11;Rondônia;8828;2014;2792;15 a 17 anos
Indicador  8.5.1.2;1769;9.3;11;Rondônia;8828;2014;100052;18 a 24 anos
Indicador  8.5.1.2;1769;13.6;11;Rondônia;8828;2014;1145;25 a 29 anos
Indicador  8.5.1.2;1769;14.3;11;Rondônia;8828;2014;3299;30 a 39 anos
Indicador  8.5.1.2;1769;16.7;11;Rondônia;8828;2014;3300;40 a 49 anos
Indicador  8.5.1.2;1769;18.4;11;Rondônia;8828;2014;3301;50 a 59 anos
Indicador  8.5.1.2;1769;13.2;11;Rondônia;8828;2014;3302;60 anos ou mais
Indicador  8.5.1.2;1769;14.5;11;Rondônia;8828;2015;95253;Total
Indicador  8.5.1.2;1769;7.0;11;Rondônia;8828;2015;2792;15 a 17 anos
Indicador  8.5.1.2;1769;9.0;11;Rondônia;8828;2015;100052;18 a 24 anos
Indicador  8.5.1.2;1769;13.0;11;Rondônia;8828;2015;1145;25 a 29 anos
Indicador  8.5.1.2;1769;15.6;11;Rondônia;8828;2015;3299;30 a 39 anos
Indicador  8.5.1.2;1769;15.8;11;Rondônia;8828;2015;3300;40 a 49 anos
Indicador  8.5.1.2;1769;18.6;11;Rondônia;8828;2015;3301;50 a 59 anos
Indicador  8.5.1.2;1769;15.7;11;Rondônia;8828;2015;3302;60 anos ou mais
Indicador  8.5.1.2;1769;13.6;11;Rondônia;8828;2016;95253;Total
Indicador  8.5.1.2;1769;5.9;11;Rondônia;8828;2016;2792;15 a 17 anos
Indicador  8.5.1.2;1769;8.9;11;Rondônia;8828;2016;100052;18 a 24 anos
Indicador  8.5.1.2;1769;12.8;11;Rondônia;8828;2016;1145;25 a 29 anos
Indicador  8.5.1.2;1769;15.2;11;Rondônia;8828;2016;3299;30 a 39 anos
Indicador  8.5.1.2;1769;14.7;11;Rondônia;8828;2016;3300;40 a 49 anos
Indicador  8.5.1.2;1769;16.1;11;Rondônia;8828;2016;3301;50 a 59 anos
Indicador  8.5.1.2;1769;13.0;11;Rondônia;8828;2016;3302;60 anos ou mais
Indicador  8.5.1.2;1769;14.3;11;Rondônia;8828;2017;95253;Total
Indicador  8.5.1.2;1769;6.3;11;Rondônia;8828;2017;2792;15 a 17 anos
Indicador  8.5.1.2;1769;9.0;11;Rondônia;8828;2017;100052;18 a 24 anos
Indicador  8.5.1.2;1769;12.7;11;Rondônia;8828;2017;1145;25 a 29 anos
Indicador  8.5.1.2;1769;15.2;11;Rondônia;8828;2017;3299;30 a 39 anos
Indicador  8.5.1.2;1769;15.9;11;Rondônia;8828;2017;3300;40 a 49 anos
Indicador  8.5.1.2;1769;17.3;11;Rondônia;8828;2017;3301;50 a 59 anos
Indicador  8.5.1.2;1769;16.1;11;Rondônia;8828;2017;3302;60 anos ou mais
Indicador  8.5.1.2;1769;16.1;11;Rondônia;8828;2018;95253;Total
Indicador  8.5.1.2;1769;6.1;11;Rondônia;8828;2018;2792;15 a 17 anos
Indicador  8.5.1.2;1769;8.7;11;Rondônia;8828;2018;100052;18 a 24 anos
Indicador  8.5.1.2;1769;12.2;11;Rondônia;8828;2018;1145;25 a 29 anos
Indicador  8.5.1.2;1769;17.6;11;Rondônia;8828;2018;3299;30 a 39 anos
Indicador  8.5.1.2;1769;17.6;11;Rondônia;8828;2018;3300;40 a 49 anos
Indicador  8.5.1.2;1769;21.3;11;Rondônia;8828;2018;3301;50 a 59 anos
Indicador  8.5.1.2;1769;19.9;11;Rondônia;8828;2018;3302;60 anos ou mais
Indicador  8.5.1.2;1769;15.5;11;Rondônia;8828;2019;95253;Total
Indicador  8.5.1.2;1769;6.4;11;Rondônia;8828;2019;2792;15 a 17 anos
Indicador  8.5.1.2;1769;9.3;11;Rondônia;8828;2019;100052;18 a 24 anos
Indicador  8.5.1.2;1769;13.4;11;Rondônia;8828;2019;1145;25 a 29 anos
Indicador  8.5.1.2;1769;15.7;11;Rondônia;8828;2019;3299;30 a 39 anos
Indicador  8.5.1.2;1769;17.1;11;Rondônia;8828;2019;3300;40 a 49 anos
Indicador  8.5.1.2;1769;21.6;11;Rondônia;8828;2019;3301;50 a 59 anos
Indicador  8.5.1.2;1769;18.8;11;Rondônia;8828;2019;3302;60 anos ou mais
Indicador  8.5.1.2;1769;14.6;11;Rondônia;8828;2020;95253;Total
Indicador  8.5.1.2;1769;5.6;11;Rondônia;8828;2020;2792;15 a 17 anos
Indicador  8.5.1.2;1769;9.0;11;Rondônia;8828;2020;100052;18 a 24 anos
Indicador  8.5.1.2;1769;12.0;11;Rondônia;8828;2020;1145;25 a 29 anos
Indicador  8.5.1.2;1769;15.8;11;Rondônia;8828;2020;3299;30 a 39 anos
Indicador  8.5.1.2;1769;15.6;11;Rondônia;8828;2020;3300;40 a 49 anos
Indicador  8.5.1.2;1769;18.0;11;Rondônia;8828;2020;3301;50 a 59 anos
Indicador  8.5.1.2;1769;18.3;11;Rondônia;8828;2020;3302;60 anos ou mais
Indicador  8.5.1.2;1769;13.9;11;Rondônia;8828;2021;95253;Total
Indicador  8.5.1.2;1769;5.1;11;Rondônia;8828;2021;2792;15 a 17 anos
Indicador  8.5.1.2;1769;8.6;11;Rondônia;8828;2021;100052;18 a 24 anos
Indicador  8.5.1.2;1769;12.1;11;Rondônia;8828;2021;1145;25 a 29 anos
Indicador  8.5.1.2;1769;15.7;11;Rondônia;8828;2021;3299;30 a 39 anos
Indicador  8.5.1.2;1769;14.5;11;Rondônia;8828;2021;3300;40 a 49 anos
Indicador  8.5.1.2;1769;17.3;11;Rondônia;8828;2021;3301;50 a 59 anos
Indicador  8.5.1.2;1769;16.8;11;Rondônia;8828;2021;3302;60 anos ou mais
Indicador  8.5.1.2;1769;14.7;11;Rondônia;8828;2022;95253;Total
Indicador  8.5.1.2;1769;6.8;11;Rondônia;8828;2022;2792;15 a 17 anos
Indicador  8.5.1.2;1769;9.0;11;Rondônia;8828;2022;100052;18 a 24 anos
Indicador  8.5.1.2;1769;14.3;11;Rondônia;8828;2022;1145;25 a 29 anos
Indicador  8.5.1.2;1769;15.1;11;Rondônia;8828;2022;3299;30 a 39 anos
Indicador  8.5.1.2;1769;16.5;11;Rondônia;8828;2022;3300;40 a 49 anos
Indicador  8.5.1.2;1769;16.9;11;Rondônia;8828;2022;3301;50 a 59 anos
Indicador  8.5.1.2;1769;19.0;11;Rondônia;8828;2022;3302;60 anos ou mais
Indicador  8.5.1.2;1769;16.3;11;Rondônia;8828;2023;95253;Total
Indicador  8.5.1.2;1769;8.1;11;Rondônia;8828;2023;2792;15 a 17 anos
Indicador  8.5.1.2;1769;10.3;11;Rondônia;8828;2023;100052;18 a 24 anos
Indicador  8.5.1.2;1769;14.9;11;Rondônia;8828;2023;1145;25 a 29 anos
Indicador  8.5.1.2;1769;15.8;11;Rondônia;8828;2023;3299;30 a 39 anos
Indicador  8.5.1.2;1769;16.4;11;Rondônia;8828;2023;3300;40 a 49 anos
Indicador  8.5.1.2;1769;20.5;11;Rondônia;8828;2023;3301;50 a 59 anos
Indicador  8.5.1.2;1769;23.2;11;Rondônia;8828;2023;3302;60 anos ou mais
Indicador  8.5.1.2;1769;17.6;11;Rondônia;8828;2024;95253;Total
Indicador  8.5.1.2;1769;7.1;11;Rondônia;8828;2024;2792;15 a 17 anos
Indicador  8.5.1.2;1769;10.2;11;Rondônia;8828;2024;100052;18 a 24 anos
Indicador  8.5.1.2;1769;14.5;11;Rondônia;8828;2024;1145;25 a 29 anos
Indicador  8.5.1.2;1769;19.1;11;Rondônia;8828;2024;3299;30 a 39 anos
Indicador  8.5.1.2;1769;19.3;11;Rondônia;8828;2024;3300;40 a 49 anos
Indicador  8.5.1.2;1769;21.4;11;Rondônia;8828;2024;3301;50 a 59 anos
Indicador  8.5.1.2;1769;20.2;11;Rondônia;8828;2024;3302;60 anos ou mais
Indicador  8.5.1.2;1769;14.8;12;Acre;8828;2012;95253;Total
Indicador  8.5.1.2;1769;5.3;12;Acre;8828;2012;2792;15 a 17 anos
Indicador  8.5.1.2;1769;8.5;12;Acre;8828;2012;100052;18 a 24 anos
Indicador  8.5.1.2;1769;11.5;12;Acre;8828;2012;1145;25 a 29 anos
Indicador  8.5.1.2;1769;15.9;12;Acre;8828;2012;3299;30 a 39 anos
Indicador  8.5.1.2;1769;18.9;12;Acre;8828;2012;3300;40 a 49 anos
Indicador  8.5.1.2;1769;18.5;12;Acre;8828;2012;3301;50 a 59 anos
Indicador  8.5.1.2;1769;17.3;12;Acre;8828;2012;3302;60 anos ou mais
Indicador  8.5.1.2;1769;14.2;12;Acre;8828;2013;95253;Total
Indicador  8.5.1.2;1769;5.7;12;Acre;8828;2013;2792;15 a 17 anos
Indicador  8.5.1.2;1769;9.0;12;Acre;8828;2013;100052;18 a 24 anos
Indicador  8.5.1.2;1769;11.7;12;Acre;8828;2013;1145;25 a 29 anos
Indicador  8.5.1.2;1769;13.6;12;Acre;8828;2013;3299;30 a 39 anos
Indicador  8.5.1.2;1769;17.8;12;Acre;8828;2013;3300;40 a 49 anos
Indicador  8.5.1.2;1769;19.3;12;Acre;8828;2013;3301;50 a 59 anos
Indicador  8.5.1.2;1769;19.2;12;Acre;8828;2013;3302;60 anos ou mais
Indicador  8.5.1.2;1769;15.2;12;Acre;8828;2014;95253;Total
Indicador  8.5.1.2;1769;6.2;12;Acre;8828;2014;2792;15 a 17 anos
Indicador  8.5.1.2;1769;9.1;12;Acre;8828;2014;100052;18 a 24 anos
Indicador  8.5.1.2;1769;13.0;12;Acre;8828;2014;1145;25 a 29 anos
Indicador  8.5.1.2;1769;16.0;12;Acre;8828;2014;3299;30 a 39 anos
Indicador  8.5.1.2;1769;17.9;12;Acre;8828;2014;3300;40 a 49 anos
Indicador  8.5.1.2;1769;19.8;12;Acre;8828;2014;3301;50 a 59 anos
Indicador  8.5.1.2;1769;16.5;12;Acre;8828;2014;3302;60 anos ou mais
Indicador  8.5.1.2;1769;15.7;12;Acre;8828;2015;95253;Total
Indicador  8.5.1.2;1769;6.1;12;Acre;8828;2015;2792;15 a 17 anos
Indicador  8.5.1.2;1769;8.9;12;Acre;8828;2015;100052;18 a 24 anos
Indicador  8.5.1.2;1769;12.9;12;Acre;8828;2015;1145;25 a 29 anos
Indicador  8.5.1.2;1769;16.3;12;Acre;8828;2015;3299;30 a 39 anos
Indicador  8.5.1.2;1769;18.5;12;Acre;8828;2015;3300;40 a 49 anos
Indicador  8.5.1.2;1769;21.4;12;Acre;8828;2015;3301;50 a 59 anos
Indicador  8.5.1.2;1769;15.7;12;Acre;8828;2015;3302;60 anos ou mais
Indicador  8.5.1.2;1769;14.7;12;Acre;8828;2016;95253;Total
Indicador  8.5.1.2;1769;4.8;12;Acre;8828;2016;2792;15 a 17 anos
Indicador  8.5.1.2;1769;9.0;12;Acre;8828;2016;100052;18 a 24 anos
Indicador  8.5.1.2;1769;12.6;12;Acre;8828;2016;1145;25 a 29 anos
Indicador  8.5.1.2;1769;15.3;12;Acre;8828;2016;3299;30 a 39 anos
Indicador  8.5.1.2;1769;16.8;12;Acre;8828;2016;3300;40 a 49 anos
Indicador  8.5.1.2;1769;17.6;12;Acre;8828;2016;3301;50 a 59 anos
Indicador  8.5.1.2;1769;20.4;12;Acre;8828;2016;3302;60 anos ou mais
Indicador  8.5.1.2;1769;14.5;12;Acre;8828;2017;95253;Total
Indicador  8.5.1.2;1769;4.6;12;Acre;8828;2017;2792;15 a 17 anos
Indicador  8.5.1.2;1769;8.2;12;Acre;8828;2017;100052;18 a 24 anos
Indicador  8.5.1.2;1769;13.8;12;Acre;8828;2017;1145;25 a 29 anos
Indicador  8.5.1.2;1769;15.1;12;Acre;8828;2017;3299;30 a 39 anos
Indicador  8.5.1.2;1769;15.4;12;Acre;8828;2017;3300;40 a 49 anos
Indicador  8.5.1.2;1769;18.2;12;Acre;8828;2017;3301;50 a 59 anos
Indicador  8.5.1.2;1769;18.4;12;Acre;8828;2017;3302;60 anos ou mais
Indicador  8.5.1.2;1769;15.4;12;Acre;8828;2018;95253;Total
Indicador  8.5.1.2;1769;4.9;12;Acre;8828;2018;2792;15 a 17 anos
Indicador  8.5.1.2;1769;8.5;12;Acre;8828;2018;100052;18 a 24 anos
Indicador  8.5.1.2;1769;12.5;12;Acre;8828;2018;1145;25 a 29 anos
Indicador  8.5.1.2;1769;15.5;12;Acre;8828;2018;3299;30 a 39 anos
Indicador  8.5.1.2;1769;17.9;12;Acre;8828;2018;3300;40 a 49 anos
Indicador  8.5.1.2;1769;21.5;12;Acre;8828;2018;3301;50 a 59 anos
Indicador  8.5.1.2;1769;15.4;12;Acre;8828;2018;3302;60 anos ou mais
Indicador  8.5.1.2;1769;15.3;12;Acre;8828;2019;95253;Total
Indicador  8.5.1.2;1769;5.3;12;Acre;8828;2019;2792;15 a 17 anos
Indicador  8.5.1.2;1769;9.1;12;Acre;8828;2019;100052;18 a 24 anos
Indicador  8.5.1.2;1769;11.4;12;Acre;8828;2019;1145;25 a 29 anos
Indicador  8.5.1.2;1769;15.1;12;Acre;8828;2019;3299;30 a 39 anos
Indicador  8.5.1.2;1769;16.9;12;Acre;8828;2019;3300;40 a 49 anos
Indicador  8.5.1.2;1769;20.6;12;Acre;8828;2019;3301;50 a 59 anos
Indicador  8.5.1.2;1769;21.7;12;Acre;8828;2019;3302;60 anos ou mais
Indicador  8.5.1.2;1769;15.5;12;Acre;8828;2020;95253;Total
Indicador  8.5.1.2;1769;4.7;12;Acre;8828;2020;2792;15 a 17 anos
Indicador  8.5.1.2;1769;9.4;12;Acre;8828;2020;100052;18 a 24 anos
Indicador  8.5.1.2;1769;11.6;12;Acre;8828;2020;1145;25 a 29 anos
Indicador  8.5.1.2;1769;14.0;12;Acre;8828;2020;3299;30 a 39 anos
Indicador  8.5.1.2;1769;19.5;12;Acre;8828;2020;3300;40 a 49 anos
Indicador  8.5.1.2;1769;19.8;12;Acre;8828;2020;3301;50 a 59 anos
Indicador  8.5.1.2;1769;18.0;12;Acre;8828;2020;3302;60 anos ou mais
Indicador  8.5.1.2;1769;14.1;12;Acre;8828;2021;95253;Total
Indicador  8.5.1.2;1769;5.3;12;Acre;8828;2021;2792;15 a 17 anos
Indicador  8.5.1.2;1769;8.2;12;Acre;8828;2021;100052;18 a 24 anos
Indicador  8.5.1.2;1769;10.4;12;Acre;8828;2021;1145;25 a 29 anos
Indicador  8.5.1.2;1769;15.0;12;Acre;8828;2021;3299;30 a 39 anos
Indicador  8.5.1.2;1769;15.6;12;Acre;8828;2021;3300;40 a 49 anos
Indicador  8.5.1.2;1769;18.1;12;Acre;8828;2021;3301;50 a 59 anos
Indicador  8.5.1.2;1769;21.1;12;Acre;8828;2021;3302;60 anos ou mais
Indicador  8.5.1.2;1769;14.8;12;Acre;8828;2022;95253;Total
Indicador  8.5.1.2;1769;5.9;12;Acre;8828;2022;2792;15 a 17 anos
Indicador  8.5.1.2;1769;9.6;12;Acre;8828;2022;100052;18 a 24 anos
Indicador  8.5.1.2;1769;11.4;12;Acre;8828;2022;1145;25 a 29 anos
Indicador  8.5.1.2;1769;15.2;12;Acre;8828;2022;3299;30 a 39 anos
Indicador  8.5.1.2;1769;16.5;12;Acre;8828;2022;3300;40 a 49 anos
Indicador  8.5.1.2;1769;19.3;12;Acre;8828;2022;3301;50 a 59 anos
Indicador  8.5.1.2;1769;16.0;12;Acre;8828;2022;3302;60 anos ou mais
Indicador  8.5.1.2;1769;15.2;12;Acre;8828;2023;95253;Total
Indicador  8.5.1.2;1769;5.8;12;Acre;8828;2023;2792;15 a 17 anos
Indicador  8.5.1.2;1769;8.7;12;Acre;8828;2023;100052;18 a 24 anos
Indicador  8.5.1.2;1769;11.0;12;Acre;8828;2023;1145;25 a 29 anos
Indicador  8.5.1.2;1769;15.7;12;Acre;8828;2023;3299;30 a 39 anos
Indicador  8.5.1.2;1769;17.0;12;Acre;8828;2023;3300;40 a 49 anos
Indicador  8.5.1.2;1769;18.9;12;Acre;8828;2023;3301;50 a 59 anos
Indicador  8.5.1.2;1769;20.9;12;Acre;8828;2023;3302;60 anos ou mais
Indicador  8.5.1.2;1769;15.5;12;Acre;8828;2024;95253;Total
Indicador  8.5.1.2;1769;4.6;12;Acre;8828;2024;2792;15 a 17 anos
Indicador  8.5.1.2;1769;8.8;12;Acre;8828;2024;100052;18 a 24 anos
Indicador  8.5.1.2;1769;12.6;12;Acre;8828;2024;1145;25 a 29 anos
Indicador  8.5.1.2;1769;16.0;12;Acre;8828;2024;3299;30 a 39 anos
Indicador  8.5.1.2;1769;18.3;12;Acre;8828;2024;3300;40 a 49 anos
Indicador  8.5.1.2;1769;18.7;12;Acre;8828;2024;3301;50 a 59 anos
Indicador  8.5.1.2;1769;17.4;12;Acre;8828;2024;3302;60 anos ou mais
