ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO
Indicador  1.5.4;2;23.1;1;Brasil;9600;2013
Indicador  1.5.4;2;33.8;1;Brasil;9600;2017
Indicador  1.5.4;2;47.0;1;Brasil;9600;2020
Indicador  1.5.4;2;9.6;11;Rondônia;9600;2013
Indicador  1.5.4;2;21.2;11;Rondônia;9600;2017
Indicador  1.5.4;2;21.2;11;Rondônia;9600;2020
Indicador  1.5.4;2;31.8;12;Acre;9600;2013
Indicador  1.5.4;2;36.4;12;Acre;9600;2017
Indicador  1.5.4;2;59.1;12;Acre;9600;2020
Indicador  1.5.4;2;50.0;13;Amazonas;9600;2013
Indicador  1.5.4;2;66.1;13;Amazonas;9600;2017
Indicador  1.5.4;2;75.8;13;Amazonas;9600;2020
Indicador  1.5.4;2;26.7;14;Roraima;9600;2013
Indicador  1.5.4;2;40.0;14;Roraima;9600;2017
Indicador  1.5.4;2;33.3;14;Roraima;9600;2020
Indicador  1.5.4;2;17.4;15;Pará;9600;2013
Indicador  1.5.4;2;30.6;15;Pará;9600;2017
Indicador  1.5.4;2;48.6;15;Pará;9600;2020
Indicador  1.5.4;2;18.8;16;Amapá;9600;2013
Indicador  1.5.4;2;43.8;16;Amapá;9600;2017
Indicador  1.5.4;2;50.0;16;Amapá;9600;2020
Indicador  1.5.4;2;5.0;17;Tocantins;9600;2013
Indicador  1.5.4;2;5.0;17;Tocantins;9600;2017
Indicador  1.5.4;2;15.8;17;Tocantins;9600;2020
Indicador  1.5.4;2;9.2;21;Maranhão;9600;2013
Indicador  1.5.4;2;12.4;21;Maranhão;9600;2017
Indicador  1.5.4;2;23.0;21;Maranhão;9600;2020
Indicador  1.5.4;2;3.1;22;Piauí;9600;2013
Indicador  1.5.4;2;4.0;22;Piauí;9600;2017
Indicador  1.5.4;2;14.7;22;Piauí;9600;2020
Indicador  1.5.4;2;23.4;23;Ceará;9600;2013
Indicador  1.5.4;2;31.0;23;Ceará;9600;2017
Indicador  1.5.4;2;41.3;23;Ceará;9600;2020
Indicador  1.5.4;2;9.0;24;Rio Grande do Norte;9600;2013
Indicador  1.5.4;2;7.8;24;Rio Grande do Norte;9600;2017
Indicador  1.5.4;2;28.1;24;Rio Grande do Norte;9600;2020
Indicador  1.5.4;2;10.3;25;Paraíba;9600;2013
Indicador  1.5.4;2;10.8;25;Paraíba;9600;2017
Indicador  1.5.4;2;25.1;25;Paraíba;9600;2020
Indicador  1.5.4;2;36.2;26;Pernambuco;9600;2013
Indicador  1.5.4;2;32.4;26;Pernambuco;9600;2017
Indicador  1.5.4;2;55.7;26;Pernambuco;9600;2020
Indicador  1.5.4;2;30.4;27;Alagoas;9600;2013
Indicador  1.5.4;2;35.3;27;Alagoas;9600;2017
Indicador  1.5.4;2;53.9;27;Alagoas;9600;2020
Indicador  1.5.4;2;13.3;28;Sergipe;9600;2013
Indicador  1.5.4;2;18.7;28;Sergipe;9600;2017
Indicador  1.5.4;2;45.3;28;Sergipe;9600;2020
Indicador  1.5.4;2;10.3;29;Bahia;9600;2013
Indicador  1.5.4;2;19.2;29;Bahia;9600;2017
Indicador  1.5.4;2;34.3;29;Bahia;9600;2020
Indicador  1.5.4;2;26.7;31;Minas Gerais;9600;2013
Indicador  1.5.4;2;32.4;31;Minas Gerais;9600;2017
Indicador  1.5.4;2;48.5;31;Minas Gerais;9600;2020
Indicador  1.5.4;2;67.9;32;Espírito Santo;9600;2013
Indicador  1.5.4;2;93.6;32;Espírito Santo;9600;2017
Indicador  1.5.4;2;93.6;32;Espírito Santo;9600;2020
Indicador  1.5.4;2;84.8;33;Rio de Janeiro;9600;2013
Indicador  1.5.4;2;88.0;33;Rio de Janeiro;9600;2017
Indicador  1.5.4;2;97.8;33;Rio de Janeiro;9600;2020
Indicador  1.5.4;2;29.8;35;São Paulo;9600;2013
Indicador  1.5.4;2;43.6;35;São Paulo;9600;2017
Indicador  1.5.4;2;53.3;35;São Paulo;9600;2020
Indicador  1.5.4;2;28.8;41;Paraná;9600;2013
Indicador  1.5.4;2;54.9;41;Paraná;9600;2017
Indicador  1.5.4;2;69.2;41;Paraná;9600;2020
Indicador  1.5.4;2;42.0;42;Santa Catarina;9600;2013
Indicador  1.5.4;2;58.3;42;Santa Catarina;9600;2017
Indicador  1.5.4;2;79.7;42;Santa Catarina;9600;2020
Indicador  1.5.4;2;23.1;43;Rio Grande do Sul;9600;2013
Indicador  1.5.4;2;49.3;43;Rio Grande do Sul;9600;2017
Indicador  1.5.4;2;56.7;43;Rio Grande do Sul;9600;2020
Indicador  1.5.4;2;7.6;50;Mato Grosso do Sul;9600;2013
Indicador  1.5.4;2;49.4;50;Mato Grosso do Sul;9600;2017
Indicador  1.5.4;2;57.0;50;Mato Grosso do Sul;9600;2020
Indicador  1.5.4;2;9.2;51;Mato Grosso;9600;2013
Indicador  1.5.4;2;16.3;51;Mato Grosso;9600;2017
Indicador  1.5.4;2;29.1;51;Mato Grosso;9600;2020
Indicador  1.5.4;2;8.1;52;Goiás;9600;2013
Indicador  1.5.4;2;12.6;52;Goiás;9600;2017
Indicador  1.5.4;2;17.1;52;Goiás;9600;2020
Indicador  1.5.4;2;100.0;53;Distrito Federal;9600;2013
Indicador  1.5.4;2;100.0;53;Distrito Federal;9600;2017
Indicador  1.5.4;2;100.0;53;Distrito Federal;9600;2020
