ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SEXO;DESC_SEXO;SUB_INDICADOR
Indicador  4.2.2;2;96.7;29;Bahia;4796;2016;5;Mulheres;4796
Indicador  4.2.2;2;98.1;29;Bahia;4796;2017;6794;Total;4796
Indicador  4.2.2;2;97.7;29;Bahia;4796;2017;4;Homens;4796
Indicador  4.2.2;2;98.5;29;Bahia;4796;2017;5;Mulheres;4796
Indicador  4.2.2;2;99.0;29;Bahia;4796;2018;6794;Total;4796
Indicador  4.2.2;2;98.8;29;Bahia;4796;2018;4;Homens;4796
Indicador  4.2.2;2;99.2;29;Bahia;4796;2018;5;Mulheres;4796
Indicador  4.2.2;2;98.7;29;Bahia;4796;2019;6794;Total;4796
Indicador  4.2.2;2;98.5;29;Bahia;4796;2019;4;Homens;4796
Indicador  4.2.2;2;99.0;29;Bahia;4796;2019;5;Mulheres;4796
Indicador  4.2.2;2;98.2;29;Bahia;4796;2022;6794;Total;4796
Indicador  4.2.2;2;97.4;29;Bahia;4796;2022;4;Homens;4796
Indicador  4.2.2;2;99.2;29;Bahia;4796;2022;5;Mulheres;4796
Indicador  4.2.2;2;98.7;29;Bahia;4796;2023;6794;Total;4796
Indicador  4.2.2;2;97.6;29;Bahia;4796;2023;4;Homens;4796
Indicador  4.2.2;2;100.0;29;Bahia;4796;2023;5;Mulheres;4796
Indicador  4.2.2;2;96.7;31;Minas Gerais;4796;2016;6794;Total;4796
Indicador  4.2.2;2;97.1;31;Minas Gerais;4796;2016;4;Homens;4796
Indicador  4.2.2;2;96.3;31;Minas Gerais;4796;2016;5;Mulheres;4796
Indicador  4.2.2;2;96.9;31;Minas Gerais;4796;2017;6794;Total;4796
Indicador  4.2.2;2;96.6;31;Minas Gerais;4796;2017;4;Homens;4796
Indicador  4.2.2;2;97.1;31;Minas Gerais;4796;2017;5;Mulheres;4796
Indicador  4.2.2;2;96.5;31;Minas Gerais;4796;2018;6794;Total;4796
Indicador  4.2.2;2;96.4;31;Minas Gerais;4796;2018;4;Homens;4796
Indicador  4.2.2;2;96.6;31;Minas Gerais;4796;2018;5;Mulheres;4796
Indicador  4.2.2;2;98.5;31;Minas Gerais;4796;2019;6794;Total;4796
Indicador  4.2.2;2;98.5;31;Minas Gerais;4796;2019;4;Homens;4796
Indicador  4.2.2;2;98.6;31;Minas Gerais;4796;2019;5;Mulheres;4796
Indicador  4.2.2;2;98.3;31;Minas Gerais;4796;2022;6794;Total;4796
Indicador  4.2.2;2;98.8;31;Minas Gerais;4796;2022;4;Homens;4796
Indicador  4.2.2;2;97.7;31;Minas Gerais;4796;2022;5;Mulheres;4796
Indicador  4.2.2;2;97.7;31;Minas Gerais;4796;2023;6794;Total;4796
Indicador  4.2.2;2;98.9;31;Minas Gerais;4796;2023;4;Homens;4796
Indicador  4.2.2;2;96.5;31;Minas Gerais;4796;2023;5;Mulheres;4796
