ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_IDADE;DESC_IDADE;SUB_INDICADOR
Indicador  3.7.2;45;11967;24;Rio Grande do Norte;9433;2004;1143;15 a 19 anos;9433
Indicador  3.7.2;45;12801;24;Rio Grande do Norte;9433;2005;3518;10 a 19 anos;9433
Indicador  3.7.2;45;521;24;Rio Grande do Norte;9433;2005;1142;10 a 14 anos;9433
Indicador  3.7.2;45;12280;24;Rio Grande do Norte;9433;2005;1143;15 a 19 anos;9433
Indicador  3.7.2;45;11289;24;Rio Grande do Norte;9433;2006;3518;10 a 19 anos;9433
Indicador  3.7.2;45;521;24;Rio Grande do Norte;9433;2006;1142;10 a 14 anos;9433
Indicador  3.7.2;45;10768;24;Rio Grande do Norte;9433;2006;1143;15 a 19 anos;9433
Indicador  3.7.2;45;10962;24;Rio Grande do Norte;9433;2007;3518;10 a 19 anos;9433
Indicador  3.7.2;45;526;24;Rio Grande do Norte;9433;2007;1142;10 a 14 anos;9433
Indicador  3.7.2;45;10436;24;Rio Grande do Norte;9433;2007;1143;15 a 19 anos;9433
Indicador  3.7.2;45;10965;24;Rio Grande do Norte;9433;2008;3518;10 a 19 anos;9433
Indicador  3.7.2;45;606;24;Rio Grande do Norte;9433;2008;1142;10 a 14 anos;9433
Indicador  3.7.2;45;10359;24;Rio Grande do Norte;9433;2008;1143;15 a 19 anos;9433
Indicador  3.7.2;45;10109;24;Rio Grande do Norte;9433;2009;3518;10 a 19 anos;9433
Indicador  3.7.2;45;565;24;Rio Grande do Norte;9433;2009;1142;10 a 14 anos;9433
Indicador  3.7.2;45;9544;24;Rio Grande do Norte;9433;2009;1143;15 a 19 anos;9433
Indicador  3.7.2;45;9785;24;Rio Grande do Norte;9433;2010;3518;10 a 19 anos;9433
Indicador  3.7.2;45;562;24;Rio Grande do Norte;9433;2010;1142;10 a 14 anos;9433
Indicador  3.7.2;45;9223;24;Rio Grande do Norte;9433;2010;1143;15 a 19 anos;9433
Indicador  3.7.2;45;9899;24;Rio Grande do Norte;9433;2011;3518;10 a 19 anos;9433
Indicador  3.7.2;45;590;24;Rio Grande do Norte;9433;2011;1142;10 a 14 anos;9433
Indicador  3.7.2;45;9309;24;Rio Grande do Norte;9433;2011;1143;15 a 19 anos;9433
Indicador  3.7.2;45;9718;24;Rio Grande do Norte;9433;2012;3518;10 a 19 anos;9433
Indicador  3.7.2;45;562;24;Rio Grande do Norte;9433;2012;1142;10 a 14 anos;9433
Indicador  3.7.2;45;9156;24;Rio Grande do Norte;9433;2012;1143;15 a 19 anos;9433
Indicador  3.7.2;45;9723;24;Rio Grande do Norte;9433;2013;3518;10 a 19 anos;9433
Indicador  3.7.2;45;537;24;Rio Grande do Norte;9433;2013;1142;10 a 14 anos;9433
Indicador  3.7.2;45;9186;24;Rio Grande do Norte;9433;2013;1143;15 a 19 anos;9433
Indicador  3.7.2;45;9592;24;Rio Grande do Norte;9433;2014;3518;10 a 19 anos;9433
Indicador  3.7.2;45;507;24;Rio Grande do Norte;9433;2014;1142;10 a 14 anos;9433
Indicador  3.7.2;45;9085;24;Rio Grande do Norte;9433;2014;1143;15 a 19 anos;9433
Indicador  3.7.2;45;9413;24;Rio Grande do Norte;9433;2015;3518;10 a 19 anos;9433
Indicador  3.7.2;45;573;24;Rio Grande do Norte;9433;2015;1142;10 a 14 anos;9433
Indicador  3.7.2;45;8840;24;Rio Grande do Norte;9433;2015;1143;15 a 19 anos;9433
Indicador  3.7.2;45;8736;24;Rio Grande do Norte;9433;2016;3518;10 a 19 anos;9433
Indicador  3.7.2;45;478;24;Rio Grande do Norte;9433;2016;1142;10 a 14 anos;9433
Indicador  3.7.2;45;8258;24;Rio Grande do Norte;9433;2016;1143;15 a 19 anos;9433
Indicador  3.7.2;45;8235;24;Rio Grande do Norte;9433;2017;3518;10 a 19 anos;9433
Indicador  3.7.2;45;407;24;Rio Grande do Norte;9433;2017;1142;10 a 14 anos;9433
Indicador  3.7.2;45;7828;24;Rio Grande do Norte;9433;2017;1143;15 a 19 anos;9433
Indicador  3.7.2;45;7781;24;Rio Grande do Norte;9433;2018;3518;10 a 19 anos;9433
Indicador  3.7.2;45;428;24;Rio Grande do Norte;9433;2018;1142;10 a 14 anos;9433
Indicador  3.7.2;45;7353;24;Rio Grande do Norte;9433;2018;1143;15 a 19 anos;9433
Indicador  3.7.2;45;6898;24;Rio Grande do Norte;9433;2019;3518;10 a 19 anos;9433
Indicador  3.7.2;45;376;24;Rio Grande do Norte;9433;2019;1142;10 a 14 anos;9433
Indicador  3.7.2;45;6522;24;Rio Grande do Norte;9433;2019;1143;15 a 19 anos;9433
Indicador  3.7.2;45;6213;24;Rio Grande do Norte;9433;2020;3518;10 a 19 anos;9433
Indicador  3.7.2;45;322;24;Rio Grande do Norte;9433;2020;1142;10 a 14 anos;9433
Indicador  3.7.2;45;5891;24;Rio Grande do Norte;9433;2020;1143;15 a 19 anos;9433
Indicador  3.7.2;45;6023;24;Rio Grande do Norte;9433;2021;3518;10 a 19 anos;9433
Indicador  3.7.2;45;316;24;Rio Grande do Norte;9433;2021;1142;10 a 14 anos;9433
Indicador  3.7.2;45;5707;24;Rio Grande do Norte;9433;2021;1143;15 a 19 anos;9433
Indicador  3.7.2;45;4976;24;Rio Grande do Norte;9433;2022;3518;10 a 19 anos;9433
Indicador  3.7.2;45;227;24;Rio Grande do Norte;9433;2022;1142;10 a 14 anos;9433
Indicador  3.7.2;45;4749;24;Rio Grande do Norte;9433;2022;1143;15 a 19 anos;9433
Indicador  3.7.2;45;14504;25;Paraíba;9433;2000;3518;10 a 19 anos;9433
Indicador  3.7.2;45;622;25;Paraíba;9433;2000;1142;10 a 14 anos;9433
Indicador  3.7.2;45;13882;25;Paraíba;9433;2000;1143;15 a 19 anos;9433
Indicador  3.7.2;45;15680;25;Paraíba;9433;2001;3518;10 a 19 anos;9433
Indicador  3.7.2;45;653;25;Paraíba;9433;2001;1142;10 a 14 anos;9433
Indicador  3.7.2;45;15027;25;Paraíba;9433;2001;1143;15 a 19 anos;9433
Indicador  3.7.2;45;15284;25;Paraíba;9433;2002;3518;10 a 19 anos;9433
Indicador  3.7.2;45;672;25;Paraíba;9433;2002;1142;10 a 14 anos;9433
Indicador  3.7.2;45;14612;25;Paraíba;9433;2002;1143;15 a 19 anos;9433
Indicador  3.7.2;45;14954;25;Paraíba;9433;2003;3518;10 a 19 anos;9433
Indicador  3.7.2;45;586;25;Paraíba;9433;2003;1142;10 a 14 anos;9433
Indicador  3.7.2;45;14368;25;Paraíba;9433;2003;1143;15 a 19 anos;9433
Indicador  3.7.2;45;14720;25;Paraíba;9433;2004;3518;10 a 19 anos;9433
Indicador  3.7.2;45;584;25;Paraíba;9433;2004;1142;10 a 14 anos;9433
Indicador  3.7.2;45;14136;25;Paraíba;9433;2004;1143;15 a 19 anos;9433
Indicador  3.7.2;45;14974;25;Paraíba;9433;2005;3518;10 a 19 anos;9433
Indicador  3.7.2;45;627;25;Paraíba;9433;2005;1142;10 a 14 anos;9433
Indicador  3.7.2;45;14347;25;Paraíba;9433;2005;1143;15 a 19 anos;9433
Indicador  3.7.2;45;13974;25;Paraíba;9433;2006;3518;10 a 19 anos;9433
Indicador  3.7.2;45;589;25;Paraíba;9433;2006;1142;10 a 14 anos;9433
Indicador  3.7.2;45;13385;25;Paraíba;9433;2006;1143;15 a 19 anos;9433
Indicador  3.7.2;45;13231;25;Paraíba;9433;2007;3518;10 a 19 anos;9433
Indicador  3.7.2;45;611;25;Paraíba;9433;2007;1142;10 a 14 anos;9433
Indicador  3.7.2;45;12620;25;Paraíba;9433;2007;1143;15 a 19 anos;9433
Indicador  3.7.2;45;13201;25;Paraíba;9433;2008;3518;10 a 19 anos;9433
Indicador  3.7.2;45;576;25;Paraíba;9433;2008;1142;10 a 14 anos;9433
Indicador  3.7.2;45;12625;25;Paraíba;9433;2008;1143;15 a 19 anos;9433
Indicador  3.7.2;45;12514;25;Paraíba;9433;2009;3518;10 a 19 anos;9433
Indicador  3.7.2;45;580;25;Paraíba;9433;2009;1142;10 a 14 anos;9433
Indicador  3.7.2;45;11934;25;Paraíba;9433;2009;1143;15 a 19 anos;9433
Indicador  3.7.2;45;11721;25;Paraíba;9433;2010;3518;10 a 19 anos;9433
Indicador  3.7.2;45;605;25;Paraíba;9433;2010;1142;10 a 14 anos;9433
Indicador  3.7.2;45;11116;25;Paraíba;9433;2010;1143;15 a 19 anos;9433
Indicador  3.7.2;45;11936;25;Paraíba;9433;2011;3518;10 a 19 anos;9433
Indicador  3.7.2;45;625;25;Paraíba;9433;2011;1142;10 a 14 anos;9433
Indicador  3.7.2;45;11311;25;Paraíba;9433;2011;1143;15 a 19 anos;9433
Indicador  3.7.2;45;11573;25;Paraíba;9433;2012;3518;10 a 19 anos;9433
Indicador  3.7.2;45;610;25;Paraíba;9433;2012;1142;10 a 14 anos;9433
Indicador  3.7.2;45;10963;25;Paraíba;9433;2012;1143;15 a 19 anos;9433
Indicador  3.7.2;45;11529;25;Paraíba;9433;2013;3518;10 a 19 anos;9433
Indicador  3.7.2;45;573;25;Paraíba;9433;2013;1142;10 a 14 anos;9433
Indicador  3.7.2;45;10956;25;Paraíba;9433;2013;1143;15 a 19 anos;9433
Indicador  3.7.2;45;11355;25;Paraíba;9433;2014;3518;10 a 19 anos;9433
Indicador  3.7.2;45;582;25;Paraíba;9433;2014;1142;10 a 14 anos;9433
Indicador  3.7.2;45;10773;25;Paraíba;9433;2014;1143;15 a 19 anos;9433
Indicador  3.7.2;45;11509;25;Paraíba;9433;2015;3518;10 a 19 anos;9433
Indicador  3.7.2;45;641;25;Paraíba;9433;2015;1142;10 a 14 anos;9433
Indicador  3.7.2;45;10868;25;Paraíba;9433;2015;1143;15 a 19 anos;9433
Indicador  3.7.2;45;10679;25;Paraíba;9433;2016;3518;10 a 19 anos;9433
Indicador  3.7.2;45;581;25;Paraíba;9433;2016;1142;10 a 14 anos;9433
Indicador  3.7.2;45;10098;25;Paraíba;9433;2016;1143;15 a 19 anos;9433
Indicador  3.7.2;45;10404;25;Paraíba;9433;2017;3518;10 a 19 anos;9433
Indicador  3.7.2;45;550;25;Paraíba;9433;2017;1142;10 a 14 anos;9433
Indicador  3.7.2;45;9854;25;Paraíba;9433;2017;1143;15 a 19 anos;9433
Indicador  3.7.2;45;10197;25;Paraíba;9433;2018;3518;10 a 19 anos;9433
Indicador  3.7.2;45;468;25;Paraíba;9433;2018;1142;10 a 14 anos;9433
Indicador  3.7.2;45;9729;25;Paraíba;9433;2018;1143;15 a 19 anos;9433
Indicador  3.7.2;45;9451;25;Paraíba;9433;2019;3518;10 a 19 anos;9433
Indicador  3.7.2;45;473;25;Paraíba;9433;2019;1142;10 a 14 anos;9433
Indicador  3.7.2;45;8978;25;Paraíba;9433;2019;1143;15 a 19 anos;9433
Indicador  3.7.2;45;8855;25;Paraíba;9433;2020;3518;10 a 19 anos;9433
Indicador  3.7.2;45;436;25;Paraíba;9433;2020;1142;10 a 14 anos;9433
Indicador  3.7.2;45;8419;25;Paraíba;9433;2020;1143;15 a 19 anos;9433
Indicador  3.7.2;45;8841;25;Paraíba;9433;2021;3518;10 a 19 anos;9433
Indicador  3.7.2;45;385;25;Paraíba;9433;2021;1142;10 a 14 anos;9433
Indicador  3.7.2;45;8456;25;Paraíba;9433;2021;1143;15 a 19 anos;9433
Indicador  3.7.2;45;7203;25;Paraíba;9433;2022;3518;10 a 19 anos;9433
Indicador  3.7.2;45;333;25;Paraíba;9433;2022;1142;10 a 14 anos;9433
Indicador  3.7.2;45;6870;25;Paraíba;9433;2022;1143;15 a 19 anos;9433
Indicador  3.7.2;45;41150;26;Pernambuco;9433;2000;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1643;26;Pernambuco;9433;2000;1142;10 a 14 anos;9433
Indicador  3.7.2;45;39507;26;Pernambuco;9433;2000;1143;15 a 19 anos;9433
Indicador  3.7.2;45;40518;26;Pernambuco;9433;2001;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1669;26;Pernambuco;9433;2001;1142;10 a 14 anos;9433
Indicador  3.7.2;45;38849;26;Pernambuco;9433;2001;1143;15 a 19 anos;9433
Indicador  3.7.2;45;37526;26;Pernambuco;9433;2002;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1552;26;Pernambuco;9433;2002;1142;10 a 14 anos;9433
Indicador  3.7.2;45;35974;26;Pernambuco;9433;2002;1143;15 a 19 anos;9433
Indicador  3.7.2;45;35853;26;Pernambuco;9433;2003;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1608;26;Pernambuco;9433;2003;1142;10 a 14 anos;9433
Indicador  3.7.2;45;34245;26;Pernambuco;9433;2003;1143;15 a 19 anos;9433
Indicador  3.7.2;45;35677;26;Pernambuco;9433;2004;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1410;26;Pernambuco;9433;2004;1142;10 a 14 anos;9433
Indicador  3.7.2;45;34267;26;Pernambuco;9433;2004;1143;15 a 19 anos;9433
Indicador  3.7.2;45;36292;26;Pernambuco;9433;2005;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1506;26;Pernambuco;9433;2005;1142;10 a 14 anos;9433
Indicador  3.7.2;45;34786;26;Pernambuco;9433;2005;1143;15 a 19 anos;9433
Indicador  3.7.2;45;34147;26;Pernambuco;9433;2006;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1472;26;Pernambuco;9433;2006;1142;10 a 14 anos;9433
Indicador  3.7.2;45;32675;26;Pernambuco;9433;2006;1143;15 a 19 anos;9433
Indicador  3.7.2;45;33184;26;Pernambuco;9433;2007;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1414;26;Pernambuco;9433;2007;1142;10 a 14 anos;9433
Indicador  3.7.2;45;31770;26;Pernambuco;9433;2007;1143;15 a 19 anos;9433
Indicador  3.7.2;45;32730;26;Pernambuco;9433;2008;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1534;26;Pernambuco;9433;2008;1142;10 a 14 anos;9433
Indicador  3.7.2;45;31196;26;Pernambuco;9433;2008;1143;15 a 19 anos;9433
Indicador  3.7.2;45;31208;26;Pernambuco;9433;2009;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1476;26;Pernambuco;9433;2009;1142;10 a 14 anos;9433
Indicador  3.7.2;45;29732;26;Pernambuco;9433;2009;1143;15 a 19 anos;9433
Indicador  3.7.2;45;29136;26;Pernambuco;9433;2010;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1487;26;Pernambuco;9433;2010;1142;10 a 14 anos;9433
Indicador  3.7.2;45;27649;26;Pernambuco;9433;2010;1143;15 a 19 anos;9433
Indicador  3.7.2;45;30039;26;Pernambuco;9433;2011;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1716;26;Pernambuco;9433;2011;1142;10 a 14 anos;9433
Indicador  3.7.2;45;28323;26;Pernambuco;9433;2011;1143;15 a 19 anos;9433
Indicador  3.7.2;45;30740;26;Pernambuco;9433;2012;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1704;26;Pernambuco;9433;2012;1142;10 a 14 anos;9433
Indicador  3.7.2;45;29036;26;Pernambuco;9433;2012;1143;15 a 19 anos;9433
Indicador  3.7.2;45;30489;26;Pernambuco;9433;2013;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1630;26;Pernambuco;9433;2013;1142;10 a 14 anos;9433
Indicador  3.7.2;45;28859;26;Pernambuco;9433;2013;1143;15 a 19 anos;9433
Indicador  3.7.2;45;30672;26;Pernambuco;9433;2014;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1615;26;Pernambuco;9433;2014;1142;10 a 14 anos;9433
Indicador  3.7.2;45;29057;26;Pernambuco;9433;2014;1143;15 a 19 anos;9433
Indicador  3.7.2;45;29852;26;Pernambuco;9433;2015;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1531;26;Pernambuco;9433;2015;1142;10 a 14 anos;9433
Indicador  3.7.2;45;28321;26;Pernambuco;9433;2015;1143;15 a 19 anos;9433
Indicador  3.7.2;45;27049;26;Pernambuco;9433;2016;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1298;26;Pernambuco;9433;2016;1142;10 a 14 anos;9433
Indicador  3.7.2;45;25751;26;Pernambuco;9433;2016;1143;15 a 19 anos;9433
Indicador  3.7.2;45;26443;26;Pernambuco;9433;2017;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1233;26;Pernambuco;9433;2017;1142;10 a 14 anos;9433
Indicador  3.7.2;45;25210;26;Pernambuco;9433;2017;1143;15 a 19 anos;9433
Indicador  3.7.2;45;24949;26;Pernambuco;9433;2018;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1222;26;Pernambuco;9433;2018;1142;10 a 14 anos;9433
Indicador  3.7.2;45;23727;26;Pernambuco;9433;2018;1143;15 a 19 anos;9433
Indicador  3.7.2;45;22977;26;Pernambuco;9433;2019;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1091;26;Pernambuco;9433;2019;1142;10 a 14 anos;9433
Indicador  3.7.2;45;21886;26;Pernambuco;9433;2019;1143;15 a 19 anos;9433
Indicador  3.7.2;45;21385;26;Pernambuco;9433;2020;3518;10 a 19 anos;9433
Indicador  3.7.2;45;960;26;Pernambuco;9433;2020;1142;10 a 14 anos;9433
Indicador  3.7.2;45;20425;26;Pernambuco;9433;2020;1143;15 a 19 anos;9433
Indicador  3.7.2;45;20436;26;Pernambuco;9433;2021;3518;10 a 19 anos;9433
Indicador  3.7.2;45;1000;26;Pernambuco;9433;2021;1142;10 a 14 anos;9433
Indicador  3.7.2;45;19436;26;Pernambuco;9433;2021;1143;15 a 19 anos;9433
Indicador  3.7.2;45;17010;26;Pernambuco;9433;2022;3518;10 a 19 anos;9433
Indicador  3.7.2;45;782;26;Pernambuco;9433;2022;1142;10 a 14 anos;9433
Indicador  3.7.2;45;16228;26;Pernambuco;9433;2022;1143;15 a 19 anos;9433
Indicador  3.7.2;45;17165;27;Alagoas;9433;2000;3518;10 a 19 anos;9433
Indicador  3.7.2;45;797;27;Alagoas;9433;2000;1142;10 a 14 anos;9433
Indicador  3.7.2;45;16368;27;Alagoas;9433;2000;1143;15 a 19 anos;9433
Indicador  3.7.2;45;17500;27;Alagoas;9433;2001;3518;10 a 19 anos;9433
Indicador  3.7.2;45;729;27;Alagoas;9433;2001;1142;10 a 14 anos;9433
Indicador  3.7.2;45;16771;27;Alagoas;9433;2001;1143;15 a 19 anos;9433
Indicador  3.7.2;45;16529;27;Alagoas;9433;2002;3518;10 a 19 anos;9433
Indicador  3.7.2;45;786;27;Alagoas;9433;2002;1142;10 a 14 anos;9433
Indicador  3.7.2;45;15743;27;Alagoas;9433;2002;1143;15 a 19 anos;9433
Indicador  3.7.2;45;16359;27;Alagoas;9433;2003;3518;10 a 19 anos;9433
Indicador  3.7.2;45;744;27;Alagoas;9433;2003;1142;10 a 14 anos;9433
Indicador  3.7.2;45;15615;27;Alagoas;9433;2003;1143;15 a 19 anos;9433
Indicador  3.7.2;45;15304;27;Alagoas;9433;2004;3518;10 a 19 anos;9433
Indicador  3.7.2;45;614;27;Alagoas;9433;2004;1142;10 a 14 anos;9433
Indicador  3.7.2;45;14690;27;Alagoas;9433;2004;1143;15 a 19 anos;9433
Indicador  3.7.2;45;15652;27;Alagoas;9433;2005;3518;10 a 19 anos;9433
Indicador  3.7.2;45;700;27;Alagoas;9433;2005;1142;10 a 14 anos;9433
Indicador  3.7.2;45;14952;27;Alagoas;9433;2005;1143;15 a 19 anos;9433
Indicador  3.7.2;45;14867;27;Alagoas;9433;2006;3518;10 a 19 anos;9433
Indicador  3.7.2;45;693;27;Alagoas;9433;2006;1142;10 a 14 anos;9433
Indicador  3.7.2;45;14174;27;Alagoas;9433;2006;1143;15 a 19 anos;9433
Indicador  3.7.2;45;14805;27;Alagoas;9433;2007;3518;10 a 19 anos;9433
Indicador  3.7.2;45;768;27;Alagoas;9433;2007;1142;10 a 14 anos;9433
Indicador  3.7.2;45;14037;27;Alagoas;9433;2007;1143;15 a 19 anos;9433
Indicador  3.7.2;45;14492;27;Alagoas;9433;2008;3518;10 a 19 anos;9433
Indicador  3.7.2;45;829;27;Alagoas;9433;2008;1142;10 a 14 anos;9433
Indicador  3.7.2;45;13663;27;Alagoas;9433;2008;1143;15 a 19 anos;9433
Indicador  3.7.2;45;13471;27;Alagoas;9433;2009;3518;10 a 19 anos;9433
Indicador  3.7.2;45;804;27;Alagoas;9433;2009;1142;10 a 14 anos;9433
Indicador  3.7.2;45;12667;27;Alagoas;9433;2009;1143;15 a 19 anos;9433
Indicador  3.7.2;45;13229;27;Alagoas;9433;2010;3518;10 a 19 anos;9433
Indicador  3.7.2;45;836;27;Alagoas;9433;2010;1142;10 a 14 anos;9433
Indicador  3.7.2;45;12393;27;Alagoas;9433;2010;1143;15 a 19 anos;9433
Indicador  3.7.2;45;13753;27;Alagoas;9433;2011;3518;10 a 19 anos;9433
Indicador  3.7.2;45;897;27;Alagoas;9433;2011;1142;10 a 14 anos;9433
Indicador  3.7.2;45;12856;27;Alagoas;9433;2011;1143;15 a 19 anos;9433
Indicador  3.7.2;45;13747;27;Alagoas;9433;2012;3518;10 a 19 anos;9433
Indicador  3.7.2;45;955;27;Alagoas;9433;2012;1142;10 a 14 anos;9433
Indicador  3.7.2;45;12792;27;Alagoas;9433;2012;1143;15 a 19 anos;9433
Indicador  3.7.2;45;14146;27;Alagoas;9433;2013;3518;10 a 19 anos;9433
Indicador  3.7.2;45;942;27;Alagoas;9433;2013;1142;10 a 14 anos;9433
Indicador  3.7.2;45;13204;27;Alagoas;9433;2013;1143;15 a 19 anos;9433
Indicador  3.7.2;45;13667;27;Alagoas;9433;2014;3518;10 a 19 anos;9433
Indicador  3.7.2;45;860;27;Alagoas;9433;2014;1142;10 a 14 anos;9433
Indicador  3.7.2;45;12807;27;Alagoas;9433;2014;1143;15 a 19 anos;9433
Indicador  3.7.2;45;13745;27;Alagoas;9433;2015;3518;10 a 19 anos;9433
Indicador  3.7.2;45;827;27;Alagoas;9433;2015;1142;10 a 14 anos;9433
Indicador  3.7.2;45;12918;27;Alagoas;9433;2015;1143;15 a 19 anos;9433
Indicador  3.7.2;45;12396;27;Alagoas;9433;2016;3518;10 a 19 anos;9433
Indicador  3.7.2;45;739;27;Alagoas;9433;2016;1142;10 a 14 anos;9433
Indicador  3.7.2;45;11657;27;Alagoas;9433;2016;1143;15 a 19 anos;9433
Indicador  3.7.2;45;12349;27;Alagoas;9433;2017;3518;10 a 19 anos;9433
Indicador  3.7.2;45;724;27;Alagoas;9433;2017;1142;10 a 14 anos;9433
Indicador  3.7.2;45;11625;27;Alagoas;9433;2017;1143;15 a 19 anos;9433
Indicador  3.7.2;45;11940;27;Alagoas;9433;2018;3518;10 a 19 anos;9433
Indicador  3.7.2;45;662;27;Alagoas;9433;2018;1142;10 a 14 anos;9433
Indicador  3.7.2;45;11278;27;Alagoas;9433;2018;1143;15 a 19 anos;9433
Indicador  3.7.2;45;10636;27;Alagoas;9433;2019;3518;10 a 19 anos;9433
Indicador  3.7.2;45;606;27;Alagoas;9433;2019;1142;10 a 14 anos;9433
Indicador  3.7.2;45;10030;27;Alagoas;9433;2019;1143;15 a 19 anos;9433
Indicador  3.7.2;45;9855;27;Alagoas;9433;2020;3518;10 a 19 anos;9433
Indicador  3.7.2;45;546;27;Alagoas;9433;2020;1142;10 a 14 anos;9433
Indicador  3.7.2;45;9309;27;Alagoas;9433;2020;1143;15 a 19 anos;9433
Indicador  3.7.2;45;9544;27;Alagoas;9433;2021;3518;10 a 19 anos;9433
Indicador  3.7.2;45;547;27;Alagoas;9433;2021;1142;10 a 14 anos;9433
Indicador  3.7.2;45;8997;27;Alagoas;9433;2021;1143;15 a 19 anos;9433
Indicador  3.7.2;45;7883;27;Alagoas;9433;2022;3518;10 a 19 anos;9433
Indicador  3.7.2;45;455;27;Alagoas;9433;2022;1142;10 a 14 anos;9433
Indicador  3.7.2;45;7428;27;Alagoas;9433;2022;1143;15 a 19 anos;9433
Indicador  3.7.2;45;9504;28;Sergipe;9433;2000;3518;10 a 19 anos;9433
Indicador  3.7.2;45;391;28;Sergipe;9433;2000;1142;10 a 14 anos;9433
Indicador  3.7.2;45;9113;28;Sergipe;9433;2000;1143;15 a 19 anos;9433
Indicador  3.7.2;45;8986;28;Sergipe;9433;2001;3518;10 a 19 anos;9433
Indicador  3.7.2;45;389;28;Sergipe;9433;2001;1142;10 a 14 anos;9433
Indicador  3.7.2;45;8597;28;Sergipe;9433;2001;1143;15 a 19 anos;9433
Indicador  3.7.2;45;8379;28;Sergipe;9433;2002;3518;10 a 19 anos;9433
Indicador  3.7.2;45;325;28;Sergipe;9433;2002;1142;10 a 14 anos;9433
Indicador  3.7.2;45;8054;28;Sergipe;9433;2002;1143;15 a 19 anos;9433
Indicador  3.7.2;45;8382;28;Sergipe;9433;2003;3518;10 a 19 anos;9433
Indicador  3.7.2;45;353;28;Sergipe;9433;2003;1142;10 a 14 anos;9433
Indicador  3.7.2;45;8029;28;Sergipe;9433;2003;1143;15 a 19 anos;9433
Indicador  3.7.2;45;7982;28;Sergipe;9433;2004;3518;10 a 19 anos;9433
Indicador  3.7.2;45;338;28;Sergipe;9433;2004;1142;10 a 14 anos;9433
Indicador  3.7.2;45;7644;28;Sergipe;9433;2004;1143;15 a 19 anos;9433
Indicador  3.7.2;45;8390;28;Sergipe;9433;2005;3518;10 a 19 anos;9433
Indicador  3.7.2;45;335;28;Sergipe;9433;2005;1142;10 a 14 anos;9433
Indicador  3.7.2;45;8055;28;Sergipe;9433;2005;1143;15 a 19 anos;9433
Indicador  3.7.2;45;8197;28;Sergipe;9433;2006;3518;10 a 19 anos;9433
Indicador  3.7.2;45;371;28;Sergipe;9433;2006;1142;10 a 14 anos;9433
Indicador  3.7.2;45;7826;28;Sergipe;9433;2006;1143;15 a 19 anos;9433
Indicador  3.7.2;45;7744;28;Sergipe;9433;2007;3518;10 a 19 anos;9433
Indicador  3.7.2;45;384;28;Sergipe;9433;2007;1142;10 a 14 anos;9433
Indicador  3.7.2;45;7360;28;Sergipe;9433;2007;1143;15 a 19 anos;9433
Indicador  3.7.2;45;7658;28;Sergipe;9433;2008;3518;10 a 19 anos;9433
Indicador  3.7.2;45;449;28;Sergipe;9433;2008;1142;10 a 14 anos;9433
Indicador  3.7.2;45;7209;28;Sergipe;9433;2008;1143;15 a 19 anos;9433
Indicador  3.7.2;45;6968;28;Sergipe;9433;2009;3518;10 a 19 anos;9433
Indicador  3.7.2;45;402;28;Sergipe;9433;2009;1142;10 a 14 anos;9433
Indicador  3.7.2;45;6566;28;Sergipe;9433;2009;1143;15 a 19 anos;9433
Indicador  3.7.2;45;6936;28;Sergipe;9433;2010;3518;10 a 19 anos;9433
Indicador  3.7.2;45;395;28;Sergipe;9433;2010;1142;10 a 14 anos;9433
Indicador  3.7.2;45;6541;28;Sergipe;9433;2010;1143;15 a 19 anos;9433
Indicador  3.7.2;45;7352;28;Sergipe;9433;2011;3518;10 a 19 anos;9433
Indicador  3.7.2;45;423;28;Sergipe;9433;2011;1142;10 a 14 anos;9433
Indicador  3.7.2;45;6929;28;Sergipe;9433;2011;1143;15 a 19 anos;9433
Indicador  3.7.2;45;7281;28;Sergipe;9433;2012;3518;10 a 19 anos;9433
Indicador  3.7.2;45;403;28;Sergipe;9433;2012;1142;10 a 14 anos;9433
Indicador  3.7.2;45;6878;28;Sergipe;9433;2012;1143;15 a 19 anos;9433
Indicador  3.7.2;45;7442;28;Sergipe;9433;2013;3518;10 a 19 anos;9433
Indicador  3.7.2;45;435;28;Sergipe;9433;2013;1142;10 a 14 anos;9433
