ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SEXO;DESC_SEXO
Indicador  8.3.1;2;55.7;11;Rondônia;8883;2016;4;Homens
Indicador  8.3.1;2;40.4;11;Rondônia;8883;2016;5;Mulheres
Indicador  8.3.1;2;49.2;11;Rondônia;8883;2017;6794;Total
Indicador  8.3.1;2;53.3;11;Rondônia;8883;2017;4;Homens
Indicador  8.3.1;2;43.0;11;Rondônia;8883;2017;5;Mulheres
Indicador  8.3.1;2;50.6;11;Rondônia;8883;2018;6794;Total
Indicador  8.3.1;2;55.2;11;Rondônia;8883;2018;4;Homens
Indicador  8.3.1;2;42.8;11;Rondônia;8883;2018;5;Mulheres
Indicador  8.3.1;2;49.6;11;Rondônia;8883;2019;6794;Total
Indicador  8.3.1;2;52.3;11;Rondônia;8883;2019;4;Homens
Indicador  8.3.1;2;45.4;11;Rondônia;8883;2019;5;Mulheres
Indicador  8.3.1;2;43.8;11;Rondônia;8883;2020;6794;Total
Indicador  8.3.1;2;49.2;11;Rondônia;8883;2020;4;Homens
Indicador  8.3.1;2;35.7;11;Rondônia;8883;2020;5;Mulheres
Indicador  8.3.1;2;46.8;11;Rondônia;8883;2021;6794;Total
Indicador  8.3.1;2;51.9;11;Rondônia;8883;2021;4;Homens
Indicador  8.3.1;2;38.4;11;Rondônia;8883;2021;5;Mulheres
Indicador  8.3.1;2;47.3;11;Rondônia;8883;2022;6794;Total
Indicador  8.3.1;2;51.0;11;Rondônia;8883;2022;4;Homens
Indicador  8.3.1;2;41.3;11;Rondônia;8883;2022;5;Mulheres
Indicador  8.3.1;2;46.0;11;Rondônia;8883;2023;6794;Total
Indicador  8.3.1;2;50.9;11;Rondônia;8883;2023;4;Homens
Indicador  8.3.1;2;38.1;11;Rondônia;8883;2023;5;Mulheres
Indicador  8.3.1;2;45.8;11;Rondônia;8883;2024;6794;Total
Indicador  8.3.1;2;49.8;11;Rondônia;8883;2024;4;Homens
Indicador  8.3.1;2;39.6;11;Rondônia;8883;2024;5;Mulheres
Indicador  8.3.1;2;49.2;12;Acre;8883;2016;6794;Total
Indicador  8.3.1;2;55.2;12;Acre;8883;2016;4;Homens
Indicador  8.3.1;2;40.1;12;Acre;8883;2016;5;Mulheres
Indicador  8.3.1;2;52.1;12;Acre;8883;2017;6794;Total
Indicador  8.3.1;2;56.9;12;Acre;8883;2017;4;Homens
Indicador  8.3.1;2;44.5;12;Acre;8883;2017;5;Mulheres
Indicador  8.3.1;2;50.4;12;Acre;8883;2018;6794;Total
Indicador  8.3.1;2;54.1;12;Acre;8883;2018;4;Homens
Indicador  8.3.1;2;44.9;12;Acre;8883;2018;5;Mulheres
Indicador  8.3.1;2;50.1;12;Acre;8883;2019;6794;Total
Indicador  8.3.1;2;57.0;12;Acre;8883;2019;4;Homens
Indicador  8.3.1;2;39.9;12;Acre;8883;2019;5;Mulheres
Indicador  8.3.1;2;47.3;12;Acre;8883;2020;6794;Total
Indicador  8.3.1;2;54.4;12;Acre;8883;2020;4;Homens
Indicador  8.3.1;2;36.6;12;Acre;8883;2020;5;Mulheres
Indicador  8.3.1;2;48.1;12;Acre;8883;2021;6794;Total
Indicador  8.3.1;2;55.2;12;Acre;8883;2021;4;Homens
Indicador  8.3.1;2;37.3;12;Acre;8883;2021;5;Mulheres
Indicador  8.3.1;2;46.3;12;Acre;8883;2022;6794;Total
Indicador  8.3.1;2;52.6;12;Acre;8883;2022;4;Homens
Indicador  8.3.1;2;36.7;12;Acre;8883;2022;5;Mulheres
Indicador  8.3.1;2;45.4;12;Acre;8883;2023;6794;Total
Indicador  8.3.1;2;51.0;12;Acre;8883;2023;4;Homens
Indicador  8.3.1;2;37.8;12;Acre;8883;2023;5;Mulheres
Indicador  8.3.1;2;46.0;12;Acre;8883;2024;6794;Total
Indicador  8.3.1;2;52.2;12;Acre;8883;2024;4;Homens
Indicador  8.3.1;2;36.1;12;Acre;8883;2024;5;Mulheres
Indicador  8.3.1;2;56.9;13;Amazonas;8883;2016;6794;Total
Indicador  8.3.1;2;59.0;13;Amazonas;8883;2016;4;Homens
Indicador  8.3.1;2;53.4;13;Amazonas;8883;2016;5;Mulheres
Indicador  8.3.1;2;55.7;13;Amazonas;8883;2017;6794;Total
Indicador  8.3.1;2;58.1;13;Amazonas;8883;2017;4;Homens
Indicador  8.3.1;2;51.8;13;Amazonas;8883;2017;5;Mulheres
Indicador  8.3.1;2;54.9;13;Amazonas;8883;2018;6794;Total
Indicador  8.3.1;2;57.0;13;Amazonas;8883;2018;4;Homens
Indicador  8.3.1;2;51.8;13;Amazonas;8883;2018;5;Mulheres
Indicador  8.3.1;2;57.7;13;Amazonas;8883;2019;6794;Total
Indicador  8.3.1;2;60.9;13;Amazonas;8883;2019;4;Homens
Indicador  8.3.1;2;52.7;13;Amazonas;8883;2019;5;Mulheres
Indicador  8.3.1;2;57.1;13;Amazonas;8883;2020;6794;Total
Indicador  8.3.1;2;59.6;13;Amazonas;8883;2020;4;Homens
Indicador  8.3.1;2;53.0;13;Amazonas;8883;2020;5;Mulheres
Indicador  8.3.1;2;58.7;13;Amazonas;8883;2021;6794;Total
Indicador  8.3.1;2;61.7;13;Amazonas;8883;2021;4;Homens
Indicador  8.3.1;2;53.9;13;Amazonas;8883;2021;5;Mulheres
Indicador  8.3.1;2;57.3;13;Amazonas;8883;2022;6794;Total
Indicador  8.3.1;2;58.4;13;Amazonas;8883;2022;4;Homens
Indicador  8.3.1;2;55.8;13;Amazonas;8883;2022;5;Mulheres
Indicador  8.3.1;2;53.8;13;Amazonas;8883;2023;6794;Total
Indicador  8.3.1;2;54.7;13;Amazonas;8883;2023;4;Homens
Indicador  8.3.1;2;52.3;13;Amazonas;8883;2023;5;Mulheres
Indicador  8.3.1;2;53.6;13;Amazonas;8883;2024;6794;Total
Indicador  8.3.1;2;56.8;13;Amazonas;8883;2024;4;Homens
Indicador  8.3.1;2;48.9;13;Amazonas;8883;2024;5;Mulheres
Indicador  8.3.1;2;41.7;14;Roraima;8883;2016;6794;Total
Indicador  8.3.1;2;46.9;14;Roraima;8883;2016;4;Homens
Indicador  8.3.1;2;34.0;14;Roraima;8883;2016;5;Mulheres
Indicador  8.3.1;2;45.5;14;Roraima;8883;2017;6794;Total
Indicador  8.3.1;2;50.3;14;Roraima;8883;2017;4;Homens
Indicador  8.3.1;2;38.5;14;Roraima;8883;2017;5;Mulheres
Indicador  8.3.1;2;44.5;14;Roraima;8883;2018;6794;Total
Indicador  8.3.1;2;49.8;14;Roraima;8883;2018;4;Homens
Indicador  8.3.1;2;36.7;14;Roraima;8883;2018;5;Mulheres
Indicador  8.3.1;2;50.6;14;Roraima;8883;2019;6794;Total
Indicador  8.3.1;2;54.0;14;Roraima;8883;2019;4;Homens
Indicador  8.3.1;2;45.7;14;Roraima;8883;2019;5;Mulheres
Indicador  8.3.1;2;45.3;14;Roraima;8883;2020;6794;Total
Indicador  8.3.1;2;49.6;14;Roraima;8883;2020;4;Homens
Indicador  8.3.1;2;38.7;14;Roraima;8883;2020;5;Mulheres
Indicador  8.3.1;2;48.6;14;Roraima;8883;2021;6794;Total
Indicador  8.3.1;2;51.7;14;Roraima;8883;2021;4;Homens
Indicador  8.3.1;2;43.9;14;Roraima;8883;2021;5;Mulheres
Indicador  8.3.1;2;44.0;14;Roraima;8883;2022;6794;Total
Indicador  8.3.1;2;51.0;14;Roraima;8883;2022;4;Homens
Indicador  8.3.1;2;33.6;14;Roraima;8883;2022;5;Mulheres
Indicador  8.3.1;2;45.6;14;Roraima;8883;2023;6794;Total
Indicador  8.3.1;2;50.9;14;Roraima;8883;2023;4;Homens
Indicador  8.3.1;2;37.5;14;Roraima;8883;2023;5;Mulheres
Indicador  8.3.1;2;47.8;14;Roraima;8883;2024;6794;Total
Indicador  8.3.1;2;51.7;14;Roraima;8883;2024;4;Homens
Indicador  8.3.1;2;42.2;14;Roraima;8883;2024;5;Mulheres
Indicador  8.3.1;2;60.8;15;Pará;8883;2016;6794;Total
Indicador  8.3.1;2;63.3;15;Pará;8883;2016;4;Homens
Indicador  8.3.1;2;56.9;15;Pará;8883;2016;5;Mulheres
Indicador  8.3.1;2;61.6;15;Pará;8883;2017;6794;Total
Indicador  8.3.1;2;64.1;15;Pará;8883;2017;4;Homens
Indicador  8.3.1;2;57.5;15;Pará;8883;2017;5;Mulheres
Indicador  8.3.1;2;60.8;15;Pará;8883;2018;6794;Total
Indicador  8.3.1;2;62.6;15;Pará;8883;2018;4;Homens
Indicador  8.3.1;2;58.0;15;Pará;8883;2018;5;Mulheres
Indicador  8.3.1;2;63.5;15;Pará;8883;2019;6794;Total
Indicador  8.3.1;2;66.2;15;Pará;8883;2019;4;Homens
Indicador  8.3.1;2;59.1;15;Pará;8883;2019;5;Mulheres
Indicador  8.3.1;2;59.2;15;Pará;8883;2020;6794;Total
Indicador  8.3.1;2;61.2;15;Pará;8883;2020;4;Homens
Indicador  8.3.1;2;55.9;15;Pará;8883;2020;5;Mulheres
Indicador  8.3.1;2;58.5;15;Pará;8883;2021;6794;Total
Indicador  8.3.1;2;61.7;15;Pará;8883;2021;4;Homens
Indicador  8.3.1;2;52.9;15;Pará;8883;2021;5;Mulheres
Indicador  8.3.1;2;62.6;15;Pará;8883;2022;6794;Total
Indicador  8.3.1;2;65.1;15;Pará;8883;2022;4;Homens
Indicador  8.3.1;2;58.4;15;Pará;8883;2022;5;Mulheres
Indicador  8.3.1;2;56.3;15;Pará;8883;2023;6794;Total
Indicador  8.3.1;2;57.3;15;Pará;8883;2023;4;Homens
Indicador  8.3.1;2;54.9;15;Pará;8883;2023;5;Mulheres
Indicador  8.3.1;2;58.0;15;Pará;8883;2024;6794;Total
Indicador  8.3.1;2;60.0;15;Pará;8883;2024;4;Homens
Indicador  8.3.1;2;54.9;15;Pará;8883;2024;5;Mulheres
Indicador  8.3.1;2;47.1;16;Amapá;8883;2016;6794;Total
Indicador  8.3.1;2;52.9;16;Amapá;8883;2016;4;Homens
Indicador  8.3.1;2;38.9;16;Amapá;8883;2016;5;Mulheres
Indicador  8.3.1;2;51.6;16;Amapá;8883;2017;6794;Total
Indicador  8.3.1;2;56.7;16;Amapá;8883;2017;4;Homens
Indicador  8.3.1;2;44.3;16;Amapá;8883;2017;5;Mulheres
Indicador  8.3.1;2;49.3;16;Amapá;8883;2018;6794;Total
Indicador  8.3.1;2;54.4;16;Amapá;8883;2018;4;Homens
Indicador  8.3.1;2;41.5;16;Amapá;8883;2018;5;Mulheres
Indicador  8.3.1;2;54.4;16;Amapá;8883;2019;6794;Total
Indicador  8.3.1;2;59.0;16;Amapá;8883;2019;4;Homens
Indicador  8.3.1;2;47.7;16;Amapá;8883;2019;5;Mulheres
Indicador  8.3.1;2;50.5;16;Amapá;8883;2020;6794;Total
Indicador  8.3.1;2;54.6;16;Amapá;8883;2020;4;Homens
Indicador  8.3.1;2;43.8;16;Amapá;8883;2020;5;Mulheres
Indicador  8.3.1;2;51.2;16;Amapá;8883;2021;6794;Total
Indicador  8.3.1;2;53.2;16;Amapá;8883;2021;4;Homens
Indicador  8.3.1;2;47.5;16;Amapá;8883;2021;5;Mulheres
Indicador  8.3.1;2;47.5;16;Amapá;8883;2022;6794;Total
Indicador  8.3.1;2;52.1;16;Amapá;8883;2022;4;Homens
Indicador  8.3.1;2;40.8;16;Amapá;8883;2022;5;Mulheres
Indicador  8.3.1;2;41.6;16;Amapá;8883;2023;6794;Total
Indicador  8.3.1;2;47.2;16;Amapá;8883;2023;4;Homens
Indicador  8.3.1;2;34.2;16;Amapá;8883;2023;5;Mulheres
Indicador  8.3.1;2;47.9;16;Amapá;8883;2024;6794;Total
Indicador  8.3.1;2;52.1;16;Amapá;8883;2024;4;Homens
Indicador  8.3.1;2;41.5;16;Amapá;8883;2024;5;Mulheres
Indicador  8.3.1;2;45.7;17;Tocantins;8883;2016;6794;Total
Indicador  8.3.1;2;50.6;17;Tocantins;8883;2016;4;Homens
Indicador  8.3.1;2;38.1;17;Tocantins;8883;2016;5;Mulheres
Indicador  8.3.1;2;44.7;17;Tocantins;8883;2017;6794;Total
Indicador  8.3.1;2;50.2;17;Tocantins;8883;2017;4;Homens
Indicador  8.3.1;2;36.2;17;Tocantins;8883;2017;5;Mulheres
Indicador  8.3.1;2;44.9;17;Tocantins;8883;2018;6794;Total
Indicador  8.3.1;2;49.4;17;Tocantins;8883;2018;4;Homens
Indicador  8.3.1;2;38.0;17;Tocantins;8883;2018;5;Mulheres
Indicador  8.3.1;2;47.4;17;Tocantins;8883;2019;6794;Total
Indicador  8.3.1;2;51.5;17;Tocantins;8883;2019;4;Homens
Indicador  8.3.1;2;41.5;17;Tocantins;8883;2019;5;Mulheres
Indicador  8.3.1;2;43.8;17;Tocantins;8883;2020;6794;Total
Indicador  8.3.1;2;50.4;17;Tocantins;8883;2020;4;Homens
Indicador  8.3.1;2;33.4;17;Tocantins;8883;2020;5;Mulheres
Indicador  8.3.1;2;43.6;17;Tocantins;8883;2021;6794;Total
Indicador  8.3.1;2;47.9;17;Tocantins;8883;2021;4;Homens
Indicador  8.3.1;2;36.9;17;Tocantins;8883;2021;5;Mulheres
Indicador  8.3.1;2;42.8;17;Tocantins;8883;2022;6794;Total
Indicador  8.3.1;2;46.2;17;Tocantins;8883;2022;4;Homens
Indicador  8.3.1;2;37.5;17;Tocantins;8883;2022;5;Mulheres
Indicador  8.3.1;2;44.8;17;Tocantins;8883;2023;6794;Total
Indicador  8.3.1;2;48.4;17;Tocantins;8883;2023;4;Homens
Indicador  8.3.1;2;39.8;17;Tocantins;8883;2023;5;Mulheres
Indicador  8.3.1;2;44.0;17;Tocantins;8883;2024;6794;Total
Indicador  8.3.1;2;48.4;17;Tocantins;8883;2024;4;Homens
Indicador  8.3.1;2;37.5;17;Tocantins;8883;2024;5;Mulheres
Indicador  8.3.1;2;63.0;21;Maranhão;8883;2016;6794;Total
Indicador  8.3.1;2;66.2;21;Maranhão;8883;2016;4;Homens
Indicador  8.3.1;2;58.0;21;Maranhão;8883;2016;5;Mulheres
Indicador  8.3.1;2;61.5;21;Maranhão;8883;2017;6794;Total
Indicador  8.3.1;2;65.8;21;Maranhão;8883;2017;4;Homens
Indicador  8.3.1;2;55.2;21;Maranhão;8883;2017;5;Mulheres
Indicador  8.3.1;2;60.0;21;Maranhão;8883;2018;6794;Total
Indicador  8.3.1;2;63.4;21;Maranhão;8883;2018;4;Homens
Indicador  8.3.1;2;55.2;21;Maranhão;8883;2018;5;Mulheres
Indicador  8.3.1;2;60.3;21;Maranhão;8883;2019;6794;Total
Indicador  8.3.1;2;63.6;21;Maranhão;8883;2019;4;Homens
Indicador  8.3.1;2;55.4;21;Maranhão;8883;2019;5;Mulheres
Indicador  8.3.1;2;59.5;21;Maranhão;8883;2020;6794;Total
Indicador  8.3.1;2;62.6;21;Maranhão;8883;2020;4;Homens
Indicador  8.3.1;2;54.8;21;Maranhão;8883;2020;5;Mulheres
Indicador  8.3.1;2;59.5;21;Maranhão;8883;2021;6794;Total
Indicador  8.3.1;2;63.7;21;Maranhão;8883;2021;4;Homens
Indicador  8.3.1;2;53.1;21;Maranhão;8883;2021;5;Mulheres
Indicador  8.3.1;2;58.5;21;Maranhão;8883;2022;6794;Total
Indicador  8.3.1;2;61.9;21;Maranhão;8883;2022;4;Homens
Indicador  8.3.1;2;53.4;21;Maranhão;8883;2022;5;Mulheres
Indicador  8.3.1;2;56.4;21;Maranhão;8883;2023;6794;Total
Indicador  8.3.1;2;59.6;21;Maranhão;8883;2023;4;Homens
Indicador  8.3.1;2;51.9;21;Maranhão;8883;2023;5;Mulheres
Indicador  8.3.1;2;55.3;21;Maranhão;8883;2024;6794;Total
Indicador  8.3.1;2;59.2;21;Maranhão;8883;2024;4;Homens
Indicador  8.3.1;2;49.4;21;Maranhão;8883;2024;5;Mulheres
Indicador  8.3.1;2;60.4;22;Piauí;8883;2016;6794;Total
Indicador  8.3.1;2;63.4;22;Piauí;8883;2016;4;Homens
Indicador  8.3.1;2;56.1;22;Piauí;8883;2016;5;Mulheres
Indicador  8.3.1;2;61.0;22;Piauí;8883;2017;6794;Total
Indicador  8.3.1;2;64.1;22;Piauí;8883;2017;4;Homens
Indicador  8.3.1;2;56.5;22;Piauí;8883;2017;5;Mulheres
Indicador  8.3.1;2;56.6;22;Piauí;8883;2018;6794;Total
Indicador  8.3.1;2;59.3;22;Piauí;8883;2018;4;Homens
Indicador  8.3.1;2;52.6;22;Piauí;8883;2018;5;Mulheres
Indicador  8.3.1;2;60.3;22;Piauí;8883;2019;6794;Total
Indicador  8.3.1;2;61.4;22;Piauí;8883;2019;4;Homens
Indicador  8.3.1;2;58.8;22;Piauí;8883;2019;5;Mulheres
Indicador  8.3.1;2;57.5;22;Piauí;8883;2020;6794;Total
Indicador  8.3.1;2;59.8;22;Piauí;8883;2020;4;Homens
Indicador  8.3.1;2;54.0;22;Piauí;8883;2020;5;Mulheres
Indicador  8.3.1;2;58.4;22;Piauí;8883;2021;6794;Total
Indicador  8.3.1;2;62.2;22;Piauí;8883;2021;4;Homens
Indicador  8.3.1;2;53.1;22;Piauí;8883;2021;5;Mulheres
Indicador  8.3.1;2;54.7;22;Piauí;8883;2022;6794;Total
Indicador  8.3.1;2;57.2;22;Piauí;8883;2022;4;Homens
Indicador  8.3.1;2;51.1;22;Piauí;8883;2022;5;Mulheres
Indicador  8.3.1;2;54.4;22;Piauí;8883;2023;6794;Total
Indicador  8.3.1;2;56.7;22;Piauí;8883;2023;4;Homens
Indicador  8.3.1;2;51.2;22;Piauí;8883;2023;5;Mulheres
Indicador  8.3.1;2;56.5;22;Piauí;8883;2024;6794;Total
Indicador  8.3.1;2;59.7;22;Piauí;8883;2024;4;Homens
Indicador  8.3.1;2;51.7;22;Piauí;8883;2024;5;Mulheres
Indicador  8.3.1;2;52.6;23;Ceará;8883;2016;6794;Total
Indicador  8.3.1;2;54.6;23;Ceará;8883;2016;4;Homens
Indicador  8.3.1;2;49.7;23;Ceará;8883;2016;5;Mulheres
Indicador  8.3.1;2;53.6;23;Ceará;8883;2017;6794;Total
Indicador  8.3.1;2;55.0;23;Ceará;8883;2017;4;Homens
Indicador  8.3.1;2;51.5;23;Ceará;8883;2017;5;Mulheres
Indicador  8.3.1;2;54.6;23;Ceará;8883;2018;6794;Total
Indicador  8.3.1;2;55.0;23;Ceará;8883;2018;4;Homens
Indicador  8.3.1;2;54.1;23;Ceará;8883;2018;5;Mulheres
Indicador  8.3.1;2;53.8;23;Ceará;8883;2019;6794;Total
Indicador  8.3.1;2;55.0;23;Ceará;8883;2019;4;Homens
Indicador  8.3.1;2;52.1;23;Ceará;8883;2019;5;Mulheres
Indicador  8.3.1;2;50.7;23;Ceará;8883;2020;6794;Total
Indicador  8.3.1;2;52.4;23;Ceará;8883;2020;4;Homens
Indicador  8.3.1;2;48.2;23;Ceará;8883;2020;5;Mulheres
Indicador  8.3.1;2;51.7;23;Ceará;8883;2021;6794;Total
Indicador  8.3.1;2;52.8;23;Ceará;8883;2021;4;Homens
Indicador  8.3.1;2;50.1;23;Ceará;8883;2021;5;Mulheres
Indicador  8.3.1;2;53.3;23;Ceará;8883;2022;6794;Total
Indicador  8.3.1;2;54.9;23;Ceará;8883;2022;4;Homens
Indicador  8.3.1;2;51.2;23;Ceará;8883;2022;5;Mulheres
Indicador  8.3.1;2;53.0;23;Ceará;8883;2023;6794;Total
Indicador  8.3.1;2;54.7;23;Ceará;8883;2023;4;Homens
Indicador  8.3.1;2;50.6;23;Ceará;8883;2023;5;Mulheres
Indicador  8.3.1;2;54.8;23;Ceará;8883;2024;6794;Total
Indicador  8.3.1;2;56.4;23;Ceará;8883;2024;4;Homens
Indicador  8.3.1;2;52.7;23;Ceará;8883;2024;5;Mulheres
Indicador  8.3.1;2;46.7;24;Rio Grande do Norte;8883;2016;6794;Total
Indicador  8.3.1;2;49.1;24;Rio Grande do Norte;8883;2016;4;Homens
Indicador  8.3.1;2;43.5;24;Rio Grande do Norte;8883;2016;5;Mulheres
Indicador  8.3.1;2;48.9;24;Rio Grande do Norte;8883;2017;6794;Total
Indicador  8.3.1;2;51.0;24;Rio Grande do Norte;8883;2017;4;Homens
Indicador  8.3.1;2;45.8;24;Rio Grande do Norte;8883;2017;5;Mulheres
Indicador  8.3.1;2;48.5;24;Rio Grande do Norte;8883;2018;6794;Total
Indicador  8.3.1;2;50.8;24;Rio Grande do Norte;8883;2018;4;Homens
Indicador  8.3.1;2;45.3;24;Rio Grande do Norte;8883;2018;5;Mulheres
Indicador  8.3.1;2;47.4;24;Rio Grande do Norte;8883;2019;6794;Total
Indicador  8.3.1;2;49.1;24;Rio Grande do Norte;8883;2019;4;Homens
Indicador  8.3.1;2;45.0;24;Rio Grande do Norte;8883;2019;5;Mulheres
Indicador  8.3.1;2;42.0;24;Rio Grande do Norte;8883;2020;6794;Total
Indicador  8.3.1;2;43.0;24;Rio Grande do Norte;8883;2020;4;Homens
Indicador  8.3.1;2;40.4;24;Rio Grande do Norte;8883;2020;5;Mulheres
Indicador  8.3.1;2;45.3;24;Rio Grande do Norte;8883;2021;6794;Total
Indicador  8.3.1;2;46.6;24;Rio Grande do Norte;8883;2021;4;Homens
Indicador  8.3.1;2;43.1;24;Rio Grande do Norte;8883;2021;5;Mulheres
Indicador  8.3.1;2;40.0;24;Rio Grande do Norte;8883;2022;6794;Total
Indicador  8.3.1;2;40.5;24;Rio Grande do Norte;8883;2022;4;Homens
Indicador  8.3.1;2;39.3;24;Rio Grande do Norte;8883;2022;5;Mulheres
Indicador  8.3.1;2;44.7;24;Rio Grande do Norte;8883;2023;6794;Total
Indicador  8.3.1;2;47.5;24;Rio Grande do Norte;8883;2023;4;Homens
Indicador  8.3.1;2;40.7;24;Rio Grande do Norte;8883;2023;5;Mulheres
Indicador  8.3.1;2;42.7;24;Rio Grande do Norte;8883;2024;6794;Total
Indicador  8.3.1;2;45.8;24;Rio Grande do Norte;8883;2024;4;Homens
Indicador  8.3.1;2;38.2;24;Rio Grande do Norte;8883;2024;5;Mulheres
Indicador  8.3.1;2;51.0;25;Paraíba;8883;2016;6794;Total
Indicador  8.3.1;2;52.7;25;Paraíba;8883;2016;4;Homens
Indicador  8.3.1;2;48.6;25;Paraíba;8883;2016;5;Mulheres
Indicador  8.3.1;2;51.8;25;Paraíba;8883;2017;6794;Total
Indicador  8.3.1;2;53.7;25;Paraíba;8883;2017;4;Homens
Indicador  8.3.1;2;49.2;25;Paraíba;8883;2017;5;Mulheres
Indicador  8.3.1;2;53.8;25;Paraíba;8883;2018;6794;Total
Indicador  8.3.1;2;55.9;25;Paraíba;8883;2018;4;Homens
Indicador  8.3.1;2;50.6;25;Paraíba;8883;2018;5;Mulheres
Indicador  8.3.1;2;54.4;25;Paraíba;8883;2019;6794;Total
Indicador  8.3.1;2;57.3;25;Paraíba;8883;2019;4;Homens
Indicador  8.3.1;2;50.0;25;Paraíba;8883;2019;5;Mulheres
Indicador  8.3.1;2;47.6;25;Paraíba;8883;2020;6794;Total
Indicador  8.3.1;2;50.4;25;Paraíba;8883;2020;4;Homens
Indicador  8.3.1;2;43.0;25;Paraíba;8883;2020;5;Mulheres
Indicador  8.3.1;2;50.8;25;Paraíba;8883;2021;6794;Total
Indicador  8.3.1;2;52.7;25;Paraíba;8883;2021;4;Homens
Indicador  8.3.1;2;47.8;25;Paraíba;8883;2021;5;Mulheres
Indicador  8.3.1;2;50.4;25;Paraíba;8883;2022;6794;Total
Indicador  8.3.1;2;53.3;25;Paraíba;8883;2022;4;Homens
Indicador  8.3.1;2;46.0;25;Paraíba;8883;2022;5;Mulheres
Indicador  8.3.1;2;49.7;25;Paraíba;8883;2023;6794;Total
Indicador  8.3.1;2;51.7;25;Paraíba;8883;2023;4;Homens
Indicador  8.3.1;2;46.8;25;Paraíba;8883;2023;5;Mulheres
Indicador  8.3.1;2;50.5;25;Paraíba;8883;2024;6794;Total
Indicador  8.3.1;2;52.7;25;Paraíba;8883;2024;4;Homens
Indicador  8.3.1;2;47.4;25;Paraíba;8883;2024;5;Mulheres
Indicador  8.3.1;2;46.9;26;Pernambuco;8883;2016;6794;Total
Indicador  8.3.1;2;48.8;26;Pernambuco;8883;2016;4;Homens
Indicador  8.3.1;2;44.0;26;Pernambuco;8883;2016;5;Mulheres
Indicador  8.3.1;2;49.1;26;Pernambuco;8883;2017;6794;Total
Indicador  8.3.1;2;51.2;26;Pernambuco;8883;2017;4;Homens
Indicador  8.3.1;2;46.0;26;Pernambuco;8883;2017;5;Mulheres
Indicador  8.3.1;2;48.3;26;Pernambuco;8883;2018;6794;Total
Indicador  8.3.1;2;50.1;26;Pernambuco;8883;2018;4;Homens
Indicador  8.3.1;2;45.8;26;Pernambuco;8883;2018;5;Mulheres
Indicador  8.3.1;2;50.6;26;Pernambuco;8883;2019;6794;Total
Indicador  8.3.1;2;51.9;26;Pernambuco;8883;2019;4;Homens
Indicador  8.3.1;2;48.8;26;Pernambuco;8883;2019;5;Mulheres
Indicador  8.3.1;2;45.7;26;Pernambuco;8883;2020;6794;Total
Indicador  8.3.1;2;47.3;26;Pernambuco;8883;2020;4;Homens
Indicador  8.3.1;2;43.4;26;Pernambuco;8883;2020;5;Mulheres
Indicador  8.3.1;2;51.2;26;Pernambuco;8883;2021;6794;Total
Indicador  8.3.1;2;52.5;26;Pernambuco;8883;2021;4;Homens
Indicador  8.3.1;2;49.1;26;Pernambuco;8883;2021;5;Mulheres
