ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO
Indicador  7.1.1;2;99.4;29;Bahia;10137;2019
Indicador  7.1.1;2;99.5;29;Bahia;10137;2022
Indicador  7.1.1;2;99.6;29;Bahia;10137;2023
Indicador  7.1.1;2;99.8;31;Minas Gerais;10137;2016
Indicador  7.1.1;2;99.9;31;Minas Gerais;10137;2017
Indicador  7.1.1;2;99.9;31;Minas Gerais;10137;2018
Indicador  7.1.1;2;99.9;31;Minas Gerais;10137;2019
Indicador  7.1.1;2;99.9;31;Minas Gerais;10137;2022
Indicador  7.1.1;2;99.9;31;Minas Gerais;10137;2023
Indicador  7.1.1;2;100.0;32;Espírito Santo;10137;2016
Indicador  7.1.1;2;99.9;32;Espírito Santo;10137;2017
Indicador  7.1.1;2;100.0;32;Espírito Santo;10137;2018
Indicador  7.1.1;2;100.0;32;Espírito Santo;10137;2019
Indicador  7.1.1;2;100.0;32;Espírito Santo;10137;2022
Indicador  7.1.1;2;99.9;32;Espírito Santo;10137;2023
Indicador  7.1.1;2;100.0;33;Rio de Janeiro;10137;2016
Indicador  7.1.1;2;100.0;33;Rio de Janeiro;10137;2017
Indicador  7.1.1;2;100.0;33;Rio de Janeiro;10137;2018
Indicador  7.1.1;2;100.0;33;Rio de Janeiro;10137;2019
Indicador  7.1.1;2;99.9;33;Rio de Janeiro;10137;2022
Indicador  7.1.1;2;100.0;33;Rio de Janeiro;10137;2023
Indicador  7.1.1;2;100.0;35;São Paulo;10137;2016
Indicador  7.1.1;2;100.0;35;São Paulo;10137;2017
Indicador  7.1.1;2;100.0;35;São Paulo;10137;2018
Indicador  7.1.1;2;100.0;35;São Paulo;10137;2019
Indicador  7.1.1;2;100.0;35;São Paulo;10137;2022
Indicador  7.1.1;2;100.0;35;São Paulo;10137;2023
Indicador  7.1.1;2;100.0;41;Paraná;10137;2016
Indicador  7.1.1;2;100.0;41;Paraná;10137;2017
Indicador  7.1.1;2;99.9;41;Paraná;10137;2018
Indicador  7.1.1;2;100.0;41;Paraná;10137;2019
Indicador  7.1.1;2;99.9;41;Paraná;10137;2022
Indicador  7.1.1;2;99.9;41;Paraná;10137;2023
Indicador  7.1.1;2;100.0;42;Santa Catarina;10137;2016
Indicador  7.1.1;2;100.0;42;Santa Catarina;10137;2017
Indicador  7.1.1;2;100.0;42;Santa Catarina;10137;2018
Indicador  7.1.1;2;99.9;42;Santa Catarina;10137;2019
Indicador  7.1.1;2;99.9;42;Santa Catarina;10137;2022
Indicador  7.1.1;2;100.0;42;Santa Catarina;10137;2023
Indicador  7.1.1;2;100.0;43;Rio Grande do Sul;10137;2016
Indicador  7.1.1;2;100.0;43;Rio Grande do Sul;10137;2017
Indicador  7.1.1;2;99.9;43;Rio Grande do Sul;10137;2018
Indicador  7.1.1;2;100.0;43;Rio Grande do Sul;10137;2019
Indicador  7.1.1;2;100.0;43;Rio Grande do Sul;10137;2022
Indicador  7.1.1;2;99.9;43;Rio Grande do Sul;10137;2023
Indicador  7.1.1;2;100.0;50;Mato Grosso do Sul;10137;2016
Indicador  7.1.1;2;99.9;50;Mato Grosso do Sul;10137;2017
Indicador  7.1.1;2;100.0;50;Mato Grosso do Sul;10137;2018
Indicador  7.1.1;2;100.0;50;Mato Grosso do Sul;10137;2019
Indicador  7.1.1;2;99.9;50;Mato Grosso do Sul;10137;2022
Indicador  7.1.1;2;99.7;50;Mato Grosso do Sul;10137;2023
Indicador  7.1.1;2;99.9;51;Mato Grosso;10137;2016
Indicador  7.1.1;2;99.8;51;Mato Grosso;10137;2017
Indicador  7.1.1;2;99.9;51;Mato Grosso;10137;2018
Indicador  7.1.1;2;100.0;51;Mato Grosso;10137;2019
Indicador  7.1.1;2;99.8;51;Mato Grosso;10137;2022
Indicador  7.1.1;2;99.9;51;Mato Grosso;10137;2023
Indicador  7.1.1;2;99.8;52;Goiás;10137;2016
Indicador  7.1.1;2;99.7;52;Goiás;10137;2017
Indicador  7.1.1;2;99.9;52;Goiás;10137;2018
Indicador  7.1.1;2;99.9;52;Goiás;10137;2019
Indicador  7.1.1;2;100.0;52;Goiás;10137;2022
Indicador  7.1.1;2;100.0;52;Goiás;10137;2023
Indicador  7.1.1;2;100.0;53;Distrito Federal;10137;2016
Indicador  7.1.1;2;100.0;53;Distrito Federal;10137;2017
Indicador  7.1.1;2;99.9;53;Distrito Federal;10137;2018
Indicador  7.1.1;2;99.8;53;Distrito Federal;10137;2019
Indicador  7.1.1;2;100.0;53;Distrito Federal;10137;2022
Indicador  7.1.1;2;100.0;53;Distrito Federal;10137;2023
