ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SEXO;DESC_SEXO;CODG_IDADE;DESC_IDADE
Indicador  16.1.1.3;45;17.05;16;Amapá;9502;2020;4;Homens;3302;60 anos ou mais
Indicador  16.1.1.3;45;0.00;16;Amapá;9502;2020;5;Mulheres;1140;0 a 4 anos
Indicador  16.1.1.3;45;0.00;16;Amapá;9502;2020;5;Mulheres;1141;5 a 9 anos
Indicador  16.1.1.3;45;5.03;16;Amapá;9502;2020;5;Mulheres;1142;10 a 14 anos
Indicador  16.1.1.3;45;2.39;16;Amapá;9502;2020;5;Mulheres;1143;15 a 19 anos
Indicador  16.1.1.3;45;14.19;16;Amapá;9502;2020;5;Mulheres;1144;20 a 24 anos
Indicador  16.1.1.3;45;7.49;16;Amapá;9502;2020;5;Mulheres;1145;25 a 29 anos
Indicador  16.1.1.3;45;5.35;16;Amapá;9502;2020;5;Mulheres;1146;30 a 34 anos
Indicador  16.1.1.3;45;2.90;16;Amapá;9502;2020;5;Mulheres;1147;35 a 39 anos
Indicador  16.1.1.3;45;10.26;16;Amapá;9502;2020;5;Mulheres;1148;40 a 44 anos
Indicador  16.1.1.3;45;8.37;16;Amapá;9502;2020;5;Mulheres;1149;45 a 49 anos
Indicador  16.1.1.3;45;0.00;16;Amapá;9502;2020;5;Mulheres;1150;50 a 54 anos
Indicador  16.1.1.3;45;0.00;16;Amapá;9502;2020;5;Mulheres;1151;55 a 59 anos
Indicador  16.1.1.3;45;6.53;16;Amapá;9502;2020;5;Mulheres;3302;60 anos ou mais
Indicador  16.1.1.3;45;2.45;16;Amapá;9502;2021;4;Homens;1140;0 a 4 anos
Indicador  16.1.1.3;45;2.41;16;Amapá;9502;2021;4;Homens;1141;5 a 9 anos
Indicador  16.1.1.3;45;19.31;16;Amapá;9502;2021;4;Homens;1142;10 a 14 anos
Indicador  16.1.1.3;45;190.25;16;Amapá;9502;2021;4;Homens;1143;15 a 19 anos
Indicador  16.1.1.3;45;231.21;16;Amapá;9502;2021;4;Homens;1144;20 a 24 anos
Indicador  16.1.1.3;45;183.84;16;Amapá;9502;2021;4;Homens;1145;25 a 29 anos
Indicador  16.1.1.3;45;119.87;16;Amapá;9502;2021;4;Homens;1146;30 a 34 anos
Indicador  16.1.1.3;45;91.60;16;Amapá;9502;2021;4;Homens;1147;35 a 39 anos
Indicador  16.1.1.3;45;65.63;16;Amapá;9502;2021;4;Homens;1148;40 a 44 anos
Indicador  16.1.1.3;45;53.34;16;Amapá;9502;2021;4;Homens;1149;45 a 49 anos
Indicador  16.1.1.3;45;20.27;16;Amapá;9502;2021;4;Homens;1150;50 a 54 anos
Indicador  16.1.1.3;45;39.51;16;Amapá;9502;2021;4;Homens;1151;55 a 59 anos
Indicador  16.1.1.3;45;12.91;16;Amapá;9502;2021;4;Homens;3302;60 anos ou mais
Indicador  16.1.1.3;45;0.00;16;Amapá;9502;2021;5;Mulheres;1140;0 a 4 anos
Indicador  16.1.1.3;45;2.53;16;Amapá;9502;2021;5;Mulheres;1141;5 a 9 anos
Indicador  16.1.1.3;45;5.01;16;Amapá;9502;2021;5;Mulheres;1142;10 a 14 anos
Indicador  16.1.1.3;45;0.00;16;Amapá;9502;2021;5;Mulheres;1143;15 a 19 anos
Indicador  16.1.1.3;45;11.64;16;Amapá;9502;2021;5;Mulheres;1144;20 a 24 anos
Indicador  16.1.1.3;45;7.35;16;Amapá;9502;2021;5;Mulheres;1145;25 a 29 anos
Indicador  16.1.1.3;45;5.26;16;Amapá;9502;2021;5;Mulheres;1146;30 a 34 anos
Indicador  16.1.1.3;45;5.66;16;Amapá;9502;2021;5;Mulheres;1147;35 a 39 anos
Indicador  16.1.1.3;45;3.30;16;Amapá;9502;2021;5;Mulheres;1148;40 a 44 anos
Indicador  16.1.1.3;45;12.03;16;Amapá;9502;2021;5;Mulheres;1149;45 a 49 anos
Indicador  16.1.1.3;45;0.00;16;Amapá;9502;2021;5;Mulheres;1150;50 a 54 anos
Indicador  16.1.1.3;45;0.00;16;Amapá;9502;2021;5;Mulheres;1151;55 a 59 anos
Indicador  16.1.1.3;45;0.00;16;Amapá;9502;2021;5;Mulheres;3302;60 anos ou mais
Indicador  16.1.1.3;45;2.46;16;Amapá;9502;2022;4;Homens;1140;0 a 4 anos
Indicador  16.1.1.3;45;0.00;16;Amapá;9502;2022;4;Homens;1141;5 a 9 anos
Indicador  16.1.1.3;45;2.42;16;Amapá;9502;2022;4;Homens;1142;10 a 14 anos
Indicador  16.1.1.3;45;96.12;16;Amapá;9502;2022;4;Homens;1143;15 a 19 anos
Indicador  16.1.1.3;45;184.48;16;Amapá;9502;2022;4;Homens;1144;20 a 24 anos
Indicador  16.1.1.3;45;146.22;16;Amapá;9502;2022;4;Homens;1145;25 a 29 anos
Indicador  16.1.1.3;45;99.32;16;Amapá;9502;2022;4;Homens;1146;30 a 34 anos
Indicador  16.1.1.3;45;54.78;16;Amapá;9502;2022;4;Homens;1147;35 a 39 anos
Indicador  16.1.1.3;45;36.69;16;Amapá;9502;2022;4;Homens;1148;40 a 44 anos
Indicador  16.1.1.3;45;27.78;16;Amapá;9502;2022;4;Homens;1149;45 a 49 anos
Indicador  16.1.1.3;45;53.36;16;Amapá;9502;2022;4;Homens;1150;50 a 54 anos
Indicador  16.1.1.3;45;56.47;16;Amapá;9502;2022;4;Homens;1151;55 a 59 anos
Indicador  16.1.1.3;45;45.87;16;Amapá;9502;2022;4;Homens;3302;60 anos ou mais
Indicador  16.1.1.3;45;0.00;16;Amapá;9502;2022;5;Mulheres;1140;0 a 4 anos
Indicador  16.1.1.3;45;0.00;16;Amapá;9502;2022;5;Mulheres;1141;5 a 9 anos
Indicador  16.1.1.3;45;5.03;16;Amapá;9502;2022;5;Mulheres;1142;10 a 14 anos
Indicador  16.1.1.3;45;0.00;16;Amapá;9502;2022;5;Mulheres;1143;15 a 19 anos
Indicador  16.1.1.3;45;4.62;16;Amapá;9502;2022;5;Mulheres;1144;20 a 24 anos
Indicador  16.1.1.3;45;2.40;16;Amapá;9502;2022;5;Mulheres;1145;25 a 29 anos
Indicador  16.1.1.3;45;2.58;16;Amapá;9502;2022;5;Mulheres;1146;30 a 34 anos
Indicador  16.1.1.3;45;5.55;16;Amapá;9502;2022;5;Mulheres;1147;35 a 39 anos
Indicador  16.1.1.3;45;9.53;16;Amapá;9502;2022;5;Mulheres;1148;40 a 44 anos
Indicador  16.1.1.3;45;3.85;16;Amapá;9502;2022;5;Mulheres;1149;45 a 49 anos
Indicador  16.1.1.3;45;0.00;16;Amapá;9502;2022;5;Mulheres;1150;50 a 54 anos
Indicador  16.1.1.3;45;0.00;16;Amapá;9502;2022;5;Mulheres;1151;55 a 59 anos
Indicador  16.1.1.3;45;5.87;16;Amapá;9502;2022;5;Mulheres;3302;60 anos ou mais
Indicador  16.1.1.3;45;0.00;17;Tocantins;9502;2018;4;Homens;1140;0 a 4 anos
Indicador  16.1.1.3;45;1.55;17;Tocantins;9502;2018;4;Homens;1141;5 a 9 anos
Indicador  16.1.1.3;45;11.59;17;Tocantins;9502;2018;4;Homens;1142;10 a 14 anos
Indicador  16.1.1.3;45;95.35;17;Tocantins;9502;2018;4;Homens;1143;15 a 19 anos
Indicador  16.1.1.3;45;162.14;17;Tocantins;9502;2018;4;Homens;1144;20 a 24 anos
Indicador  16.1.1.3;45;115.31;17;Tocantins;9502;2018;4;Homens;1145;25 a 29 anos
Indicador  16.1.1.3;45;107.15;17;Tocantins;9502;2018;4;Homens;1146;30 a 34 anos
Indicador  16.1.1.3;45;77.47;17;Tocantins;9502;2018;4;Homens;1147;35 a 39 anos
Indicador  16.1.1.3;45;41.04;17;Tocantins;9502;2018;4;Homens;1148;40 a 44 anos
Indicador  16.1.1.3;45;43.93;17;Tocantins;9502;2018;4;Homens;1149;45 a 49 anos
Indicador  16.1.1.3;45;61.36;17;Tocantins;9502;2018;4;Homens;1150;50 a 54 anos
Indicador  16.1.1.3;45;25.15;17;Tocantins;9502;2018;4;Homens;1151;55 a 59 anos
Indicador  16.1.1.3;45;45.08;17;Tocantins;9502;2018;4;Homens;3302;60 anos ou mais
Indicador  16.1.1.3;45;4.92;17;Tocantins;9502;2018;5;Mulheres;1140;0 a 4 anos
Indicador  16.1.1.3;45;0.00;17;Tocantins;9502;2018;5;Mulheres;1141;5 a 9 anos
Indicador  16.1.1.3;45;1.51;17;Tocantins;9502;2018;5;Mulheres;1142;10 a 14 anos
Indicador  16.1.1.3;45;7.24;17;Tocantins;9502;2018;5;Mulheres;1143;15 a 19 anos
Indicador  16.1.1.3;45;8.49;17;Tocantins;9502;2018;5;Mulheres;1144;20 a 24 anos
Indicador  16.1.1.3;45;10.38;17;Tocantins;9502;2018;5;Mulheres;1145;25 a 29 anos
Indicador  16.1.1.3;45;4.60;17;Tocantins;9502;2018;5;Mulheres;1146;30 a 34 anos
Indicador  16.1.1.3;45;8.03;17;Tocantins;9502;2018;5;Mulheres;1147;35 a 39 anos
Indicador  16.1.1.3;45;14.83;17;Tocantins;9502;2018;5;Mulheres;1148;40 a 44 anos
Indicador  16.1.1.3;45;6.76;17;Tocantins;9502;2018;5;Mulheres;1149;45 a 49 anos
Indicador  16.1.1.3;45;2.58;17;Tocantins;9502;2018;5;Mulheres;1150;50 a 54 anos
Indicador  16.1.1.3;45;3.20;17;Tocantins;9502;2018;5;Mulheres;1151;55 a 59 anos
Indicador  16.1.1.3;45;3.79;17;Tocantins;9502;2018;5;Mulheres;3302;60 anos ou mais
Indicador  16.1.1.3;45;4.68;17;Tocantins;9502;2019;4;Homens;1140;0 a 4 anos
Indicador  16.1.1.3;45;0.00;17;Tocantins;9502;2019;4;Homens;1141;5 a 9 anos
Indicador  16.1.1.3;45;10.24;17;Tocantins;9502;2019;4;Homens;1142;10 a 14 anos
Indicador  16.1.1.3;45;88.21;17;Tocantins;9502;2019;4;Homens;1143;15 a 19 anos
Indicador  16.1.1.3;45;106.57;17;Tocantins;9502;2019;4;Homens;1144;20 a 24 anos
Indicador  16.1.1.3;45;90.70;17;Tocantins;9502;2019;4;Homens;1145;25 a 29 anos
Indicador  16.1.1.3;45;70.92;17;Tocantins;9502;2019;4;Homens;1146;30 a 34 anos
Indicador  16.1.1.3;45;74.76;17;Tocantins;9502;2019;4;Homens;1147;35 a 39 anos
Indicador  16.1.1.3;45;43.41;17;Tocantins;9502;2019;4;Homens;1148;40 a 44 anos
Indicador  16.1.1.3;45;42.95;17;Tocantins;9502;2019;4;Homens;1149;45 a 49 anos
Indicador  16.1.1.3;45;49.71;17;Tocantins;9502;2019;4;Homens;1150;50 a 54 anos
Indicador  16.1.1.3;45;39.45;17;Tocantins;9502;2019;4;Homens;1151;55 a 59 anos
Indicador  16.1.1.3;45;31.52;17;Tocantins;9502;2019;4;Homens;3302;60 anos ou mais
Indicador  16.1.1.3;45;4.90;17;Tocantins;9502;2019;5;Mulheres;1140;0 a 4 anos
Indicador  16.1.1.3;45;1.63;17;Tocantins;9502;2019;5;Mulheres;1141;5 a 9 anos
Indicador  16.1.1.3;45;3.05;17;Tocantins;9502;2019;5;Mulheres;1142;10 a 14 anos
Indicador  16.1.1.3;45;7.34;17;Tocantins;9502;2019;5;Mulheres;1143;15 a 19 anos
Indicador  16.1.1.3;45;5.64;17;Tocantins;9502;2019;5;Mulheres;1144;20 a 24 anos
Indicador  16.1.1.3;45;5.88;17;Tocantins;9502;2019;5;Mulheres;1145;25 a 29 anos
Indicador  16.1.1.3;45;7.63;17;Tocantins;9502;2019;5;Mulheres;1146;30 a 34 anos
Indicador  16.1.1.3;45;3.17;17;Tocantins;9502;2019;5;Mulheres;1147;35 a 39 anos
Indicador  16.1.1.3;45;1.78;17;Tocantins;9502;2019;5;Mulheres;1148;40 a 44 anos
Indicador  16.1.1.3;45;2.20;17;Tocantins;9502;2019;5;Mulheres;1149;45 a 49 anos
Indicador  16.1.1.3;45;2.49;17;Tocantins;9502;2019;5;Mulheres;1150;50 a 54 anos
Indicador  16.1.1.3;45;9.26;17;Tocantins;9502;2019;5;Mulheres;1151;55 a 59 anos
Indicador  16.1.1.3;45;3.64;17;Tocantins;9502;2019;5;Mulheres;3302;60 anos ou mais
Indicador  16.1.1.3;45;3.12;17;Tocantins;9502;2020;4;Homens;1140;0 a 4 anos
Indicador  16.1.1.3;45;0.00;17;Tocantins;9502;2020;4;Homens;1141;5 a 9 anos
Indicador  16.1.1.3;45;1.48;17;Tocantins;9502;2020;4;Homens;1142;10 a 14 anos
Indicador  16.1.1.3;45;91.98;17;Tocantins;9502;2020;4;Homens;1143;15 a 19 anos
Indicador  16.1.1.3;45;127.15;17;Tocantins;9502;2020;4;Homens;1144;20 a 24 anos
Indicador  16.1.1.3;45;98.37;17;Tocantins;9502;2020;4;Homens;1145;25 a 29 anos
Indicador  16.1.1.3;45;70.41;17;Tocantins;9502;2020;4;Homens;1146;30 a 34 anos
Indicador  16.1.1.3;45;65.80;17;Tocantins;9502;2020;4;Homens;1147;35 a 39 anos
Indicador  16.1.1.3;45;54.58;17;Tocantins;9502;2020;4;Homens;1148;40 a 44 anos
Indicador  16.1.1.3;45;56.45;17;Tocantins;9502;2020;4;Homens;1149;45 a 49 anos
Indicador  16.1.1.3;45;50.84;17;Tocantins;9502;2020;4;Homens;1150;50 a 54 anos
Indicador  16.1.1.3;45;61.63;17;Tocantins;9502;2020;4;Homens;1151;55 a 59 anos
Indicador  16.1.1.3;45;29.32;17;Tocantins;9502;2020;4;Homens;3302;60 anos ou mais
Indicador  16.1.1.3;45;0.00;17;Tocantins;9502;2020;5;Mulheres;1140;0 a 4 anos
Indicador  16.1.1.3;45;0.00;17;Tocantins;9502;2020;5;Mulheres;1141;5 a 9 anos
Indicador  16.1.1.3;45;1.55;17;Tocantins;9502;2020;5;Mulheres;1142;10 a 14 anos
Indicador  16.1.1.3;45;4.45;17;Tocantins;9502;2020;5;Mulheres;1143;15 a 19 anos
Indicador  16.1.1.3;45;7.05;17;Tocantins;9502;2020;5;Mulheres;1144;20 a 24 anos
Indicador  16.1.1.3;45;10.21;17;Tocantins;9502;2020;5;Mulheres;1145;25 a 29 anos
Indicador  16.1.1.3;45;7.58;17;Tocantins;9502;2020;5;Mulheres;1146;30 a 34 anos
Indicador  16.1.1.3;45;6.28;17;Tocantins;9502;2020;5;Mulheres;1147;35 a 39 anos
Indicador  16.1.1.3;45;5.16;17;Tocantins;9502;2020;5;Mulheres;1148;40 a 44 anos
Indicador  16.1.1.3;45;4.27;17;Tocantins;9502;2020;5;Mulheres;1149;45 a 49 anos
Indicador  16.1.1.3;45;7.27;17;Tocantins;9502;2020;5;Mulheres;1150;50 a 54 anos
Indicador  16.1.1.3;45;0.00;17;Tocantins;9502;2020;5;Mulheres;1151;55 a 59 anos
Indicador  16.1.1.3;45;2.33;17;Tocantins;9502;2020;5;Mulheres;3302;60 anos ou mais
Indicador  16.1.1.3;45;1.55;17;Tocantins;9502;2021;4;Homens;1140;0 a 4 anos
Indicador  16.1.1.3;45;1.57;17;Tocantins;9502;2021;4;Homens;1141;5 a 9 anos
Indicador  16.1.1.3;45;7.56;17;Tocantins;9502;2021;4;Homens;1142;10 a 14 anos
Indicador  16.1.1.3;45;50.23;17;Tocantins;9502;2021;4;Homens;1143;15 a 19 anos
Indicador  16.1.1.3;45;125.77;17;Tocantins;9502;2021;4;Homens;1144;20 a 24 anos
Indicador  16.1.1.3;45;94.38;17;Tocantins;9502;2021;4;Homens;1145;25 a 29 anos
Indicador  16.1.1.3;45;82.00;17;Tocantins;9502;2021;4;Homens;1146;30 a 34 anos
Indicador  16.1.1.3;45;63.50;17;Tocantins;9502;2021;4;Homens;1147;35 a 39 anos
Indicador  16.1.1.3;45;53.35;17;Tocantins;9502;2021;4;Homens;1148;40 a 44 anos
Indicador  16.1.1.3;45;40.59;17;Tocantins;9502;2021;4;Homens;1149;45 a 49 anos
Indicador  16.1.1.3;45;47.27;17;Tocantins;9502;2021;4;Homens;1150;50 a 54 anos
Indicador  16.1.1.3;45;39.77;17;Tocantins;9502;2021;4;Homens;1151;55 a 59 anos
Indicador  16.1.1.3;45;13.61;17;Tocantins;9502;2021;4;Homens;3302;60 anos ou mais
Indicador  16.1.1.3;45;1.62;17;Tocantins;9502;2021;5;Mulheres;1140;0 a 4 anos
Indicador  16.1.1.3;45;0.00;17;Tocantins;9502;2021;5;Mulheres;1141;5 a 9 anos
Indicador  16.1.1.3;45;1.57;17;Tocantins;9502;2021;5;Mulheres;1142;10 a 14 anos
Indicador  16.1.1.3;45;4.45;17;Tocantins;9502;2021;5;Mulheres;1143;15 a 19 anos
Indicador  16.1.1.3;45;5.69;17;Tocantins;9502;2021;5;Mulheres;1144;20 a 24 anos
Indicador  16.1.1.3;45;7.24;17;Tocantins;9502;2021;5;Mulheres;1145;25 a 29 anos
Indicador  16.1.1.3;45;6.02;17;Tocantins;9502;2021;5;Mulheres;1146;30 a 34 anos
Indicador  16.1.1.3;45;7.78;17;Tocantins;9502;2021;5;Mulheres;1147;35 a 39 anos
Indicador  16.1.1.3;45;11.71;17;Tocantins;9502;2021;5;Mulheres;1148;40 a 44 anos
Indicador  16.1.1.3;45;2.06;17;Tocantins;9502;2021;5;Mulheres;1149;45 a 49 anos
Indicador  16.1.1.3;45;2.37;17;Tocantins;9502;2021;5;Mulheres;1150;50 a 54 anos
Indicador  16.1.1.3;45;0.00;17;Tocantins;9502;2021;5;Mulheres;1151;55 a 59 anos
Indicador  16.1.1.3;45;7.81;17;Tocantins;9502;2021;5;Mulheres;3302;60 anos ou mais
Indicador  16.1.1.3;45;0.00;17;Tocantins;9502;2022;4;Homens;1140;0 a 4 anos
Indicador  16.1.1.3;45;1.58;17;Tocantins;9502;2022;4;Homens;1141;5 a 9 anos
Indicador  16.1.1.3;45;1.53;17;Tocantins;9502;2022;4;Homens;1142;10 a 14 anos
Indicador  16.1.1.3;45;48.98;17;Tocantins;9502;2022;4;Homens;1143;15 a 19 anos
Indicador  16.1.1.3;45;113.69;17;Tocantins;9502;2022;4;Homens;1144;20 a 24 anos
Indicador  16.1.1.3;45;101.71;17;Tocantins;9502;2022;4;Homens;1145;25 a 29 anos
Indicador  16.1.1.3;45;96.33;17;Tocantins;9502;2022;4;Homens;1146;30 a 34 anos
Indicador  16.1.1.3;45;81.81;17;Tocantins;9502;2022;4;Homens;1147;35 a 39 anos
Indicador  16.1.1.3;45;67.52;17;Tocantins;9502;2022;4;Homens;1148;40 a 44 anos
Indicador  16.1.1.3;45;54.98;17;Tocantins;9502;2022;4;Homens;1149;45 a 49 anos
Indicador  16.1.1.3;45;23.14;17;Tocantins;9502;2022;4;Homens;1150;50 a 54 anos
Indicador  16.1.1.3;45;41.28;17;Tocantins;9502;2022;4;Homens;1151;55 a 59 anos
Indicador  16.1.1.3;45;23.01;17;Tocantins;9502;2022;4;Homens;3302;60 anos ou mais
Indicador  16.1.1.3;45;0.00;17;Tocantins;9502;2022;5;Mulheres;1140;0 a 4 anos
Indicador  16.1.1.3;45;0.00;17;Tocantins;9502;2022;5;Mulheres;1141;5 a 9 anos
Indicador  16.1.1.3;45;0.00;17;Tocantins;9502;2022;5;Mulheres;1142;10 a 14 anos
Indicador  16.1.1.3;45;4.48;17;Tocantins;9502;2022;5;Mulheres;1143;15 a 19 anos
Indicador  16.1.1.3;45;8.64;17;Tocantins;9502;2022;5;Mulheres;1144;20 a 24 anos
Indicador  16.1.1.3;45;10.04;17;Tocantins;9502;2022;5;Mulheres;1145;25 a 29 anos
Indicador  16.1.1.3;45;2.99;17;Tocantins;9502;2022;5;Mulheres;1146;30 a 34 anos
Indicador  16.1.1.3;45;1.54;17;Tocantins;9502;2022;5;Mulheres;1147;35 a 39 anos
Indicador  16.1.1.3;45;8.20;17;Tocantins;9502;2022;5;Mulheres;1148;40 a 44 anos
Indicador  16.1.1.3;45;5.90;17;Tocantins;9502;2022;5;Mulheres;1149;45 a 49 anos
Indicador  16.1.1.3;45;2.33;17;Tocantins;9502;2022;5;Mulheres;1150;50 a 54 anos
Indicador  16.1.1.3;45;0.00;17;Tocantins;9502;2022;5;Mulheres;1151;55 a 59 anos
Indicador  16.1.1.3;45;2.14;17;Tocantins;9502;2022;5;Mulheres;3302;60 anos ou mais
Indicador  16.1.1.3;45;1.99;21;Maranhão;9502;2018;4;Homens;1140;0 a 4 anos
Indicador  16.1.1.3;45;2.26;21;Maranhão;9502;2018;4;Homens;1141;5 a 9 anos
Indicador  16.1.1.3;45;4.83;21;Maranhão;9502;2018;4;Homens;1142;10 a 14 anos
Indicador  16.1.1.3;45;72.18;21;Maranhão;9502;2018;4;Homens;1143;15 a 19 anos
Indicador  16.1.1.3;45;103.70;21;Maranhão;9502;2018;4;Homens;1144;20 a 24 anos
Indicador  16.1.1.3;45;113.93;21;Maranhão;9502;2018;4;Homens;1145;25 a 29 anos
Indicador  16.1.1.3;45;92.20;21;Maranhão;9502;2018;4;Homens;1146;30 a 34 anos
Indicador  16.1.1.3;45;83.10;21;Maranhão;9502;2018;4;Homens;1147;35 a 39 anos
Indicador  16.1.1.3;45;54.15;21;Maranhão;9502;2018;4;Homens;1148;40 a 44 anos
Indicador  16.1.1.3;45;57.59;21;Maranhão;9502;2018;4;Homens;1149;45 a 49 anos
Indicador  16.1.1.3;45;46.80;21;Maranhão;9502;2018;4;Homens;1150;50 a 54 anos
Indicador  16.1.1.3;45;28.98;21;Maranhão;9502;2018;4;Homens;1151;55 a 59 anos
Indicador  16.1.1.3;45;25.17;21;Maranhão;9502;2018;4;Homens;3302;60 anos ou mais
Indicador  16.1.1.3;45;2.43;21;Maranhão;9502;2018;5;Mulheres;1140;0 a 4 anos
Indicador  16.1.1.3;45;0.34;21;Maranhão;9502;2018;5;Mulheres;1141;5 a 9 anos
Indicador  16.1.1.3;45;1.48;21;Maranhão;9502;2018;5;Mulheres;1142;10 a 14 anos
Indicador  16.1.1.3;45;4.52;21;Maranhão;9502;2018;5;Mulheres;1143;15 a 19 anos
Indicador  16.1.1.3;45;4.82;21;Maranhão;9502;2018;5;Mulheres;1144;20 a 24 anos
Indicador  16.1.1.3;45;3.25;21;Maranhão;9502;2018;5;Mulheres;1145;25 a 29 anos
Indicador  16.1.1.3;45;6.93;21;Maranhão;9502;2018;5;Mulheres;1146;30 a 34 anos
Indicador  16.1.1.3;45;4.73;21;Maranhão;9502;2018;5;Mulheres;1147;35 a 39 anos
Indicador  16.1.1.3;45;4.40;21;Maranhão;9502;2018;5;Mulheres;1148;40 a 44 anos
Indicador  16.1.1.3;45;2.67;21;Maranhão;9502;2018;5;Mulheres;1149;45 a 49 anos
Indicador  16.1.1.3;45;3.03;21;Maranhão;9502;2018;5;Mulheres;1150;50 a 54 anos
Indicador  16.1.1.3;45;0.72;21;Maranhão;9502;2018;5;Mulheres;1151;55 a 59 anos
Indicador  16.1.1.3;45;2.36;21;Maranhão;9502;2018;5;Mulheres;3302;60 anos ou mais
Indicador  16.1.1.3;45;0.33;21;Maranhão;9502;2019;4;Homens;1140;0 a 4 anos
Indicador  16.1.1.3;45;0.33;21;Maranhão;9502;2019;4;Homens;1141;5 a 9 anos
Indicador  16.1.1.3;45;4.36;21;Maranhão;9502;2019;4;Homens;1142;10 a 14 anos
Indicador  16.1.1.3;45;58.41;21;Maranhão;9502;2019;4;Homens;1143;15 a 19 anos
Indicador  16.1.1.3;45;92.32;21;Maranhão;9502;2019;4;Homens;1144;20 a 24 anos
Indicador  16.1.1.3;45;81.26;21;Maranhão;9502;2019;4;Homens;1145;25 a 29 anos
Indicador  16.1.1.3;45;83.00;21;Maranhão;9502;2019;4;Homens;1146;30 a 34 anos
Indicador  16.1.1.3;45;68.87;21;Maranhão;9502;2019;4;Homens;1147;35 a 39 anos
Indicador  16.1.1.3;45;51.77;21;Maranhão;9502;2019;4;Homens;1148;40 a 44 anos
Indicador  16.1.1.3;45;49.22;21;Maranhão;9502;2019;4;Homens;1149;45 a 49 anos
Indicador  16.1.1.3;45;34.79;21;Maranhão;9502;2019;4;Homens;1150;50 a 54 anos
Indicador  16.1.1.3;45;33.73;21;Maranhão;9502;2019;4;Homens;1151;55 a 59 anos
Indicador  16.1.1.3;45;25.85;21;Maranhão;9502;2019;4;Homens;3302;60 anos ou mais
Indicador  16.1.1.3;45;1.04;21;Maranhão;9502;2019;5;Mulheres;1140;0 a 4 anos
Indicador  16.1.1.3;45;0.00;21;Maranhão;9502;2019;5;Mulheres;1141;5 a 9 anos
Indicador  16.1.1.3;45;0.91;21;Maranhão;9502;2019;5;Mulheres;1142;10 a 14 anos
Indicador  16.1.1.3;45;3.65;21;Maranhão;9502;2019;5;Mulheres;1143;15 a 19 anos
Indicador  16.1.1.3;45;5.09;21;Maranhão;9502;2019;5;Mulheres;1144;20 a 24 anos
Indicador  16.1.1.3;45;5.87;21;Maranhão;9502;2019;5;Mulheres;1145;25 a 29 anos
Indicador  16.1.1.3;45;5.27;21;Maranhão;9502;2019;5;Mulheres;1146;30 a 34 anos
Indicador  16.1.1.3;45;4.62;21;Maranhão;9502;2019;5;Mulheres;1147;35 a 39 anos
Indicador  16.1.1.3;45;2.54;21;Maranhão;9502;2019;5;Mulheres;1148;40 a 44 anos
Indicador  16.1.1.3;45;3.66;21;Maranhão;9502;2019;5;Mulheres;1149;45 a 49 anos
Indicador  16.1.1.3;45;4.74;21;Maranhão;9502;2019;5;Mulheres;1150;50 a 54 anos
Indicador  16.1.1.3;45;2.82;21;Maranhão;9502;2019;5;Mulheres;1151;55 a 59 anos
Indicador  16.1.1.3;45;1.78;21;Maranhão;9502;2019;5;Mulheres;3302;60 anos ou mais
Indicador  16.1.1.3;45;2.66;21;Maranhão;9502;2020;4;Homens;1140;0 a 4 anos
Indicador  16.1.1.3;45;1.66;21;Maranhão;9502;2020;4;Homens;1141;5 a 9 anos
Indicador  16.1.1.3;45;5.38;21;Maranhão;9502;2020;4;Homens;1142;10 a 14 anos
Indicador  16.1.1.3;45;81.42;21;Maranhão;9502;2020;4;Homens;1143;15 a 19 anos
Indicador  16.1.1.3;45;113.53;21;Maranhão;9502;2020;4;Homens;1144;20 a 24 anos
Indicador  16.1.1.3;45;99.72;21;Maranhão;9502;2020;4;Homens;1145;25 a 29 anos
Indicador  16.1.1.3;45;97.06;21;Maranhão;9502;2020;4;Homens;1146;30 a 34 anos
Indicador  16.1.1.3;45;85.12;21;Maranhão;9502;2020;4;Homens;1147;35 a 39 anos
Indicador  16.1.1.3;45;65.44;21;Maranhão;9502;2020;4;Homens;1148;40 a 44 anos
Indicador  16.1.1.3;45;56.68;21;Maranhão;9502;2020;4;Homens;1149;45 a 49 anos
Indicador  16.1.1.3;45;37.87;21;Maranhão;9502;2020;4;Homens;1150;50 a 54 anos
Indicador  16.1.1.3;45;42.83;21;Maranhão;9502;2020;4;Homens;1151;55 a 59 anos
Indicador  16.1.1.3;45;23.50;21;Maranhão;9502;2020;4;Homens;3302;60 anos ou mais
Indicador  16.1.1.3;45;0.70;21;Maranhão;9502;2020;5;Mulheres;1140;0 a 4 anos
Indicador  16.1.1.3;45;0.00;21;Maranhão;9502;2020;5;Mulheres;1141;5 a 9 anos
Indicador  16.1.1.3;45;0.62;21;Maranhão;9502;2020;5;Mulheres;1142;10 a 14 anos
Indicador  16.1.1.3;45;4.90;21;Maranhão;9502;2020;5;Mulheres;1143;15 a 19 anos
Indicador  16.1.1.3;45;5.39;21;Maranhão;9502;2020;5;Mulheres;1144;20 a 24 anos
Indicador  16.1.1.3;45;6.20;21;Maranhão;9502;2020;5;Mulheres;1145;25 a 29 anos
Indicador  16.1.1.3;45;5.28;21;Maranhão;9502;2020;5;Mulheres;1146;30 a 34 anos
