ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_NIV_INSTR;DESC_NIV_INSTR;CODG_SIT_DOM;DESC_SIT_DOM;SUB_INDICADOR
Indicador  16.1.3.2;1572;-;28;Sergipe;11393;2019;120704;Total;1;Urbana;11393
Indicador  16.1.3.2;1572;-;28;Sergipe;11393;2019;120704;Total;2;Rural;11393
Indicador  16.1.3.2;1572;147.858;28;Sergipe;11393;2019;9493;Sem instrução e fundamental incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;28;Sergipe;11393;2019;9493;Sem instrução e fundamental incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;28;Sergipe;11393;2019;9493;Sem instrução e fundamental incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;50.701;28;Sergipe;11393;2019;9494;Fundamental completo e médio incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;28;Sergipe;11393;2019;9494;Fundamental completo e médio incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;28;Sergipe;11393;2019;9494;Fundamental completo e médio incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;113.407;28;Sergipe;11393;2019;9495;Médio completo e superior incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;28;Sergipe;11393;2019;9495;Médio completo e superior incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;28;Sergipe;11393;2019;9495;Médio completo e superior incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;31.608;28;Sergipe;11393;2019;99713;Superior completo;6795;Total;11393
Indicador  16.1.3.2;1572;-;28;Sergipe;11393;2019;99713;Superior completo;1;Urbana;11393
Indicador  16.1.3.2;1572;-;28;Sergipe;11393;2019;99713;Superior completo;2;Rural;11393
Indicador  16.1.3.2;1572;2192.625;29;Bahia;11393;2019;120704;Total;6795;Total;11393
Indicador  16.1.3.2;1572;-;29;Bahia;11393;2019;120704;Total;1;Urbana;11393
Indicador  16.1.3.2;1572;-;29;Bahia;11393;2019;120704;Total;2;Rural;11393
Indicador  16.1.3.2;1572;738.573;29;Bahia;11393;2019;9493;Sem instrução e fundamental incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;29;Bahia;11393;2019;9493;Sem instrução e fundamental incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;29;Bahia;11393;2019;9493;Sem instrução e fundamental incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;379.711;29;Bahia;11393;2019;9494;Fundamental completo e médio incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;29;Bahia;11393;2019;9494;Fundamental completo e médio incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;29;Bahia;11393;2019;9494;Fundamental completo e médio incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;630.650;29;Bahia;11393;2019;9495;Médio completo e superior incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;29;Bahia;11393;2019;9495;Médio completo e superior incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;29;Bahia;11393;2019;9495;Médio completo e superior incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;190.658;29;Bahia;11393;2019;99713;Superior completo;6795;Total;11393
Indicador  16.1.3.2;1572;-;29;Bahia;11393;2019;99713;Superior completo;1;Urbana;11393
Indicador  16.1.3.2;1572;-;29;Bahia;11393;2019;99713;Superior completo;2;Rural;11393
Indicador  16.1.3.2;1572;2753.715;31;Minas Gerais;11393;2019;120704;Total;6795;Total;11393
Indicador  16.1.3.2;1572;-;31;Minas Gerais;11393;2019;120704;Total;1;Urbana;11393
Indicador  16.1.3.2;1572;-;31;Minas Gerais;11393;2019;120704;Total;2;Rural;11393
Indicador  16.1.3.2;1572;777.755;31;Minas Gerais;11393;2019;9493;Sem instrução e fundamental incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;31;Minas Gerais;11393;2019;9493;Sem instrução e fundamental incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;31;Minas Gerais;11393;2019;9493;Sem instrução e fundamental incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;413.262;31;Minas Gerais;11393;2019;9494;Fundamental completo e médio incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;31;Minas Gerais;11393;2019;9494;Fundamental completo e médio incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;31;Minas Gerais;11393;2019;9494;Fundamental completo e médio incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;960.774;31;Minas Gerais;11393;2019;9495;Médio completo e superior incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;31;Minas Gerais;11393;2019;9495;Médio completo e superior incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;31;Minas Gerais;11393;2019;9495;Médio completo e superior incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;290.228;31;Minas Gerais;11393;2019;99713;Superior completo;6795;Total;11393
Indicador  16.1.3.2;1572;-;31;Minas Gerais;11393;2019;99713;Superior completo;1;Urbana;11393
Indicador  16.1.3.2;1572;-;31;Minas Gerais;11393;2019;99713;Superior completo;2;Rural;11393
Indicador  16.1.3.2;1572;503.005;32;Espírito Santo;11393;2019;120704;Total;6795;Total;11393
Indicador  16.1.3.2;1572;-;32;Espírito Santo;11393;2019;120704;Total;1;Urbana;11393
Indicador  16.1.3.2;1572;-;32;Espírito Santo;11393;2019;120704;Total;2;Rural;11393
Indicador  16.1.3.2;1572;126.832;32;Espírito Santo;11393;2019;9493;Sem instrução e fundamental incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;32;Espírito Santo;11393;2019;9493;Sem instrução e fundamental incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;32;Espírito Santo;11393;2019;9493;Sem instrução e fundamental incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;72.711;32;Espírito Santo;11393;2019;9494;Fundamental completo e médio incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;32;Espírito Santo;11393;2019;9494;Fundamental completo e médio incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;32;Espírito Santo;11393;2019;9494;Fundamental completo e médio incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;187.740;32;Espírito Santo;11393;2019;9495;Médio completo e superior incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;32;Espírito Santo;11393;2019;9495;Médio completo e superior incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;32;Espírito Santo;11393;2019;9495;Médio completo e superior incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;56.061;32;Espírito Santo;11393;2019;99713;Superior completo;6795;Total;11393
Indicador  16.1.3.2;1572;-;32;Espírito Santo;11393;2019;99713;Superior completo;1;Urbana;11393
Indicador  16.1.3.2;1572;-;32;Espírito Santo;11393;2019;99713;Superior completo;2;Rural;11393
Indicador  16.1.3.2;1572;1944.979;33;Rio de Janeiro;11393;2019;120704;Total;6795;Total;11393
Indicador  16.1.3.2;1572;-;33;Rio de Janeiro;11393;2019;120704;Total;1;Urbana;11393
Indicador  16.1.3.2;1572;-;33;Rio de Janeiro;11393;2019;120704;Total;2;Rural;11393
Indicador  16.1.3.2;1572;455.638;33;Rio de Janeiro;11393;2019;9493;Sem instrução e fundamental incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;33;Rio de Janeiro;11393;2019;9493;Sem instrução e fundamental incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;33;Rio de Janeiro;11393;2019;9493;Sem instrução e fundamental incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;274.578;33;Rio de Janeiro;11393;2019;9494;Fundamental completo e médio incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;33;Rio de Janeiro;11393;2019;9494;Fundamental completo e médio incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;33;Rio de Janeiro;11393;2019;9494;Fundamental completo e médio incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;713.613;33;Rio de Janeiro;11393;2019;9495;Médio completo e superior incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;33;Rio de Janeiro;11393;2019;9495;Médio completo e superior incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;33;Rio de Janeiro;11393;2019;9495;Médio completo e superior incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;306.308;33;Rio de Janeiro;11393;2019;99713;Superior completo;6795;Total;11393
Indicador  16.1.3.2;1572;-;33;Rio de Janeiro;11393;2019;99713;Superior completo;1;Urbana;11393
Indicador  16.1.3.2;1572;-;33;Rio de Janeiro;11393;2019;99713;Superior completo;2;Rural;11393
Indicador  16.1.3.2;1572;6525.494;35;São Paulo;11393;2019;120704;Total;6795;Total;11393
Indicador  16.1.3.2;1572;-;35;São Paulo;11393;2019;120704;Total;1;Urbana;11393
Indicador  16.1.3.2;1572;-;35;São Paulo;11393;2019;120704;Total;2;Rural;11393
Indicador  16.1.3.2;1572;1267.263;35;São Paulo;11393;2019;9493;Sem instrução e fundamental incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;35;São Paulo;11393;2019;9493;Sem instrução e fundamental incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;35;São Paulo;11393;2019;9493;Sem instrução e fundamental incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;675.703;35;São Paulo;11393;2019;9494;Fundamental completo e médio incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;35;São Paulo;11393;2019;9494;Fundamental completo e médio incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;35;São Paulo;11393;2019;9494;Fundamental completo e médio incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;2546.843;35;São Paulo;11393;2019;9495;Médio completo e superior incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;35;São Paulo;11393;2019;9495;Médio completo e superior incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;35;São Paulo;11393;2019;9495;Médio completo e superior incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;1372.028;35;São Paulo;11393;2019;99713;Superior completo;6795;Total;11393
Indicador  16.1.3.2;1572;-;35;São Paulo;11393;2019;99713;Superior completo;1;Urbana;11393
Indicador  16.1.3.2;1572;-;35;São Paulo;11393;2019;99713;Superior completo;2;Rural;11393
Indicador  16.1.3.2;1572;1459.402;41;Paraná;11393;2019;120704;Total;6795;Total;11393
Indicador  16.1.3.2;1572;-;41;Paraná;11393;2019;120704;Total;1;Urbana;11393
Indicador  16.1.3.2;1572;-;41;Paraná;11393;2019;120704;Total;2;Rural;11393
Indicador  16.1.3.2;1572;336.126;41;Paraná;11393;2019;9493;Sem instrução e fundamental incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;41;Paraná;11393;2019;9493;Sem instrução e fundamental incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;41;Paraná;11393;2019;9493;Sem instrução e fundamental incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;212.511;41;Paraná;11393;2019;9494;Fundamental completo e médio incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;41;Paraná;11393;2019;9494;Fundamental completo e médio incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;41;Paraná;11393;2019;9494;Fundamental completo e médio incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;476.251;41;Paraná;11393;2019;9495;Médio completo e superior incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;41;Paraná;11393;2019;9495;Médio completo e superior incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;41;Paraná;11393;2019;9495;Médio completo e superior incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;255.780;41;Paraná;11393;2019;99713;Superior completo;6795;Total;11393
Indicador  16.1.3.2;1572;-;41;Paraná;11393;2019;99713;Superior completo;1;Urbana;11393
Indicador  16.1.3.2;1572;-;41;Paraná;11393;2019;99713;Superior completo;2;Rural;11393
Indicador  16.1.3.2;1572;660.495;42;Santa Catarina;11393;2019;120704;Total;6795;Total;11393
Indicador  16.1.3.2;1572;-;42;Santa Catarina;11393;2019;120704;Total;1;Urbana;11393
Indicador  16.1.3.2;1572;-;42;Santa Catarina;11393;2019;120704;Total;2;Rural;11393
Indicador  16.1.3.2;1572;164.167;42;Santa Catarina;11393;2019;9493;Sem instrução e fundamental incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;42;Santa Catarina;11393;2019;9493;Sem instrução e fundamental incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;42;Santa Catarina;11393;2019;9493;Sem instrução e fundamental incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;116.233;42;Santa Catarina;11393;2019;9494;Fundamental completo e médio incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;42;Santa Catarina;11393;2019;9494;Fundamental completo e médio incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;42;Santa Catarina;11393;2019;9494;Fundamental completo e médio incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;241.888;42;Santa Catarina;11393;2019;9495;Médio completo e superior incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;42;Santa Catarina;11393;2019;9495;Médio completo e superior incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;42;Santa Catarina;11393;2019;9495;Médio completo e superior incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;71.807;42;Santa Catarina;11393;2019;99713;Superior completo;6795;Total;11393
Indicador  16.1.3.2;1572;-;42;Santa Catarina;11393;2019;99713;Superior completo;1;Urbana;11393
Indicador  16.1.3.2;1572;-;42;Santa Catarina;11393;2019;99713;Superior completo;2;Rural;11393
Indicador  16.1.3.2;1572;1359.206;43;Rio Grande do Sul;11393;2019;120704;Total;6795;Total;11393
Indicador  16.1.3.2;1572;-;43;Rio Grande do Sul;11393;2019;120704;Total;1;Urbana;11393
Indicador  16.1.3.2;1572;-;43;Rio Grande do Sul;11393;2019;120704;Total;2;Rural;11393
Indicador  16.1.3.2;1572;331.176;43;Rio Grande do Sul;11393;2019;9493;Sem instrução e fundamental incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;43;Rio Grande do Sul;11393;2019;9493;Sem instrução e fundamental incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;43;Rio Grande do Sul;11393;2019;9493;Sem instrução e fundamental incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;212.413;43;Rio Grande do Sul;11393;2019;9494;Fundamental completo e médio incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;43;Rio Grande do Sul;11393;2019;9494;Fundamental completo e médio incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;43;Rio Grande do Sul;11393;2019;9494;Fundamental completo e médio incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;506.324;43;Rio Grande do Sul;11393;2019;9495;Médio completo e superior incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;43;Rio Grande do Sul;11393;2019;9495;Médio completo e superior incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;43;Rio Grande do Sul;11393;2019;9495;Médio completo e superior incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;168.741;43;Rio Grande do Sul;11393;2019;99713;Superior completo;6795;Total;11393
Indicador  16.1.3.2;1572;-;43;Rio Grande do Sul;11393;2019;99713;Superior completo;1;Urbana;11393
Indicador  16.1.3.2;1572;-;43;Rio Grande do Sul;11393;2019;99713;Superior completo;2;Rural;11393
Indicador  16.1.3.2;1572;376.095;50;Mato Grosso do Sul;11393;2019;120704;Total;6795;Total;11393
Indicador  16.1.3.2;1572;-;50;Mato Grosso do Sul;11393;2019;120704;Total;1;Urbana;11393
Indicador  16.1.3.2;1572;-;50;Mato Grosso do Sul;11393;2019;120704;Total;2;Rural;11393
Indicador  16.1.3.2;1572;95.548;50;Mato Grosso do Sul;11393;2019;9493;Sem instrução e fundamental incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;50;Mato Grosso do Sul;11393;2019;9493;Sem instrução e fundamental incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;50;Mato Grosso do Sul;11393;2019;9493;Sem instrução e fundamental incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;57.226;50;Mato Grosso do Sul;11393;2019;9494;Fundamental completo e médio incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;50;Mato Grosso do Sul;11393;2019;9494;Fundamental completo e médio incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;50;Mato Grosso do Sul;11393;2019;9494;Fundamental completo e médio incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;128.537;50;Mato Grosso do Sul;11393;2019;9495;Médio completo e superior incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;50;Mato Grosso do Sul;11393;2019;9495;Médio completo e superior incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;50;Mato Grosso do Sul;11393;2019;9495;Médio completo e superior incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;46.165;50;Mato Grosso do Sul;11393;2019;99713;Superior completo;6795;Total;11393
Indicador  16.1.3.2;1572;-;50;Mato Grosso do Sul;11393;2019;99713;Superior completo;1;Urbana;11393
Indicador  16.1.3.2;1572;-;50;Mato Grosso do Sul;11393;2019;99713;Superior completo;2;Rural;11393
Indicador  16.1.3.2;1572;311.777;51;Mato Grosso;11393;2019;120704;Total;6795;Total;11393
Indicador  16.1.3.2;1572;-;51;Mato Grosso;11393;2019;120704;Total;1;Urbana;11393
Indicador  16.1.3.2;1572;-;51;Mato Grosso;11393;2019;120704;Total;2;Rural;11393
Indicador  16.1.3.2;1572;69.595;51;Mato Grosso;11393;2019;9493;Sem instrução e fundamental incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;51;Mato Grosso;11393;2019;9493;Sem instrução e fundamental incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;51;Mato Grosso;11393;2019;9493;Sem instrução e fundamental incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;70.146;51;Mato Grosso;11393;2019;9494;Fundamental completo e médio incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;51;Mato Grosso;11393;2019;9494;Fundamental completo e médio incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;51;Mato Grosso;11393;2019;9494;Fundamental completo e médio incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;96.963;51;Mato Grosso;11393;2019;9495;Médio completo e superior incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;51;Mato Grosso;11393;2019;9495;Médio completo e superior incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;51;Mato Grosso;11393;2019;9495;Médio completo e superior incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;30.895;51;Mato Grosso;11393;2019;99713;Superior completo;6795;Total;11393
Indicador  16.1.3.2;1572;-;51;Mato Grosso;11393;2019;99713;Superior completo;1;Urbana;11393
Indicador  16.1.3.2;1572;-;51;Mato Grosso;11393;2019;99713;Superior completo;2;Rural;11393
Indicador  16.1.3.2;1572;813.254;52;Goiás;11393;2019;120704;Total;6795;Total;11393
Indicador  16.1.3.2;1572;-;52;Goiás;11393;2019;120704;Total;1;Urbana;11393
Indicador  16.1.3.2;1572;-;52;Goiás;11393;2019;120704;Total;2;Rural;11393
Indicador  16.1.3.2;1572;234.536;52;Goiás;11393;2019;9493;Sem instrução e fundamental incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;52;Goiás;11393;2019;9493;Sem instrução e fundamental incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;52;Goiás;11393;2019;9493;Sem instrução e fundamental incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;107.484;52;Goiás;11393;2019;9494;Fundamental completo e médio incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;52;Goiás;11393;2019;9494;Fundamental completo e médio incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;52;Goiás;11393;2019;9494;Fundamental completo e médio incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;284.453;52;Goiás;11393;2019;9495;Médio completo e superior incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;52;Goiás;11393;2019;9495;Médio completo e superior incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;52;Goiás;11393;2019;9495;Médio completo e superior incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;79.299;52;Goiás;11393;2019;99713;Superior completo;6795;Total;11393
Indicador  16.1.3.2;1572;-;52;Goiás;11393;2019;99713;Superior completo;1;Urbana;11393
Indicador  16.1.3.2;1572;-;52;Goiás;11393;2019;99713;Superior completo;2;Rural;11393
Indicador  16.1.3.2;1572;386.458;53;Distrito Federal;11393;2019;120704;Total;6795;Total;11393
Indicador  16.1.3.2;1572;-;53;Distrito Federal;11393;2019;120704;Total;1;Urbana;11393
Indicador  16.1.3.2;1572;-;53;Distrito Federal;11393;2019;120704;Total;2;Rural;11393
Indicador  16.1.3.2;1572;60.279;53;Distrito Federal;11393;2019;9493;Sem instrução e fundamental incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;53;Distrito Federal;11393;2019;9493;Sem instrução e fundamental incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;53;Distrito Federal;11393;2019;9493;Sem instrução e fundamental incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;28.443;53;Distrito Federal;11393;2019;9494;Fundamental completo e médio incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;53;Distrito Federal;11393;2019;9494;Fundamental completo e médio incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;53;Distrito Federal;11393;2019;9494;Fundamental completo e médio incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;144.320;53;Distrito Federal;11393;2019;9495;Médio completo e superior incompleto;6795;Total;11393
Indicador  16.1.3.2;1572;-;53;Distrito Federal;11393;2019;9495;Médio completo e superior incompleto;1;Urbana;11393
Indicador  16.1.3.2;1572;-;53;Distrito Federal;11393;2019;9495;Médio completo e superior incompleto;2;Rural;11393
Indicador  16.1.3.2;1572;106.927;53;Distrito Federal;11393;2019;99713;Superior completo;6795;Total;11393
Indicador  16.1.3.2;1572;-;53;Distrito Federal;11393;2019;99713;Superior completo;1;Urbana;11393
Indicador  16.1.3.2;1572;-;53;Distrito Federal;11393;2019;99713;Superior completo;2;Rural;11393
Indicador  16.1.3.2;1572;29901.636;1;Brasil;11394;2019;120704;Total;6795;Total;11394
Indicador  16.1.3.2;1572;26767.323;1;Brasil;11394;2019;120704;Total;1;Urbana;11394
Indicador  16.1.3.2;1572;3347.731;1;Brasil;11394;2019;120704;Total;2;Rural;11394
Indicador  16.1.3.2;1572;8938.162;1;Brasil;11394;2019;9493;Sem instrução e fundamental incompleto;6795;Total;11394
Indicador  16.1.3.2;1572;7305.601;1;Brasil;11394;2019;9493;Sem instrução e fundamental incompleto;1;Urbana;11394
Indicador  16.1.3.2;1572;1753.090;1;Brasil;11394;2019;9493;Sem instrução e fundamental incompleto;2;Rural;11394
Indicador  16.1.3.2;1572;5102.468;1;Brasil;11394;2019;9494;Fundamental completo e médio incompleto;6795;Total;11394
Indicador  16.1.3.2;1572;4502.921;1;Brasil;11394;2019;9494;Fundamental completo e médio incompleto;1;Urbana;11394
Indicador  16.1.3.2;1572;690.196;1;Brasil;11394;2019;9494;Fundamental completo e médio incompleto;2;Rural;11394
Indicador  16.1.3.2;1572;11630.583;1;Brasil;11394;2019;9495;Médio completo e superior incompleto;6795;Total;11394
Indicador  16.1.3.2;1572;10828.887;1;Brasil;11394;2019;9495;Médio completo e superior incompleto;1;Urbana;11394
Indicador  16.1.3.2;1572;908.019;1;Brasil;11394;2019;9495;Médio completo e superior incompleto;2;Rural;11394
Indicador  16.1.3.2;1572;5135.513;1;Brasil;11394;2019;99713;Superior completo;6795;Total;11394
Indicador  16.1.3.2;1572;5005.862;1;Brasil;11394;2019;99713;Superior completo;1;Urbana;11394
Indicador  16.1.3.2;1572;160.207;1;Brasil;11394;2019;99713;Superior completo;2;Rural;11394
Indicador  16.1.3.2;1572;222.255;11;Rondônia;11394;2019;120704;Total;6795;Total;11394
Indicador  16.1.3.2;1572;-;11;Rondônia;11394;2019;120704;Total;1;Urbana;11394
Indicador  16.1.3.2;1572;-;11;Rondônia;11394;2019;120704;Total;2;Rural;11394
Indicador  16.1.3.2;1572;78.042;11;Rondônia;11394;2019;9493;Sem instrução e fundamental incompleto;6795;Total;11394
Indicador  16.1.3.2;1572;-;11;Rondônia;11394;2019;9493;Sem instrução e fundamental incompleto;1;Urbana;11394
Indicador  16.1.3.2;1572;-;11;Rondônia;11394;2019;9493;Sem instrução e fundamental incompleto;2;Rural;11394
Indicador  16.1.3.2;1572;49.762;11;Rondônia;11394;2019;9494;Fundamental completo e médio incompleto;6795;Total;11394
Indicador  16.1.3.2;1572;-;11;Rondônia;11394;2019;9494;Fundamental completo e médio incompleto;1;Urbana;11394
Indicador  16.1.3.2;1572;-;11;Rondônia;11394;2019;9494;Fundamental completo e médio incompleto;2;Rural;11394
Indicador  16.1.3.2;1572;90.404;11;Rondônia;11394;2019;9495;Médio completo e superior incompleto;6795;Total;11394
Indicador  16.1.3.2;1572;-;11;Rondônia;11394;2019;9495;Médio completo e superior incompleto;1;Urbana;11394
Indicador  16.1.3.2;1572;-;11;Rondônia;11394;2019;9495;Médio completo e superior incompleto;2;Rural;11394
Indicador  16.1.3.2;1572;31.399;11;Rondônia;11394;2019;99713;Superior completo;6795;Total;11394
Indicador  16.1.3.2;1572;-;11;Rondônia;11394;2019;99713;Superior completo;1;Urbana;11394
Indicador  16.1.3.2;1572;-;11;Rondônia;11394;2019;99713;Superior completo;2;Rural;11394
Indicador  16.1.3.2;1572;83.566;12;Acre;11394;2019;120704;Total;6795;Total;11394
Indicador  16.1.3.2;1572;-;12;Acre;11394;2019;120704;Total;1;Urbana;11394
Indicador  16.1.3.2;1572;-;12;Acre;11394;2019;120704;Total;2;Rural;11394
Indicador  16.1.3.2;1572;28.762;12;Acre;11394;2019;9493;Sem instrução e fundamental incompleto;6795;Total;11394
Indicador  16.1.3.2;1572;-;12;Acre;11394;2019;9493;Sem instrução e fundamental incompleto;1;Urbana;11394
Indicador  16.1.3.2;1572;-;12;Acre;11394;2019;9493;Sem instrução e fundamental incompleto;2;Rural;11394
Indicador  16.1.3.2;1572;19.722;12;Acre;11394;2019;9494;Fundamental completo e médio incompleto;6795;Total;11394
Indicador  16.1.3.2;1572;-;12;Acre;11394;2019;9494;Fundamental completo e médio incompleto;1;Urbana;11394
Indicador  16.1.3.2;1572;-;12;Acre;11394;2019;9494;Fundamental completo e médio incompleto;2;Rural;11394
Indicador  16.1.3.2;1572;29.411;12;Acre;11394;2019;9495;Médio completo e superior incompleto;6795;Total;11394
Indicador  16.1.3.2;1572;-;12;Acre;11394;2019;9495;Médio completo e superior incompleto;1;Urbana;11394
Indicador  16.1.3.2;1572;-;12;Acre;11394;2019;9495;Médio completo e superior incompleto;2;Rural;11394
Indicador  16.1.3.2;1572;16.164;12;Acre;11394;2019;99713;Superior completo;6795;Total;11394
Indicador  16.1.3.2;1572;-;12;Acre;11394;2019;99713;Superior completo;1;Urbana;11394
Indicador  16.1.3.2;1572;-;12;Acre;11394;2019;99713;Superior completo;2;Rural;11394
Indicador  16.1.3.2;1572;541.347;13;Amazonas;11394;2019;120704;Total;6795;Total;11394
Indicador  16.1.3.2;1572;-;13;Amazonas;11394;2019;120704;Total;1;Urbana;11394
Indicador  16.1.3.2;1572;-;13;Amazonas;11394;2019;120704;Total;2;Rural;11394
Indicador  16.1.3.2;1572;156.818;13;Amazonas;11394;2019;9493;Sem instrução e fundamental incompleto;6795;Total;11394
