ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;SUB_INDICADOR
Indicador  3.2.1;1739;15.5;1;Brasil;9731;2022;9731
Indicador  3.2.1;1739;49.2;11;Rondônia;9731;1990;9731
Indicador  3.2.1;1739;47.7;11;Rondônia;9731;1991;9731
Indicador  3.2.1;1739;46.3;11;Rondônia;9731;1992;9731
Indicador  3.2.1;1739;44.9;11;Rondônia;9731;1993;9731
Indicador  3.2.1;1739;43.6;11;Rondônia;9731;1994;9731
Indicador  3.2.1;1739;42.3;11;Rondônia;9731;1995;9731
Indicador  3.2.1;1739;41.0;11;Rondônia;9731;1996;9731
Indicador  3.2.1;1739;39.8;11;Rondônia;9731;1997;9731
Indicador  3.2.1;1739;38.6;11;Rondônia;9731;1998;9731
Indicador  3.2.1;1739;37.4;11;Rondônia;9731;1999;9731
Indicador  3.2.1;1739;36.3;11;Rondônia;9731;2000;9731
Indicador  3.2.1;1739;35.0;11;Rondônia;9731;2001;9731
Indicador  3.2.1;1739;31.3;11;Rondônia;9731;2002;9731
Indicador  3.2.1;1739;30.9;11;Rondônia;9731;2003;9731
Indicador  3.2.1;1739;30.1;11;Rondônia;9731;2004;9731
Indicador  3.2.1;1739;28.7;11;Rondônia;9731;2005;9731
Indicador  3.2.1;1739;28.7;11;Rondônia;9731;2006;9731
Indicador  3.2.1;1739;26.6;11;Rondônia;9731;2007;9731
Indicador  3.2.1;1739;24.8;11;Rondônia;9731;2008;9731
Indicador  3.2.1;1739;23.4;11;Rondônia;9731;2009;9731
Indicador  3.2.1;1739;21.9;11;Rondônia;9731;2010;9731
Indicador  3.2.1;1739;19.7;11;Rondônia;9731;2011;9731
Indicador  3.2.1;1739;18.3;11;Rondônia;9731;2012;9731
Indicador  3.2.1;1739;17.3;11;Rondônia;9731;2013;9731
Indicador  3.2.1;1739;17.3;11;Rondônia;9731;2014;9731
Indicador  3.2.1;1739;17.0;11;Rondônia;9731;2015;9731
Indicador  3.2.1;1739;17.2;11;Rondônia;9731;2016;9731
Indicador  3.2.1;1739;16.3;11;Rondônia;9731;2017;9731
Indicador  3.2.1;1739;15.6;11;Rondônia;9731;2018;9731
Indicador  3.2.1;1739;14.8;11;Rondônia;9731;2019;9731
Indicador  3.2.1;1739;15.7;11;Rondônia;9731;2020;9731
Indicador  3.2.1;1739;15.3;11;Rondônia;9731;2021;9731
Indicador  3.2.1;1739;17.0;11;Rondônia;9731;2022;9731
Indicador  3.2.1;1739;65.1;12;Acre;9731;1990;9731
Indicador  3.2.1;1739;60.9;12;Acre;9731;1991;9731
Indicador  3.2.1;1739;57.0;12;Acre;9731;1992;9731
Indicador  3.2.1;1739;53.4;12;Acre;9731;1993;9731
Indicador  3.2.1;1739;49.9;12;Acre;9731;1994;9731
Indicador  3.2.1;1739;46.7;12;Acre;9731;1995;9731
Indicador  3.2.1;1739;43.7;12;Acre;9731;1996;9731
Indicador  3.2.1;1739;40.9;12;Acre;9731;1997;9731
Indicador  3.2.1;1739;38.3;12;Acre;9731;1998;9731
Indicador  3.2.1;1739;35.8;12;Acre;9731;1999;9731
Indicador  3.2.1;1739;33.5;12;Acre;9731;2000;9731
Indicador  3.2.1;1739;34.1;12;Acre;9731;2001;9731
Indicador  3.2.1;1739;30.7;12;Acre;9731;2002;9731
Indicador  3.2.1;1739;28.7;12;Acre;9731;2003;9731
Indicador  3.2.1;1739;29.6;12;Acre;9731;2004;9731
Indicador  3.2.1;1739;29.2;12;Acre;9731;2005;9731
Indicador  3.2.1;1739;29.6;12;Acre;9731;2006;9731
Indicador  3.2.1;1739;28.4;12;Acre;9731;2007;9731
Indicador  3.2.1;1739;26.9;12;Acre;9731;2008;9731
Indicador  3.2.1;1739;25.5;12;Acre;9731;2009;9731
Indicador  3.2.1;1739;24.0;12;Acre;9731;2010;9731
Indicador  3.2.1;1739;21.9;12;Acre;9731;2011;9731
Indicador  3.2.1;1739;20.1;12;Acre;9731;2012;9731
Indicador  3.2.1;1739;20.1;12;Acre;9731;2013;9731
Indicador  3.2.1;1739;19.6;12;Acre;9731;2014;9731
Indicador  3.2.1;1739;18.8;12;Acre;9731;2015;9731
Indicador  3.2.1;1739;19.5;12;Acre;9731;2016;9731
Indicador  3.2.1;1739;17.6;12;Acre;9731;2017;9731
Indicador  3.2.1;1739;19.5;12;Acre;9731;2018;9731
Indicador  3.2.1;1739;19.5;12;Acre;9731;2019;9731
Indicador  3.2.1;1739;19.3;12;Acre;9731;2020;9731
Indicador  3.2.1;1739;21.6;12;Acre;9731;2021;9731
Indicador  3.2.1;1739;21.5;12;Acre;9731;2022;9731
Indicador  3.2.1;1739;51.3;13;Amazonas;9731;1990;9731
Indicador  3.2.1;1739;50.2;13;Amazonas;9731;1991;9731
Indicador  3.2.1;1739;49.2;13;Amazonas;9731;1992;9731
Indicador  3.2.1;1739;48.1;13;Amazonas;9731;1993;9731
Indicador  3.2.1;1739;47.1;13;Amazonas;9731;1994;9731
Indicador  3.2.1;1739;46.1;13;Amazonas;9731;1995;9731
Indicador  3.2.1;1739;45.1;13;Amazonas;9731;1996;9731
Indicador  3.2.1;1739;44.1;13;Amazonas;9731;1997;9731
Indicador  3.2.1;1739;43.2;13;Amazonas;9731;1998;9731
Indicador  3.2.1;1739;42.3;13;Amazonas;9731;1999;9731
Indicador  3.2.1;1739;41.4;13;Amazonas;9731;2000;9731
Indicador  3.2.1;1739;40.4;13;Amazonas;9731;2001;9731
Indicador  3.2.1;1739;36.2;13;Amazonas;9731;2002;9731
Indicador  3.2.1;1739;34.9;13;Amazonas;9731;2003;9731
Indicador  3.2.1;1739;32.8;13;Amazonas;9731;2004;9731
Indicador  3.2.1;1739;30.9;13;Amazonas;9731;2005;9731
Indicador  3.2.1;1739;31.3;13;Amazonas;9731;2006;9731
Indicador  3.2.1;1739;29.5;13;Amazonas;9731;2007;9731
Indicador  3.2.1;1739;26.8;13;Amazonas;9731;2008;9731
Indicador  3.2.1;1739;26.2;13;Amazonas;9731;2009;9731
Indicador  3.2.1;1739;25.2;13;Amazonas;9731;2010;9731
Indicador  3.2.1;1739;24.0;13;Amazonas;9731;2011;9731
Indicador  3.2.1;1739;24.0;13;Amazonas;9731;2012;9731
Indicador  3.2.1;1739;22.7;13;Amazonas;9731;2013;9731
Indicador  3.2.1;1739;22.2;13;Amazonas;9731;2014;9731
Indicador  3.2.1;1739;21.6;13;Amazonas;9731;2015;9731
Indicador  3.2.1;1739;22.4;13;Amazonas;9731;2016;9731
Indicador  3.2.1;1739;22.2;13;Amazonas;9731;2017;9731
Indicador  3.2.1;1739;21.7;13;Amazonas;9731;2018;9731
Indicador  3.2.1;1739;21.5;13;Amazonas;9731;2019;9731
Indicador  3.2.1;1739;18.7;13;Amazonas;9731;2020;9731
Indicador  3.2.1;1739;20.2;13;Amazonas;9731;2021;9731
Indicador  3.2.1;1739;21.4;13;Amazonas;9731;2022;9731
Indicador  3.2.1;1739;45.7;14;Roraima;9731;1990;9731
Indicador  3.2.1;1739;43.6;14;Roraima;9731;1991;9731
Indicador  3.2.1;1739;41.5;14;Roraima;9731;1992;9731
Indicador  3.2.1;1739;39.6;14;Roraima;9731;1993;9731
Indicador  3.2.1;1739;37.8;14;Roraima;9731;1994;9731
Indicador  3.2.1;1739;36.0;14;Roraima;9731;1995;9731
Indicador  3.2.1;1739;34.3;14;Roraima;9731;1996;9731
Indicador  3.2.1;1739;32.7;14;Roraima;9731;1997;9731
Indicador  3.2.1;1739;31.2;14;Roraima;9731;1998;9731
Indicador  3.2.1;1739;29.7;14;Roraima;9731;1999;9731
Indicador  3.2.1;1739;28.3;14;Roraima;9731;2000;9731
Indicador  3.2.1;1739;26.3;14;Roraima;9731;2001;9731
Indicador  3.2.1;1739;24.5;14;Roraima;9731;2002;9731
Indicador  3.2.1;1739;26.1;14;Roraima;9731;2003;9731
Indicador  3.2.1;1739;26.9;14;Roraima;9731;2004;9731
Indicador  3.2.1;1739;27.8;14;Roraima;9731;2005;9731
Indicador  3.2.1;1739;27.6;14;Roraima;9731;2006;9731
Indicador  3.2.1;1739;26.7;14;Roraima;9731;2007;9731
Indicador  3.2.1;1739;24.8;14;Roraima;9731;2008;9731
Indicador  3.2.1;1739;23.1;14;Roraima;9731;2009;9731
Indicador  3.2.1;1739;22.1;14;Roraima;9731;2010;9731
Indicador  3.2.1;1739;19.0;14;Roraima;9731;2011;9731
Indicador  3.2.1;1739;22.3;14;Roraima;9731;2012;9731
Indicador  3.2.1;1739;23.6;14;Roraima;9731;2013;9731
Indicador  3.2.1;1739;22.3;14;Roraima;9731;2014;9731
Indicador  3.2.1;1739;22.0;14;Roraima;9731;2015;9731
Indicador  3.2.1;1739;25.8;14;Roraima;9731;2016;9731
Indicador  3.2.1;1739;23.3;14;Roraima;9731;2017;9731
Indicador  3.2.1;1739;25.1;14;Roraima;9731;2018;9731
Indicador  3.2.1;1739;23.4;14;Roraima;9731;2019;9731
Indicador  3.2.1;1739;23.0;14;Roraima;9731;2020;9731
Indicador  3.2.1;1739;26.2;14;Roraima;9731;2021;9731
Indicador  3.2.1;1739;25.1;14;Roraima;9731;2022;9731
Indicador  3.2.1;1739;53.3;15;Pará;9731;1990;9731
Indicador  3.2.1;1739;51.6;15;Pará;9731;1991;9731
Indicador  3.2.1;1739;49.9;15;Pará;9731;1992;9731
Indicador  3.2.1;1739;48.3;15;Pará;9731;1993;9731
Indicador  3.2.1;1739;46.8;15;Pará;9731;1994;9731
Indicador  3.2.1;1739;45.3;15;Pará;9731;1995;9731
Indicador  3.2.1;1739;43.8;15;Pará;9731;1996;9731
Indicador  3.2.1;1739;42.4;15;Pará;9731;1997;9731
Indicador  3.2.1;1739;41.0;15;Pará;9731;1998;9731
Indicador  3.2.1;1739;39.7;15;Pará;9731;1999;9731
Indicador  3.2.1;1739;38.4;15;Pará;9731;2000;9731
Indicador  3.2.1;1739;38.0;15;Pará;9731;2001;9731
Indicador  3.2.1;1739;36.5;15;Pará;9731;2002;9731
Indicador  3.2.1;1739;36.8;15;Pará;9731;2003;9731
Indicador  3.2.1;1739;34.8;15;Pará;9731;2004;9731
Indicador  3.2.1;1739;34.1;15;Pará;9731;2005;9731
Indicador  3.2.1;1739;32.6;15;Pará;9731;2006;9731
Indicador  3.2.1;1739;30.4;15;Pará;9731;2007;9731
Indicador  3.2.1;1739;28.0;15;Pará;9731;2008;9731
Indicador  3.2.1;1739;27.3;15;Pará;9731;2009;9731
Indicador  3.2.1;1739;25.6;15;Pará;9731;2010;9731
Indicador  3.2.1;1739;24.5;15;Pará;9731;2011;9731
Indicador  3.2.1;1739;23.2;15;Pará;9731;2012;9731
Indicador  3.2.1;1739;21.7;15;Pará;9731;2013;9731
Indicador  3.2.1;1739;20.9;15;Pará;9731;2014;9731
Indicador  3.2.1;1739;19.6;15;Pará;9731;2015;9731
Indicador  3.2.1;1739;22.0;15;Pará;9731;2016;9731
Indicador  3.2.1;1739;19.9;15;Pará;9731;2017;9731
Indicador  3.2.1;1739;18.9;15;Pará;9731;2018;9731
Indicador  3.2.1;1739;19.3;15;Pará;9731;2019;9731
Indicador  3.2.1;1739;19.0;15;Pará;9731;2020;9731
Indicador  3.2.1;1739;18.3;15;Pará;9731;2021;9731
Indicador  3.2.1;1739;18.6;15;Pará;9731;2022;9731
Indicador  3.2.1;1739;43.9;16;Amapá;9731;1990;9731
Indicador  3.2.1;1739;43.2;16;Amapá;9731;1991;9731
Indicador  3.2.1;1739;42.4;16;Amapá;9731;1992;9731
Indicador  3.2.1;1739;41.7;16;Amapá;9731;1993;9731
Indicador  3.2.1;1739;40.9;16;Amapá;9731;1994;9731
Indicador  3.2.1;1739;40.2;16;Amapá;9731;1995;9731
Indicador  3.2.1;1739;39.5;16;Amapá;9731;1996;9731
Indicador  3.2.1;1739;38.8;16;Amapá;9731;1997;9731
Indicador  3.2.1;1739;38.2;16;Amapá;9731;1998;9731
Indicador  3.2.1;1739;37.5;16;Amapá;9731;1999;9731
Indicador  3.2.1;1739;36.8;16;Amapá;9731;2000;9731
Indicador  3.2.1;1739;33.4;16;Amapá;9731;2001;9731
Indicador  3.2.1;1739;31.4;16;Amapá;9731;2002;9731
Indicador  3.2.1;1739;32.6;16;Amapá;9731;2003;9731
Indicador  3.2.1;1739;30.7;16;Amapá;9731;2004;9731
Indicador  3.2.1;1739;31.2;16;Amapá;9731;2005;9731
Indicador  3.2.1;1739;30.5;16;Amapá;9731;2006;9731
Indicador  3.2.1;1739;33.1;16;Amapá;9731;2007;9731
Indicador  3.2.1;1739;32.2;16;Amapá;9731;2008;9731
Indicador  3.2.1;1739;32.4;16;Amapá;9731;2009;9731
Indicador  3.2.1;1739;29.4;16;Amapá;9731;2010;9731
Indicador  3.2.1;1739;27.7;16;Amapá;9731;2011;9731
Indicador  3.2.1;1739;27.1;16;Amapá;9731;2012;9731
Indicador  3.2.1;1739;25.4;16;Amapá;9731;2013;9731
Indicador  3.2.1;1739;25.2;16;Amapá;9731;2014;9731
Indicador  3.2.1;1739;25.0;16;Amapá;9731;2015;9731
Indicador  3.2.1;1739;26.8;16;Amapá;9731;2016;9731
Indicador  3.2.1;1739;28.0;16;Amapá;9731;2017;9731
Indicador  3.2.1;1739;25.7;16;Amapá;9731;2018;9731
Indicador  3.2.1;1739;27.5;16;Amapá;9731;2019;9731
Indicador  3.2.1;1739;24.8;16;Amapá;9731;2020;9731
Indicador  3.2.1;1739;27.1;16;Amapá;9731;2021;9731
Indicador  3.2.1;1739;23.5;16;Amapá;9731;2022;9731
Indicador  3.2.1;1739;51.8;17;Tocantins;9731;1990;9731
Indicador  3.2.1;1739;50.8;17;Tocantins;9731;1991;9731
Indicador  3.2.1;1739;49.8;17;Tocantins;9731;1992;9731
Indicador  3.2.1;1739;48.8;17;Tocantins;9731;1993;9731
Indicador  3.2.1;1739;47.9;17;Tocantins;9731;1994;9731
Indicador  3.2.1;1739;47.0;17;Tocantins;9731;1995;9731
Indicador  3.2.1;1739;46.1;17;Tocantins;9731;1996;9731
Indicador  3.2.1;1739;45.2;17;Tocantins;9731;1997;9731
Indicador  3.2.1;1739;44.3;17;Tocantins;9731;1998;9731
Indicador  3.2.1;1739;43.4;17;Tocantins;9731;1999;9731
Indicador  3.2.1;1739;42.6;17;Tocantins;9731;2000;9731
Indicador  3.2.1;1739;40.7;17;Tocantins;9731;2001;9731
Indicador  3.2.1;1739;37.4;17;Tocantins;9731;2002;9731
Indicador  3.2.1;1739;34.4;17;Tocantins;9731;2003;9731
Indicador  3.2.1;1739;33.8;17;Tocantins;9731;2004;9731
Indicador  3.2.1;1739;32.2;17;Tocantins;9731;2005;9731
Indicador  3.2.1;1739;32.2;17;Tocantins;9731;2006;9731
Indicador  3.2.1;1739;29.1;17;Tocantins;9731;2007;9731
Indicador  3.2.1;1739;26.6;17;Tocantins;9731;2008;9731
Indicador  3.2.1;1739;25.2;17;Tocantins;9731;2009;9731
Indicador  3.2.1;1739;24.0;17;Tocantins;9731;2010;9731
Indicador  3.2.1;1739;22.7;17;Tocantins;9731;2011;9731
Indicador  3.2.1;1739;21.6;17;Tocantins;9731;2012;9731
Indicador  3.2.1;1739;20.0;17;Tocantins;9731;2013;9731
Indicador  3.2.1;1739;19.8;17;Tocantins;9731;2014;9731
Indicador  3.2.1;1739;18.6;17;Tocantins;9731;2015;9731
Indicador  3.2.1;1739;19.1;17;Tocantins;9731;2016;9731
Indicador  3.2.1;1739;17.8;17;Tocantins;9731;2017;9731
Indicador  3.2.1;1739;18.3;17;Tocantins;9731;2018;9731
Indicador  3.2.1;1739;16.9;17;Tocantins;9731;2019;9731
Indicador  3.2.1;1739;15.5;17;Tocantins;9731;2020;9731
Indicador  3.2.1;1739;17.8;17;Tocantins;9731;2021;9731
Indicador  3.2.1;1739;16.7;17;Tocantins;9731;2022;9731
Indicador  3.2.1;1739;88.2;21;Maranhão;9731;1990;9731
Indicador  3.2.1;1739;82.1;21;Maranhão;9731;1991;9731
Indicador  3.2.1;1739;76.4;21;Maranhão;9731;1992;9731
Indicador  3.2.1;1739;71.1;21;Maranhão;9731;1993;9731
Indicador  3.2.1;1739;66.2;21;Maranhão;9731;1994;9731
Indicador  3.2.1;1739;61.6;21;Maranhão;9731;1995;9731
Indicador  3.2.1;1739;57.3;21;Maranhão;9731;1996;9731
Indicador  3.2.1;1739;53.3;21;Maranhão;9731;1997;9731
Indicador  3.2.1;1739;49.6;21;Maranhão;9731;1998;9731
Indicador  3.2.1;1739;46.2;21;Maranhão;9731;1999;9731
Indicador  3.2.1;1739;43.0;21;Maranhão;9731;2000;9731
Indicador  3.2.1;1739;38.5;21;Maranhão;9731;2001;9731
Indicador  3.2.1;1739;36.3;21;Maranhão;9731;2002;9731
Indicador  3.2.1;1739;33.7;21;Maranhão;9731;2003;9731
Indicador  3.2.1;1739;33.2;21;Maranhão;9731;2004;9731
Indicador  3.2.1;1739;31.7;21;Maranhão;9731;2005;9731
Indicador  3.2.1;1739;31.9;21;Maranhão;9731;2006;9731
Indicador  3.2.1;1739;30.6;21;Maranhão;9731;2007;9731
Indicador  3.2.1;1739;28.8;21;Maranhão;9731;2008;9731
Indicador  3.2.1;1739;27.2;21;Maranhão;9731;2009;9731
Indicador  3.2.1;1739;25.8;21;Maranhão;9731;2010;9731
Indicador  3.2.1;1739;23.6;21;Maranhão;9731;2011;9731
Indicador  3.2.1;1739;22.5;21;Maranhão;9731;2012;9731
Indicador  3.2.1;1739;19.6;21;Maranhão;9731;2013;9731
Indicador  3.2.1;1739;19.5;21;Maranhão;9731;2014;9731
Indicador  3.2.1;1739;19.1;21;Maranhão;9731;2015;9731
Indicador  3.2.1;1739;19.1;21;Maranhão;9731;2016;9731
Indicador  3.2.1;1739;20.3;21;Maranhão;9731;2017;9731
Indicador  3.2.1;1739;19.2;21;Maranhão;9731;2018;9731
Indicador  3.2.1;1739;19.3;21;Maranhão;9731;2019;9731
Indicador  3.2.1;1739;18.7;21;Maranhão;9731;2020;9731
Indicador  3.2.1;1739;18.2;21;Maranhão;9731;2021;9731
Indicador  3.2.1;1739;19.6;21;Maranhão;9731;2022;9731
Indicador  3.2.1;1739;74.9;22;Piauí;9731;1990;9731
Indicador  3.2.1;1739;70.6;22;Piauí;9731;1991;9731
Indicador  3.2.1;1739;66.7;22;Piauí;9731;1992;9731
Indicador  3.2.1;1739;62.9;22;Piauí;9731;1993;9731
Indicador  3.2.1;1739;59.3;22;Piauí;9731;1994;9731
Indicador  3.2.1;1739;56.0;22;Piauí;9731;1995;9731
Indicador  3.2.1;1739;52.8;22;Piauí;9731;1996;9731
Indicador  3.2.1;1739;49.9;22;Piauí;9731;1997;9731
Indicador  3.2.1;1739;47.0;22;Piauí;9731;1998;9731
Indicador  3.2.1;1739;44.4;22;Piauí;9731;1999;9731
Indicador  3.2.1;1739;41.9;22;Piauí;9731;2000;9731
Indicador  3.2.1;1739;39.6;22;Piauí;9731;2001;9731
Indicador  3.2.1;1739;35.9;22;Piauí;9731;2002;9731
Indicador  3.2.1;1739;34.2;22;Piauí;9731;2003;9731
Indicador  3.2.1;1739;32.2;22;Piauí;9731;2004;9731
Indicador  3.2.1;1739;31.0;22;Piauí;9731;2005;9731
Indicador  3.2.1;1739;30.2;22;Piauí;9731;2006;9731
Indicador  3.2.1;1739;28.2;22;Piauí;9731;2007;9731
Indicador  3.2.1;1739;27.0;22;Piauí;9731;2008;9731
Indicador  3.2.1;1739;25.2;22;Piauí;9731;2009;9731
Indicador  3.2.1;1739;23.7;22;Piauí;9731;2010;9731
Indicador  3.2.1;1739;23.6;22;Piauí;9731;2011;9731
Indicador  3.2.1;1739;22.3;22;Piauí;9731;2012;9731
Indicador  3.2.1;1739;20.9;22;Piauí;9731;2013;9731
Indicador  3.2.1;1739;20.6;22;Piauí;9731;2014;9731
Indicador  3.2.1;1739;19.4;22;Piauí;9731;2015;9731
Indicador  3.2.1;1739;22.3;22;Piauí;9731;2016;9731
Indicador  3.2.1;1739;21.1;22;Piauí;9731;2017;9731
Indicador  3.2.1;1739;20.6;22;Piauí;9731;2018;9731
Indicador  3.2.1;1739;20.0;22;Piauí;9731;2019;9731
Indicador  3.2.1;1739;18.5;22;Piauí;9731;2020;9731
Indicador  3.2.1;1739;17.8;22;Piauí;9731;2021;9731
Indicador  3.2.1;1739;20.1;22;Piauí;9731;2022;9731
Indicador  3.2.1;1739;91.6;23;Ceará;9731;1990;9731
Indicador  3.2.1;1739;84.9;23;Ceará;9731;1991;9731
Indicador  3.2.1;1739;78.6;23;Ceará;9731;1992;9731
Indicador  3.2.1;1739;72.7;23;Ceará;9731;1993;9731
Indicador  3.2.1;1739;67.3;23;Ceará;9731;1994;9731
Indicador  3.2.1;1739;62.4;23;Ceará;9731;1995;9731
Indicador  3.2.1;1739;57.7;23;Ceará;9731;1996;9731
Indicador  3.2.1;1739;53.5;23;Ceará;9731;1997;9731
Indicador  3.2.1;1739;49.5;23;Ceará;9731;1998;9731
Indicador  3.2.1;1739;45.8;23;Ceará;9731;1999;9731
Indicador  3.2.1;1739;42.4;23;Ceará;9731;2000;9731
Indicador  3.2.1;1739;36.9;23;Ceará;9731;2001;9731
Indicador  3.2.1;1739;34.9;23;Ceará;9731;2002;9731
Indicador  3.2.1;1739;33.7;23;Ceará;9731;2003;9731
Indicador  3.2.1;1739;30.8;23;Ceará;9731;2004;9731
Indicador  3.2.1;1739;27.9;23;Ceará;9731;2005;9731
Indicador  3.2.1;1739;25.5;23;Ceará;9731;2006;9731
Indicador  3.2.1;1739;24.4;23;Ceará;9731;2007;9731
Indicador  3.2.1;1739;22.1;23;Ceará;9731;2008;9731
Indicador  3.2.1;1739;20.4;23;Ceará;9731;2009;9731
Indicador  3.2.1;1739;18.9;23;Ceará;9731;2010;9731
Indicador  3.2.1;1739;17.7;23;Ceará;9731;2011;9731
Indicador  3.2.1;1739;17.1;23;Ceará;9731;2012;9731
Indicador  3.2.1;1739;16.2;23;Ceará;9731;2013;9731
Indicador  3.2.1;1739;15.7;23;Ceará;9731;2014;9731
Indicador  3.2.1;1739;15.4;23;Ceará;9731;2015;9731
Indicador  3.2.1;1739;16.8;23;Ceará;9731;2016;9731
Indicador  3.2.1;1739;17.0;23;Ceará;9731;2017;9731
Indicador  3.2.1;1739;15.6;23;Ceará;9731;2018;9731
Indicador  3.2.1;1739;15.7;23;Ceará;9731;2019;9731
Indicador  3.2.1;1739;14.7;23;Ceará;9731;2020;9731
Indicador  3.2.1;1739;13.7;23;Ceará;9731;2021;9731
Indicador  3.2.1;1739;14.6;23;Ceará;9731;2022;9731
Indicador  3.2.1;1739;87.2;24;Rio Grande do Norte;9731;1990;9731
Indicador  3.2.1;1739;80.5;24;Rio Grande do Norte;9731;1991;9731
Indicador  3.2.1;1739;74.2;24;Rio Grande do Norte;9731;1992;9731
Indicador  3.2.1;1739;68.5;24;Rio Grande do Norte;9731;1993;9731
Indicador  3.2.1;1739;63.2;24;Rio Grande do Norte;9731;1994;9731
Indicador  3.2.1;1739;58.3;24;Rio Grande do Norte;9731;1995;9731
Indicador  3.2.1;1739;53.8;24;Rio Grande do Norte;9731;1996;9731
Indicador  3.2.1;1739;49.6;24;Rio Grande do Norte;9731;1997;9731
Indicador  3.2.1;1739;45.8;24;Rio Grande do Norte;9731;1998;9731
Indicador  3.2.1;1739;42.3;24;Rio Grande do Norte;9731;1999;9731
Indicador  3.2.1;1739;39.0;24;Rio Grande do Norte;9731;2000;9731
Indicador  3.2.1;1739;35.9;24;Rio Grande do Norte;9731;2001;9731
Indicador  3.2.1;1739;34.3;24;Rio Grande do Norte;9731;2002;9731
Indicador  3.2.1;1739;33.0;24;Rio Grande do Norte;9731;2003;9731
Indicador  3.2.1;1739;30.9;24;Rio Grande do Norte;9731;2004;9731
Indicador  3.2.1;1739;28.8;24;Rio Grande do Norte;9731;2005;9731
Indicador  3.2.1;1739;27.6;24;Rio Grande do Norte;9731;2006;9731
Indicador  3.2.1;1739;25.1;24;Rio Grande do Norte;9731;2007;9731
Indicador  3.2.1;1739;24.3;24;Rio Grande do Norte;9731;2008;9731
Indicador  3.2.1;1739;21.8;24;Rio Grande do Norte;9731;2009;9731
Indicador  3.2.1;1739;19.6;24;Rio Grande do Norte;9731;2010;9731
Indicador  3.2.1;1739;19.0;24;Rio Grande do Norte;9731;2011;9731
Indicador  3.2.1;1739;19.0;24;Rio Grande do Norte;9731;2012;9731
Indicador  3.2.1;1739;18.1;24;Rio Grande do Norte;9731;2013;9731
Indicador  3.2.1;1739;17.9;24;Rio Grande do Norte;9731;2014;9731
Indicador  3.2.1;1739;17.5;24;Rio Grande do Norte;9731;2015;9731
Indicador  3.2.1;1739;18.0;24;Rio Grande do Norte;9731;2016;9731
Indicador  3.2.1;1739;16.8;24;Rio Grande do Norte;9731;2017;9731
Indicador  3.2.1;1739;16.1;24;Rio Grande do Norte;9731;2018;9731
Indicador  3.2.1;1739;16.7;24;Rio Grande do Norte;9731;2019;9731
Indicador  3.2.1;1739;14.7;24;Rio Grande do Norte;9731;2020;9731
Indicador  3.2.1;1739;15.5;24;Rio Grande do Norte;9731;2021;9731
Indicador  3.2.1;1739;15.0;24;Rio Grande do Norte;9731;2022;9731
Indicador  3.2.1;1739;94.4;25;Paraíba;9731;1990;9731
Indicador  3.2.1;1739;87.5;25;Paraíba;9731;1991;9731
Indicador  3.2.1;1739;81.1;25;Paraíba;9731;1992;9731
