ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SEXO;DESC_SEXO;CODG_IDADE;DESC_IDADE;CODG_TIPO_DOENCA;DESC_TIPO_DOENCA
Indicador  3.3.5;45;22;12;Acre;12772;2019;5;Mulheres;1140;0 a 4 anos;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1140;0 a 4 anos;58713;Doença de chagas aguda
Indicador  3.3.5;45;7;12;Acre;12772;2019;5;Mulheres;1140;0 a 4 anos;58719;Raiva
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1140;0 a 4 anos;58720;Hanseníase
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1140;0 a 4 anos;58714;Geo-helmintíases
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1140;0 a 4 anos;58715;Esquistossomose
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1140;0 a 4 anos;58721;Oncocercose
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1140;0 a 4 anos;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1140;0 a 4 anos;58716;Filariose linfática
Indicador  3.3.5;45;1696;12;Acre;12772;2019;5;Mulheres;1141;5 a 9 anos;120931;Total
Indicador  3.3.5;45;239;12;Acre;12772;2019;5;Mulheres;1141;5 a 9 anos;120937;Dengue
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1141;5 a 9 anos;58717;Leishmaniose Visceral
Indicador  3.3.5;45;29;12;Acre;12772;2019;5;Mulheres;1141;5 a 9 anos;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;1;12;Acre;12772;2019;5;Mulheres;1141;5 a 9 anos;58713;Doença de chagas aguda
Indicador  3.3.5;45;7;12;Acre;12772;2019;5;Mulheres;1141;5 a 9 anos;58719;Raiva
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1141;5 a 9 anos;58720;Hanseníase
Indicador  3.3.5;45;1420;12;Acre;12772;2019;5;Mulheres;1141;5 a 9 anos;58714;Geo-helmintíases
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1141;5 a 9 anos;58715;Esquistossomose
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1141;5 a 9 anos;58721;Oncocercose
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1141;5 a 9 anos;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1141;5 a 9 anos;58716;Filariose linfática
Indicador  3.3.5;45;1839;12;Acre;12772;2019;5;Mulheres;1142;10 a 14 anos;120931;Total
Indicador  3.3.5;45;397;12;Acre;12772;2019;5;Mulheres;1142;10 a 14 anos;120937;Dengue
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1142;10 a 14 anos;58717;Leishmaniose Visceral
Indicador  3.3.5;45;39;12;Acre;12772;2019;5;Mulheres;1142;10 a 14 anos;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;5;12;Acre;12772;2019;5;Mulheres;1142;10 a 14 anos;58713;Doença de chagas aguda
Indicador  3.3.5;45;4;12;Acre;12772;2019;5;Mulheres;1142;10 a 14 anos;58719;Raiva
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1142;10 a 14 anos;58720;Hanseníase
Indicador  3.3.5;45;1393;12;Acre;12772;2019;5;Mulheres;1142;10 a 14 anos;58714;Geo-helmintíases
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1142;10 a 14 anos;58715;Esquistossomose
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1142;10 a 14 anos;58721;Oncocercose
Indicador  3.3.5;45;1;12;Acre;12772;2019;5;Mulheres;1142;10 a 14 anos;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1142;10 a 14 anos;58716;Filariose linfática
Indicador  3.3.5;45;582;12;Acre;12772;2019;5;Mulheres;1143;15 a 19 anos;120931;Total
Indicador  3.3.5;45;550;12;Acre;12772;2019;5;Mulheres;1143;15 a 19 anos;120937;Dengue
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1143;15 a 19 anos;58717;Leishmaniose Visceral
Indicador  3.3.5;45;23;12;Acre;12772;2019;5;Mulheres;1143;15 a 19 anos;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;1;12;Acre;12772;2019;5;Mulheres;1143;15 a 19 anos;58713;Doença de chagas aguda
Indicador  3.3.5;45;7;12;Acre;12772;2019;5;Mulheres;1143;15 a 19 anos;58719;Raiva
Indicador  3.3.5;45;1;12;Acre;12772;2019;5;Mulheres;1143;15 a 19 anos;58720;Hanseníase
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1143;15 a 19 anos;58714;Geo-helmintíases
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1143;15 a 19 anos;58715;Esquistossomose
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1143;15 a 19 anos;58721;Oncocercose
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1143;15 a 19 anos;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1143;15 a 19 anos;58716;Filariose linfática
Indicador  3.3.5;45;621;12;Acre;12772;2019;5;Mulheres;1144;20 a 24 anos;120931;Total
Indicador  3.3.5;45;601;12;Acre;12772;2019;5;Mulheres;1144;20 a 24 anos;120937;Dengue
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1144;20 a 24 anos;58717;Leishmaniose Visceral
Indicador  3.3.5;45;10;12;Acre;12772;2019;5;Mulheres;1144;20 a 24 anos;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1144;20 a 24 anos;58713;Doença de chagas aguda
Indicador  3.3.5;45;7;12;Acre;12772;2019;5;Mulheres;1144;20 a 24 anos;58719;Raiva
Indicador  3.3.5;45;2;12;Acre;12772;2019;5;Mulheres;1144;20 a 24 anos;58720;Hanseníase
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1144;20 a 24 anos;58714;Geo-helmintíases
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1144;20 a 24 anos;58715;Esquistossomose
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1144;20 a 24 anos;58721;Oncocercose
Indicador  3.3.5;45;1;12;Acre;12772;2019;5;Mulheres;1144;20 a 24 anos;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1144;20 a 24 anos;58716;Filariose linfática
Indicador  3.3.5;45;587;12;Acre;12772;2019;5;Mulheres;1145;25 a 29 anos;120931;Total
Indicador  3.3.5;45;559;12;Acre;12772;2019;5;Mulheres;1145;25 a 29 anos;120937;Dengue
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1145;25 a 29 anos;58717;Leishmaniose Visceral
Indicador  3.3.5;45;16;12;Acre;12772;2019;5;Mulheres;1145;25 a 29 anos;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1145;25 a 29 anos;58713;Doença de chagas aguda
Indicador  3.3.5;45;6;12;Acre;12772;2019;5;Mulheres;1145;25 a 29 anos;58719;Raiva
Indicador  3.3.5;45;3;12;Acre;12772;2019;5;Mulheres;1145;25 a 29 anos;58720;Hanseníase
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1145;25 a 29 anos;58714;Geo-helmintíases
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1145;25 a 29 anos;58715;Esquistossomose
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1145;25 a 29 anos;58721;Oncocercose
Indicador  3.3.5;45;3;12;Acre;12772;2019;5;Mulheres;1145;25 a 29 anos;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1145;25 a 29 anos;58716;Filariose linfática
Indicador  3.3.5;45;556;12;Acre;12772;2019;5;Mulheres;1146;30 a 34 anos;120931;Total
Indicador  3.3.5;45;527;12;Acre;12772;2019;5;Mulheres;1146;30 a 34 anos;120937;Dengue
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1146;30 a 34 anos;58717;Leishmaniose Visceral
Indicador  3.3.5;45;20;12;Acre;12772;2019;5;Mulheres;1146;30 a 34 anos;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;3;12;Acre;12772;2019;5;Mulheres;1146;30 a 34 anos;58713;Doença de chagas aguda
Indicador  3.3.5;45;3;12;Acre;12772;2019;5;Mulheres;1146;30 a 34 anos;58719;Raiva
Indicador  3.3.5;45;2;12;Acre;12772;2019;5;Mulheres;1146;30 a 34 anos;58720;Hanseníase
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1146;30 a 34 anos;58714;Geo-helmintíases
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1146;30 a 34 anos;58715;Esquistossomose
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1146;30 a 34 anos;58721;Oncocercose
Indicador  3.3.5;45;1;12;Acre;12772;2019;5;Mulheres;1146;30 a 34 anos;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1146;30 a 34 anos;58716;Filariose linfática
Indicador  3.3.5;45;555;12;Acre;12772;2019;5;Mulheres;1147;35 a 39 anos;120931;Total
Indicador  3.3.5;45;531;12;Acre;12772;2019;5;Mulheres;1147;35 a 39 anos;120937;Dengue
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1147;35 a 39 anos;58717;Leishmaniose Visceral
Indicador  3.3.5;45;12;12;Acre;12772;2019;5;Mulheres;1147;35 a 39 anos;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;1;12;Acre;12772;2019;5;Mulheres;1147;35 a 39 anos;58713;Doença de chagas aguda
Indicador  3.3.5;45;5;12;Acre;12772;2019;5;Mulheres;1147;35 a 39 anos;58719;Raiva
Indicador  3.3.5;45;5;12;Acre;12772;2019;5;Mulheres;1147;35 a 39 anos;58720;Hanseníase
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1147;35 a 39 anos;58714;Geo-helmintíases
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1147;35 a 39 anos;58715;Esquistossomose
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1147;35 a 39 anos;58721;Oncocercose
Indicador  3.3.5;45;1;12;Acre;12772;2019;5;Mulheres;1147;35 a 39 anos;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1147;35 a 39 anos;58716;Filariose linfática
Indicador  3.3.5;45;419;12;Acre;12772;2019;5;Mulheres;1148;40 a 44 anos;120931;Total
Indicador  3.3.5;45;396;12;Acre;12772;2019;5;Mulheres;1148;40 a 44 anos;120937;Dengue
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1148;40 a 44 anos;58717;Leishmaniose Visceral
Indicador  3.3.5;45;9;12;Acre;12772;2019;5;Mulheres;1148;40 a 44 anos;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;1;12;Acre;12772;2019;5;Mulheres;1148;40 a 44 anos;58713;Doença de chagas aguda
Indicador  3.3.5;45;4;12;Acre;12772;2019;5;Mulheres;1148;40 a 44 anos;58719;Raiva
Indicador  3.3.5;45;6;12;Acre;12772;2019;5;Mulheres;1148;40 a 44 anos;58720;Hanseníase
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1148;40 a 44 anos;58714;Geo-helmintíases
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1148;40 a 44 anos;58715;Esquistossomose
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1148;40 a 44 anos;58721;Oncocercose
Indicador  3.3.5;45;3;12;Acre;12772;2019;5;Mulheres;1148;40 a 44 anos;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1148;40 a 44 anos;58716;Filariose linfática
Indicador  3.3.5;45;340;12;Acre;12772;2019;5;Mulheres;1149;45 a 49 anos;120931;Total
Indicador  3.3.5;45;316;12;Acre;12772;2019;5;Mulheres;1149;45 a 49 anos;120937;Dengue
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1149;45 a 49 anos;58717;Leishmaniose Visceral
Indicador  3.3.5;45;10;12;Acre;12772;2019;5;Mulheres;1149;45 a 49 anos;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1149;45 a 49 anos;58713;Doença de chagas aguda
Indicador  3.3.5;45;8;12;Acre;12772;2019;5;Mulheres;1149;45 a 49 anos;58719;Raiva
Indicador  3.3.5;45;5;12;Acre;12772;2019;5;Mulheres;1149;45 a 49 anos;58720;Hanseníase
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1149;45 a 49 anos;58714;Geo-helmintíases
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1149;45 a 49 anos;58715;Esquistossomose
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1149;45 a 49 anos;58721;Oncocercose
Indicador  3.3.5;45;1;12;Acre;12772;2019;5;Mulheres;1149;45 a 49 anos;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1149;45 a 49 anos;58716;Filariose linfática
Indicador  3.3.5;45;308;12;Acre;12772;2019;5;Mulheres;1150;50 a 54 anos;120931;Total
Indicador  3.3.5;45;289;12;Acre;12772;2019;5;Mulheres;1150;50 a 54 anos;120937;Dengue
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1150;50 a 54 anos;58717;Leishmaniose Visceral
Indicador  3.3.5;45;5;12;Acre;12772;2019;5;Mulheres;1150;50 a 54 anos;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1150;50 a 54 anos;58713;Doença de chagas aguda
Indicador  3.3.5;45;7;12;Acre;12772;2019;5;Mulheres;1150;50 a 54 anos;58719;Raiva
Indicador  3.3.5;45;5;12;Acre;12772;2019;5;Mulheres;1150;50 a 54 anos;58720;Hanseníase
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1150;50 a 54 anos;58714;Geo-helmintíases
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1150;50 a 54 anos;58715;Esquistossomose
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1150;50 a 54 anos;58721;Oncocercose
Indicador  3.3.5;45;2;12;Acre;12772;2019;5;Mulheres;1150;50 a 54 anos;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1150;50 a 54 anos;58716;Filariose linfática
Indicador  3.3.5;45;227;12;Acre;12772;2019;5;Mulheres;1151;55 a 59 anos;120931;Total
Indicador  3.3.5;45;211;12;Acre;12772;2019;5;Mulheres;1151;55 a 59 anos;120937;Dengue
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1151;55 a 59 anos;58717;Leishmaniose Visceral
Indicador  3.3.5;45;8;12;Acre;12772;2019;5;Mulheres;1151;55 a 59 anos;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1151;55 a 59 anos;58713;Doença de chagas aguda
Indicador  3.3.5;45;6;12;Acre;12772;2019;5;Mulheres;1151;55 a 59 anos;58719;Raiva
Indicador  3.3.5;45;2;12;Acre;12772;2019;5;Mulheres;1151;55 a 59 anos;58720;Hanseníase
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1151;55 a 59 anos;58714;Geo-helmintíases
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1151;55 a 59 anos;58715;Esquistossomose
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1151;55 a 59 anos;58721;Oncocercose
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1151;55 a 59 anos;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;1151;55 a 59 anos;58716;Filariose linfática
Indicador  3.3.5;45;488;12;Acre;12772;2019;5;Mulheres;3302;60 anos ou mais;120931;Total
Indicador  3.3.5;45;465;12;Acre;12772;2019;5;Mulheres;3302;60 anos ou mais;120937;Dengue
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;3302;60 anos ou mais;58717;Leishmaniose Visceral
Indicador  3.3.5;45;9;12;Acre;12772;2019;5;Mulheres;3302;60 anos ou mais;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;3302;60 anos ou mais;58713;Doença de chagas aguda
Indicador  3.3.5;45;3;12;Acre;12772;2019;5;Mulheres;3302;60 anos ou mais;58719;Raiva
Indicador  3.3.5;45;9;12;Acre;12772;2019;5;Mulheres;3302;60 anos ou mais;58720;Hanseníase
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;3302;60 anos ou mais;58714;Geo-helmintíases
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;3302;60 anos ou mais;58715;Esquistossomose
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;3302;60 anos ou mais;58721;Oncocercose
Indicador  3.3.5;45;2;12;Acre;12772;2019;5;Mulheres;3302;60 anos ou mais;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;12;Acre;12772;2019;5;Mulheres;3302;60 anos ou mais;58716;Filariose linfática
Indicador  3.3.5;45;83947;13;Amazonas;12772;2018;6794;Total;95253;Total;120931;Total
Indicador  3.3.5;45;2335;13;Amazonas;12772;2018;6794;Total;95253;Total;120937;Dengue
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;95253;Total;58717;Leishmaniose Visceral
Indicador  3.3.5;45;1684;13;Amazonas;12772;2018;6794;Total;95253;Total;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;18;13;Amazonas;12772;2018;6794;Total;95253;Total;58713;Doença de chagas aguda
Indicador  3.3.5;45;680;13;Amazonas;12772;2018;6794;Total;95253;Total;58719;Raiva
Indicador  3.3.5;45;491;13;Amazonas;12772;2018;6794;Total;95253;Total;58720;Hanseníase
Indicador  3.3.5;45;76491;13;Amazonas;12772;2018;6794;Total;95253;Total;58714;Geo-helmintíases
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;95253;Total;58715;Esquistossomose
Indicador  3.3.5;45;2235;13;Amazonas;12772;2018;6794;Total;95253;Total;58721;Oncocercose
Indicador  3.3.5;45;13;13;Amazonas;12772;2018;6794;Total;95253;Total;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;95253;Total;58716;Filariose linfática
Indicador  3.3.5;45;267;13;Amazonas;12772;2018;6794;Total;1140;0 a 4 anos;120931;Total
Indicador  3.3.5;45;167;13;Amazonas;12772;2018;6794;Total;1140;0 a 4 anos;120937;Dengue
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1140;0 a 4 anos;58717;Leishmaniose Visceral
Indicador  3.3.5;45;46;13;Amazonas;12772;2018;6794;Total;1140;0 a 4 anos;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;3;13;Amazonas;12772;2018;6794;Total;1140;0 a 4 anos;58713;Doença de chagas aguda
Indicador  3.3.5;45;50;13;Amazonas;12772;2018;6794;Total;1140;0 a 4 anos;58719;Raiva
Indicador  3.3.5;45;1;13;Amazonas;12772;2018;6794;Total;1140;0 a 4 anos;58720;Hanseníase
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1140;0 a 4 anos;58714;Geo-helmintíases
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1140;0 a 4 anos;58715;Esquistossomose
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1140;0 a 4 anos;58721;Oncocercose
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1140;0 a 4 anos;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1140;0 a 4 anos;58716;Filariose linfática
Indicador  3.3.5;45;40538;13;Amazonas;12772;2018;6794;Total;1141;5 a 9 anos;120931;Total
Indicador  3.3.5;45;123;13;Amazonas;12772;2018;6794;Total;1141;5 a 9 anos;120937;Dengue
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1141;5 a 9 anos;58717;Leishmaniose Visceral
Indicador  3.3.5;45;64;13;Amazonas;12772;2018;6794;Total;1141;5 a 9 anos;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1141;5 a 9 anos;58713;Doença de chagas aguda
Indicador  3.3.5;45;54;13;Amazonas;12772;2018;6794;Total;1141;5 a 9 anos;58719;Raiva
Indicador  3.3.5;45;8;13;Amazonas;12772;2018;6794;Total;1141;5 a 9 anos;58720;Hanseníase
Indicador  3.3.5;45;39852;13;Amazonas;12772;2018;6794;Total;1141;5 a 9 anos;58714;Geo-helmintíases
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1141;5 a 9 anos;58715;Esquistossomose
Indicador  3.3.5;45;437;13;Amazonas;12772;2018;6794;Total;1141;5 a 9 anos;58721;Oncocercose
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1141;5 a 9 anos;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1141;5 a 9 anos;58716;Filariose linfática
Indicador  3.3.5;45;37349;13;Amazonas;12772;2018;6794;Total;1142;10 a 14 anos;120931;Total
Indicador  3.3.5;45;146;13;Amazonas;12772;2018;6794;Total;1142;10 a 14 anos;120937;Dengue
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1142;10 a 14 anos;58717;Leishmaniose Visceral
Indicador  3.3.5;45;98;13;Amazonas;12772;2018;6794;Total;1142;10 a 14 anos;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1142;10 a 14 anos;58713;Doença de chagas aguda
Indicador  3.3.5;45;60;13;Amazonas;12772;2018;6794;Total;1142;10 a 14 anos;58719;Raiva
Indicador  3.3.5;45;41;13;Amazonas;12772;2018;6794;Total;1142;10 a 14 anos;58720;Hanseníase
Indicador  3.3.5;45;36639;13;Amazonas;12772;2018;6794;Total;1142;10 a 14 anos;58714;Geo-helmintíases
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1142;10 a 14 anos;58715;Esquistossomose
Indicador  3.3.5;45;365;13;Amazonas;12772;2018;6794;Total;1142;10 a 14 anos;58721;Oncocercose
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1142;10 a 14 anos;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1142;10 a 14 anos;58716;Filariose linfática
Indicador  3.3.5;45;776;13;Amazonas;12772;2018;6794;Total;1143;15 a 19 anos;120931;Total
Indicador  3.3.5;45;229;13;Amazonas;12772;2018;6794;Total;1143;15 a 19 anos;120937;Dengue
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1143;15 a 19 anos;58717;Leishmaniose Visceral
Indicador  3.3.5;45;201;13;Amazonas;12772;2018;6794;Total;1143;15 a 19 anos;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;2;13;Amazonas;12772;2018;6794;Total;1143;15 a 19 anos;58713;Doença de chagas aguda
Indicador  3.3.5;45;45;13;Amazonas;12772;2018;6794;Total;1143;15 a 19 anos;58719;Raiva
Indicador  3.3.5;45;32;13;Amazonas;12772;2018;6794;Total;1143;15 a 19 anos;58720;Hanseníase
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1143;15 a 19 anos;58714;Geo-helmintíases
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1143;15 a 19 anos;58715;Esquistossomose
Indicador  3.3.5;45;267;13;Amazonas;12772;2018;6794;Total;1143;15 a 19 anos;58721;Oncocercose
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1143;15 a 19 anos;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1143;15 a 19 anos;58716;Filariose linfática
Indicador  3.3.5;45;840;13;Amazonas;12772;2018;6794;Total;1144;20 a 24 anos;120931;Total
Indicador  3.3.5;45;319;13;Amazonas;12772;2018;6794;Total;1144;20 a 24 anos;120937;Dengue
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1144;20 a 24 anos;58717;Leishmaniose Visceral
Indicador  3.3.5;45;226;13;Amazonas;12772;2018;6794;Total;1144;20 a 24 anos;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;2;13;Amazonas;12772;2018;6794;Total;1144;20 a 24 anos;58713;Doença de chagas aguda
Indicador  3.3.5;45;64;13;Amazonas;12772;2018;6794;Total;1144;20 a 24 anos;58719;Raiva
Indicador  3.3.5;45;30;13;Amazonas;12772;2018;6794;Total;1144;20 a 24 anos;58720;Hanseníase
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1144;20 a 24 anos;58714;Geo-helmintíases
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1144;20 a 24 anos;58715;Esquistossomose
Indicador  3.3.5;45;199;13;Amazonas;12772;2018;6794;Total;1144;20 a 24 anos;58721;Oncocercose
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1144;20 a 24 anos;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1144;20 a 24 anos;58716;Filariose linfática
Indicador  3.3.5;45;767;13;Amazonas;12772;2018;6794;Total;1145;25 a 29 anos;120931;Total
Indicador  3.3.5;45;315;13;Amazonas;12772;2018;6794;Total;1145;25 a 29 anos;120937;Dengue
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1145;25 a 29 anos;58717;Leishmaniose Visceral
Indicador  3.3.5;45;200;13;Amazonas;12772;2018;6794;Total;1145;25 a 29 anos;58718;Leishmaniose Tegumentar
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1145;25 a 29 anos;58713;Doença de chagas aguda
Indicador  3.3.5;45;67;13;Amazonas;12772;2018;6794;Total;1145;25 a 29 anos;58719;Raiva
Indicador  3.3.5;45;40;13;Amazonas;12772;2018;6794;Total;1145;25 a 29 anos;58720;Hanseníase
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1145;25 a 29 anos;58714;Geo-helmintíases
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1145;25 a 29 anos;58715;Esquistossomose
Indicador  3.3.5;45;144;13;Amazonas;12772;2018;6794;Total;1145;25 a 29 anos;58721;Oncocercose
Indicador  3.3.5;45;1;13;Amazonas;12772;2018;6794;Total;1145;25 a 29 anos;58684;Doença de chagas crônica
Indicador  3.3.5;45;-;13;Amazonas;12772;2018;6794;Total;1145;25 a 29 anos;58716;Filariose linfática
Indicador  3.3.5;45;669;13;Amazonas;12772;2018;6794;Total;1146;30 a 34 anos;120931;Total
