ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SEXO;DESC_SEXO;CODG_SIT_DOM;DESC_SIT_DOM
Indicador  5.4.1.3;2;3.3;16;Amapá;9471;2018;4;Homens;2;Rural
Indicador  5.4.1.3;2;8.8;16;Amapá;9471;2018;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;9.3;16;Amapá;9471;2018;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;4.7;16;Amapá;9471;2018;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.1;16;Amapá;9471;2019;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.2;16;Amapá;9471;2019;6794;Total;1;Urbana
Indicador  5.4.1.3;2;6.5;16;Amapá;9471;2019;6794;Total;2;Rural
Indicador  5.4.1.3;2;6.4;16;Amapá;9471;2019;4;Homens;6795;Total
Indicador  5.4.1.3;2;6.5;16;Amapá;9471;2019;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.9;16;Amapá;9471;2019;4;Homens;2;Rural
Indicador  5.4.1.3;2;9.7;16;Amapá;9471;2019;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;9.7;16;Amapá;9471;2019;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;8.7;16;Amapá;9471;2019;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;7.2;16;Amapá;9471;2022;6794;Total;6795;Total
Indicador  5.4.1.3;2;7.1;16;Amapá;9471;2022;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.3;16;Amapá;9471;2022;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.5;16;Amapá;9471;2022;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.2;16;Amapá;9471;2022;4;Homens;1;Urbana
Indicador  5.4.1.3;2;7.6;16;Amapá;9471;2022;4;Homens;2;Rural
Indicador  5.4.1.3;2;8.9;16;Amapá;9471;2022;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;8.8;16;Amapá;9471;2022;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;9.3;16;Amapá;9471;2022;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;7.0;17;Tocantins;9471;2016;6794;Total;6795;Total
Indicador  5.4.1.3;2;6.7;17;Tocantins;9471;2016;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.4;17;Tocantins;9471;2016;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.4;17;Tocantins;9471;2016;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.2;17;Tocantins;9471;2016;4;Homens;1;Urbana
Indicador  5.4.1.3;2;5.4;17;Tocantins;9471;2016;4;Homens;2;Rural
Indicador  5.4.1.3;2;9.5;17;Tocantins;9471;2016;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;9.1;17;Tocantins;9471;2016;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.3;17;Tocantins;9471;2016;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;7.6;17;Tocantins;9471;2017;6794;Total;6795;Total
Indicador  5.4.1.3;2;7.3;17;Tocantins;9471;2017;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.8;17;Tocantins;9471;2017;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.9;17;Tocantins;9471;2017;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.7;17;Tocantins;9471;2017;4;Homens;1;Urbana
Indicador  5.4.1.3;2;5.5;17;Tocantins;9471;2017;4;Homens;2;Rural
Indicador  5.4.1.3;2;10.3;17;Tocantins;9471;2017;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;9.8;17;Tocantins;9471;2017;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.9;17;Tocantins;9471;2017;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;7.7;17;Tocantins;9471;2018;6794;Total;6795;Total
Indicador  5.4.1.3;2;7.5;17;Tocantins;9471;2018;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.5;17;Tocantins;9471;2018;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.9;17;Tocantins;9471;2018;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.7;17;Tocantins;9471;2018;4;Homens;1;Urbana
Indicador  5.4.1.3;2;5.7;17;Tocantins;9471;2018;4;Homens;2;Rural
Indicador  5.4.1.3;2;10.4;17;Tocantins;9471;2018;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;10.0;17;Tocantins;9471;2018;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.1;17;Tocantins;9471;2018;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.0;17;Tocantins;9471;2019;6794;Total;6795;Total
Indicador  5.4.1.3;2;7.8;17;Tocantins;9471;2019;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.7;17;Tocantins;9471;2019;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.3;17;Tocantins;9471;2019;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.0;17;Tocantins;9471;2019;4;Homens;1;Urbana
Indicador  5.4.1.3;2;6.3;17;Tocantins;9471;2019;4;Homens;2;Rural
Indicador  5.4.1.3;2;10.7;17;Tocantins;9471;2019;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;10.5;17;Tocantins;9471;2019;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;11.9;17;Tocantins;9471;2019;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.1;17;Tocantins;9471;2022;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.0;17;Tocantins;9471;2022;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.1;17;Tocantins;9471;2022;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.5;17;Tocantins;9471;2022;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.3;17;Tocantins;9471;2022;4;Homens;1;Urbana
Indicador  5.4.1.3;2;6.4;17;Tocantins;9471;2022;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.0;17;Tocantins;9471;2022;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;10.7;17;Tocantins;9471;2022;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.5;17;Tocantins;9471;2022;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.0;21;Maranhão;9471;2016;6794;Total;6795;Total
Indicador  5.4.1.3;2;7.8;21;Maranhão;9471;2016;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.2;21;Maranhão;9471;2016;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.4;21;Maranhão;9471;2016;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.3;21;Maranhão;9471;2016;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.4;21;Maranhão;9471;2016;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.4;21;Maranhão;9471;2016;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.0;21;Maranhão;9471;2016;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.3;21;Maranhão;9471;2016;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.1;21;Maranhão;9471;2017;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.0;21;Maranhão;9471;2017;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.3;21;Maranhão;9471;2017;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.4;21;Maranhão;9471;2017;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.5;21;Maranhão;9471;2017;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.3;21;Maranhão;9471;2017;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.6;21;Maranhão;9471;2017;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.3;21;Maranhão;9471;2017;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.4;21;Maranhão;9471;2017;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.2;21;Maranhão;9471;2018;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.1;21;Maranhão;9471;2018;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.3;21;Maranhão;9471;2018;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.5;21;Maranhão;9471;2018;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.6;21;Maranhão;9471;2018;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.4;21;Maranhão;9471;2018;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.6;21;Maranhão;9471;2018;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.2;21;Maranhão;9471;2018;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.5;21;Maranhão;9471;2018;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.0;21;Maranhão;9471;2019;6794;Total;6795;Total
Indicador  5.4.1.3;2;7.9;21;Maranhão;9471;2019;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.2;21;Maranhão;9471;2019;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.5;21;Maranhão;9471;2019;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.4;21;Maranhão;9471;2019;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.7;21;Maranhão;9471;2019;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.3;21;Maranhão;9471;2019;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.1;21;Maranhão;9471;2019;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;11.9;21;Maranhão;9471;2019;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.1;21;Maranhão;9471;2022;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.1;21;Maranhão;9471;2022;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.1;21;Maranhão;9471;2022;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.0;21;Maranhão;9471;2022;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.0;21;Maranhão;9471;2022;4;Homens;1;Urbana
Indicador  5.4.1.3;2;5.0;21;Maranhão;9471;2022;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.0;21;Maranhão;9471;2022;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;10.9;21;Maranhão;9471;2022;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;11.5;21;Maranhão;9471;2022;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.1;22;Piauí;9471;2016;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.0;22;Piauí;9471;2016;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.3;22;Piauí;9471;2016;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.4;22;Piauí;9471;2016;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.5;22;Piauí;9471;2016;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.1;22;Piauí;9471;2016;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.7;22;Piauí;9471;2016;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.2;22;Piauí;9471;2016;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.7;22;Piauí;9471;2016;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.3;22;Piauí;9471;2017;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.2;22;Piauí;9471;2017;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.5;22;Piauí;9471;2017;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.5;22;Piauí;9471;2017;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.6;22;Piauí;9471;2017;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.3;22;Piauí;9471;2017;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.9;22;Piauí;9471;2017;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.4;22;Piauí;9471;2017;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.1;22;Piauí;9471;2017;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.5;22;Piauí;9471;2018;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.4;22;Piauí;9471;2018;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.7;22;Piauí;9471;2018;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.8;22;Piauí;9471;2018;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.9;22;Piauí;9471;2018;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.6;22;Piauí;9471;2018;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.0;22;Piauí;9471;2018;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.5;22;Piauí;9471;2018;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.0;22;Piauí;9471;2018;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.9;22;Piauí;9471;2019;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.7;22;Piauí;9471;2019;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.4;22;Piauí;9471;2019;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.2;22;Piauí;9471;2019;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.2;22;Piauí;9471;2019;4;Homens;1;Urbana
Indicador  5.4.1.3;2;5.1;22;Piauí;9471;2019;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.5;22;Piauí;9471;2019;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.8;22;Piauí;9471;2019;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;14.0;22;Piauí;9471;2019;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;9.0;22;Piauí;9471;2022;6794;Total;6795;Total
Indicador  5.4.1.3;2;9.0;22;Piauí;9471;2022;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.0;22;Piauí;9471;2022;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.2;22;Piauí;9471;2022;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.2;22;Piauí;9471;2022;4;Homens;1;Urbana
Indicador  5.4.1.3;2;5.0;22;Piauí;9471;2022;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.6;22;Piauí;9471;2022;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.4;22;Piauí;9471;2022;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.1;22;Piauí;9471;2022;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.0;23;Ceará;9471;2016;6794;Total;6795;Total
Indicador  5.4.1.3;2;7.9;23;Ceará;9471;2016;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.2;23;Ceará;9471;2016;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.2;23;Ceará;9471;2016;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.2;23;Ceará;9471;2016;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.1;23;Ceará;9471;2016;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.5;23;Ceará;9471;2016;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.2;23;Ceará;9471;2016;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.6;23;Ceará;9471;2016;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;7.9;23;Ceará;9471;2017;6794;Total;6795;Total
Indicador  5.4.1.3;2;7.9;23;Ceará;9471;2017;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.0;23;Ceará;9471;2017;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.2;23;Ceará;9471;2017;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.3;23;Ceará;9471;2017;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.0;23;Ceará;9471;2017;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.3;23;Ceará;9471;2017;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.0;23;Ceará;9471;2017;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.4;23;Ceará;9471;2017;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;7.8;23;Ceará;9471;2018;6794;Total;6795;Total
Indicador  5.4.1.3;2;7.7;23;Ceará;9471;2018;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.1;23;Ceará;9471;2018;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.3;23;Ceará;9471;2018;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.5;23;Ceará;9471;2018;4;Homens;1;Urbana
Indicador  5.4.1.3;2;3.9;23;Ceará;9471;2018;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.0;23;Ceará;9471;2018;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;10.6;23;Ceará;9471;2018;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.5;23;Ceará;9471;2018;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.3;23;Ceará;9471;2019;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.3;23;Ceará;9471;2019;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.3;23;Ceará;9471;2019;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.3;23;Ceará;9471;2019;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.4;23;Ceará;9471;2019;4;Homens;1;Urbana
Indicador  5.4.1.3;2;3.8;23;Ceará;9471;2019;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.0;23;Ceará;9471;2019;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.7;23;Ceará;9471;2019;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.2;23;Ceará;9471;2019;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;9.3;23;Ceará;9471;2022;6794;Total;6795;Total
Indicador  5.4.1.3;2;9.2;23;Ceará;9471;2022;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.7;23;Ceará;9471;2022;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.3;23;Ceará;9471;2022;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.4;23;Ceará;9471;2022;4;Homens;1;Urbana
Indicador  5.4.1.3;2;5.0;23;Ceará;9471;2022;4;Homens;2;Rural
Indicador  5.4.1.3;2;13.0;23;Ceará;9471;2022;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.6;23;Ceará;9471;2022;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;14.4;23;Ceará;9471;2022;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.4;24;Rio Grande do Norte;9471;2016;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.3;24;Rio Grande do Norte;9471;2016;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.8;24;Rio Grande do Norte;9471;2016;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.1;24;Rio Grande do Norte;9471;2016;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.0;24;Rio Grande do Norte;9471;2016;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.3;24;Rio Grande do Norte;9471;2016;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.5;24;Rio Grande do Norte;9471;2016;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.3;24;Rio Grande do Norte;9471;2016;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.1;24;Rio Grande do Norte;9471;2016;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.3;24;Rio Grande do Norte;9471;2017;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.3;24;Rio Grande do Norte;9471;2017;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.1;24;Rio Grande do Norte;9471;2017;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.2;24;Rio Grande do Norte;9471;2017;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.4;24;Rio Grande do Norte;9471;2017;4;Homens;1;Urbana
Indicador  5.4.1.3;2;3.7;24;Rio Grande do Norte;9471;2017;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.0;24;Rio Grande do Norte;9471;2017;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.8;24;Rio Grande do Norte;9471;2017;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.7;24;Rio Grande do Norte;9471;2017;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.3;24;Rio Grande do Norte;9471;2018;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.4;24;Rio Grande do Norte;9471;2018;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.0;24;Rio Grande do Norte;9471;2018;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.1;24;Rio Grande do Norte;9471;2018;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.2;24;Rio Grande do Norte;9471;2018;4;Homens;1;Urbana
Indicador  5.4.1.3;2;3.7;24;Rio Grande do Norte;9471;2018;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.3;24;Rio Grande do Norte;9471;2018;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.2;24;Rio Grande do Norte;9471;2018;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.8;24;Rio Grande do Norte;9471;2018;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;7.8;24;Rio Grande do Norte;9471;2019;6794;Total;6795;Total
Indicador  5.4.1.3;2;7.8;24;Rio Grande do Norte;9471;2019;6794;Total;1;Urbana
Indicador  5.4.1.3;2;7.7;24;Rio Grande do Norte;9471;2019;6794;Total;2;Rural
Indicador  5.4.1.3;2;3.8;24;Rio Grande do Norte;9471;2019;4;Homens;6795;Total
Indicador  5.4.1.3;2;3.9;24;Rio Grande do Norte;9471;2019;4;Homens;1;Urbana
Indicador  5.4.1.3;2;3.4;24;Rio Grande do Norte;9471;2019;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.6;24;Rio Grande do Norte;9471;2019;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.4;24;Rio Grande do Norte;9471;2019;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.5;24;Rio Grande do Norte;9471;2019;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;9.4;24;Rio Grande do Norte;9471;2022;6794;Total;6795;Total
Indicador  5.4.1.3;2;9.4;24;Rio Grande do Norte;9471;2022;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.4;24;Rio Grande do Norte;9471;2022;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.3;24;Rio Grande do Norte;9471;2022;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.4;24;Rio Grande do Norte;9471;2022;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.5;24;Rio Grande do Norte;9471;2022;4;Homens;2;Rural
Indicador  5.4.1.3;2;13.2;24;Rio Grande do Norte;9471;2022;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;13.0;24;Rio Grande do Norte;9471;2022;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;14.2;24;Rio Grande do Norte;9471;2022;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.9;25;Paraíba;9471;2016;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.9;25;Paraíba;9471;2016;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.7;25;Paraíba;9471;2016;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.7;25;Paraíba;9471;2016;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.7;25;Paraíba;9471;2016;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.6;25;Paraíba;9471;2016;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.7;25;Paraíba;9471;2016;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.6;25;Paraíba;9471;2016;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.2;25;Paraíba;9471;2016;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.9;25;Paraíba;9471;2017;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.9;25;Paraíba;9471;2017;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.0;25;Paraíba;9471;2017;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.0;25;Paraíba;9471;2017;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.0;25;Paraíba;9471;2017;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.9;25;Paraíba;9471;2017;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.4;25;Paraíba;9471;2017;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.3;25;Paraíba;9471;2017;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.9;25;Paraíba;9471;2017;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;9.1;25;Paraíba;9471;2018;6794;Total;6795;Total
Indicador  5.4.1.3;2;9.1;25;Paraíba;9471;2018;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.2;25;Paraíba;9471;2018;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.9;25;Paraíba;9471;2018;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.0;25;Paraíba;9471;2018;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.6;25;Paraíba;9471;2018;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.9;25;Paraíba;9471;2018;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.6;25;Paraíba;9471;2018;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.8;25;Paraíba;9471;2018;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;9.5;25;Paraíba;9471;2019;6794;Total;6795;Total
Indicador  5.4.1.3;2;9.4;25;Paraíba;9471;2019;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.6;25;Paraíba;9471;2019;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.9;25;Paraíba;9471;2019;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.9;25;Paraíba;9471;2019;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.8;25;Paraíba;9471;2019;4;Homens;2;Rural
Indicador  5.4.1.3;2;13.7;25;Paraíba;9471;2019;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;13.5;25;Paraíba;9471;2019;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;14.7;25;Paraíba;9471;2019;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;9.3;25;Paraíba;9471;2022;6794;Total;6795;Total
Indicador  5.4.1.3;2;9.3;25;Paraíba;9471;2022;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.5;25;Paraíba;9471;2022;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.5;25;Paraíba;9471;2022;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.5;25;Paraíba;9471;2022;4;Homens;1;Urbana
Indicador  5.4.1.3;2;5.4;25;Paraíba;9471;2022;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.9;25;Paraíba;9471;2022;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.6;25;Paraíba;9471;2022;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.8;25;Paraíba;9471;2022;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.0;26;Pernambuco;9471;2016;6794;Total;6795;Total
Indicador  5.4.1.3;2;7.9;26;Pernambuco;9471;2016;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.3;26;Pernambuco;9471;2016;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.3;26;Pernambuco;9471;2016;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.3;26;Pernambuco;9471;2016;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.0;26;Pernambuco;9471;2016;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.3;26;Pernambuco;9471;2016;5;Mulheres;6795;Total
