ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO
Indicador  8.6.1;2;24.5;22;Piauí;8840;2017
Indicador  8.6.1;2;23.5;22;Piauí;8840;2018
Indicador  8.6.1;2;24.8;22;Piauí;8840;2019
Indicador  8.6.1;2;23.1;22;Piauí;8840;2022
Indicador  8.6.1;2;24.4;22;Piauí;8840;2023
Indicador  8.6.1;2;28.8;23;Ceará;8840;2016
Indicador  8.6.1;2;29.0;23;Ceará;8840;2017
Indicador  8.6.1;2;27.8;23;Ceará;8840;2018
Indicador  8.6.1;2;24.8;23;Ceará;8840;2019
Indicador  8.6.1;2;25.9;23;Ceará;8840;2022
Indicador  8.6.1;2;24.9;23;Ceará;8840;2023
Indicador  8.6.1;2;25.2;24;Rio Grande do Norte;8840;2016
Indicador  8.6.1;2;25.5;24;Rio Grande do Norte;8840;2017
Indicador  8.6.1;2;26.8;24;Rio Grande do Norte;8840;2018
Indicador  8.6.1;2;24.4;24;Rio Grande do Norte;8840;2019
Indicador  8.6.1;2;25.1;24;Rio Grande do Norte;8840;2022
Indicador  8.6.1;2;25.6;24;Rio Grande do Norte;8840;2023
Indicador  8.6.1;2;24.0;25;Paraíba;8840;2016
Indicador  8.6.1;2;26.0;25;Paraíba;8840;2017
Indicador  8.6.1;2;24.7;25;Paraíba;8840;2018
Indicador  8.6.1;2;27.9;25;Paraíba;8840;2019
Indicador  8.6.1;2;26.3;25;Paraíba;8840;2022
Indicador  8.6.1;2;25.9;25;Paraíba;8840;2023
Indicador  8.6.1;2;28.4;26;Pernambuco;8840;2016
Indicador  8.6.1;2;30.1;26;Pernambuco;8840;2017
Indicador  8.6.1;2;29.6;26;Pernambuco;8840;2018
Indicador  8.6.1;2;28.4;26;Pernambuco;8840;2019
Indicador  8.6.1;2;25.0;26;Pernambuco;8840;2022
Indicador  8.6.1;2;27.7;26;Pernambuco;8840;2023
Indicador  8.6.1;2;30.1;27;Alagoas;8840;2016
Indicador  8.6.1;2;34.9;27;Alagoas;8840;2017
Indicador  8.6.1;2;34.6;27;Alagoas;8840;2018
Indicador  8.6.1;2;32.8;27;Alagoas;8840;2019
Indicador  8.6.1;2;28.4;27;Alagoas;8840;2022
Indicador  8.6.1;2;27.9;27;Alagoas;8840;2023
Indicador  8.6.1;2;24.0;28;Sergipe;8840;2016
Indicador  8.6.1;2;26.0;28;Sergipe;8840;2017
Indicador  8.6.1;2;28.4;28;Sergipe;8840;2018
Indicador  8.6.1;2;24.4;28;Sergipe;8840;2019
Indicador  8.6.1;2;21.4;28;Sergipe;8840;2022
Indicador  8.6.1;2;22.3;28;Sergipe;8840;2023
Indicador  8.6.1;2;22.5;29;Bahia;8840;2016
Indicador  8.6.1;2;25.3;29;Bahia;8840;2017
Indicador  8.6.1;2;25.3;29;Bahia;8840;2018
Indicador  8.6.1;2;24.2;29;Bahia;8840;2019
Indicador  8.6.1;2;21.7;29;Bahia;8840;2022
Indicador  8.6.1;2;21.7;29;Bahia;8840;2023
Indicador  8.6.1;2;17.6;31;Minas Gerais;8840;2016
Indicador  8.6.1;2;19.8;31;Minas Gerais;8840;2017
Indicador  8.6.1;2;18.6;31;Minas Gerais;8840;2018
Indicador  8.6.1;2;17.1;31;Minas Gerais;8840;2019
Indicador  8.6.1;2;16.0;31;Minas Gerais;8840;2022
Indicador  8.6.1;2;15.6;31;Minas Gerais;8840;2023
Indicador  8.6.1;2;21.8;32;Espírito Santo;8840;2016
Indicador  8.6.1;2;23.0;32;Espírito Santo;8840;2017
Indicador  8.6.1;2;23.2;32;Espírito Santo;8840;2018
Indicador  8.6.1;2;18.5;32;Espírito Santo;8840;2019
Indicador  8.6.1;2;16.1;32;Espírito Santo;8840;2022
Indicador  8.6.1;2;16.1;32;Espírito Santo;8840;2023
Indicador  8.6.1;2;21.9;33;Rio de Janeiro;8840;2016
Indicador  8.6.1;2;23.3;33;Rio de Janeiro;8840;2017
Indicador  8.6.1;2;22.4;33;Rio de Janeiro;8840;2018
Indicador  8.6.1;2;23.0;33;Rio de Janeiro;8840;2019
Indicador  8.6.1;2;21.1;33;Rio de Janeiro;8840;2022
Indicador  8.6.1;2;18.8;33;Rio de Janeiro;8840;2023
Indicador  8.6.1;2;19.0;35;São Paulo;8840;2016
Indicador  8.6.1;2;20.6;35;São Paulo;8840;2017
Indicador  8.6.1;2;20.8;35;São Paulo;8840;2018
Indicador  8.6.1;2;19.8;35;São Paulo;8840;2019
Indicador  8.6.1;2;14.3;35;São Paulo;8840;2022
Indicador  8.6.1;2;14.2;35;São Paulo;8840;2023
Indicador  8.6.1;2;17.8;41;Paraná;8840;2016
Indicador  8.6.1;2;17.4;41;Paraná;8840;2017
Indicador  8.6.1;2;17.8;41;Paraná;8840;2018
Indicador  8.6.1;2;17.0;41;Paraná;8840;2019
Indicador  8.6.1;2;15.2;41;Paraná;8840;2022
Indicador  8.6.1;2;13.6;41;Paraná;8840;2023
Indicador  8.6.1;2;15.1;42;Santa Catarina;8840;2016
Indicador  8.6.1;2;14.8;42;Santa Catarina;8840;2017
Indicador  8.6.1;2;14.0;42;Santa Catarina;8840;2018
Indicador  8.6.1;2;11.8;42;Santa Catarina;8840;2019
Indicador  8.6.1;2;10.2;42;Santa Catarina;8840;2022
Indicador  8.6.1;2;10.9;42;Santa Catarina;8840;2023
Indicador  8.6.1;2;15.1;43;Rio Grande do Sul;8840;2016
Indicador  8.6.1;2;15.6;43;Rio Grande do Sul;8840;2017
Indicador  8.6.1;2;16.0;43;Rio Grande do Sul;8840;2018
Indicador  8.6.1;2;13.6;43;Rio Grande do Sul;8840;2019
Indicador  8.6.1;2;13.4;43;Rio Grande do Sul;8840;2022
Indicador  8.6.1;2;12.6;43;Rio Grande do Sul;8840;2023
Indicador  8.6.1;2;17.1;50;Mato Grosso do Sul;8840;2016
Indicador  8.6.1;2;19.7;50;Mato Grosso do Sul;8840;2017
Indicador  8.6.1;2;17.6;50;Mato Grosso do Sul;8840;2018
Indicador  8.6.1;2;16.9;50;Mato Grosso do Sul;8840;2019
Indicador  8.6.1;2;16.4;50;Mato Grosso do Sul;8840;2022
Indicador  8.6.1;2;14.1;50;Mato Grosso do Sul;8840;2023
Indicador  8.6.1;2;19.5;51;Mato Grosso;8840;2016
Indicador  8.6.1;2;20.2;51;Mato Grosso;8840;2017
Indicador  8.6.1;2;20.0;51;Mato Grosso;8840;2018
Indicador  8.6.1;2;17.7;51;Mato Grosso;8840;2019
Indicador  8.6.1;2;16.4;51;Mato Grosso;8840;2022
Indicador  8.6.1;2;16.7;51;Mato Grosso;8840;2023
Indicador  8.6.1;2;19.4;52;Goiás;8840;2016
Indicador  8.6.1;2;19.3;52;Goiás;8840;2017
Indicador  8.6.1;2;18.5;52;Goiás;8840;2018
Indicador  8.6.1;2;18.7;52;Goiás;8840;2019
Indicador  8.6.1;2;15.7;52;Goiás;8840;2022
Indicador  8.6.1;2;15.2;52;Goiás;8840;2023
Indicador  8.6.1;2;18.6;53;Distrito Federal;8840;2016
Indicador  8.6.1;2;17.2;53;Distrito Federal;8840;2017
Indicador  8.6.1;2;18.8;53;Distrito Federal;8840;2018
Indicador  8.6.1;2;15.9;53;Distrito Federal;8840;2019
Indicador  8.6.1;2;13.0;53;Distrito Federal;8840;2022
Indicador  8.6.1;2;12.8;53;Distrito Federal;8840;2023
