ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_ETAPA_ENS;DESC_ETAPA_ENS
Indicador  4.c.1;1726;63.7;15;Pará;9610;2017;41122;Educação infantil
Indicador  4.c.1;1726;77.7;15;Pará;9610;2017;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;57.4;15;Pará;9610;2017;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;89.1;15;Pará;9610;2017;41125;Ensino médio
Indicador  4.c.1;1726;65.1;15;Pará;9610;2018;41122;Educação infantil
Indicador  4.c.1;1726;79.4;15;Pará;9610;2018;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;59.7;15;Pará;9610;2018;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;87.8;15;Pará;9610;2018;41125;Ensino médio
Indicador  4.c.1;1726;80.2;15;Pará;9610;2019;41122;Educação infantil
Indicador  4.c.1;1726;90.8;15;Pará;9610;2019;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;65.9;15;Pará;9610;2019;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;88.7;15;Pará;9610;2019;41125;Ensino médio
Indicador  4.c.1;1726;81.7;15;Pará;9610;2020;41122;Educação infantil
Indicador  4.c.1;1726;91.6;15;Pará;9610;2020;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;65.2;15;Pará;9610;2020;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;84.0;15;Pará;9610;2020;41125;Ensino médio
Indicador  4.c.1;1726;84.4;15;Pará;9610;2021;41122;Educação infantil
Indicador  4.c.1;1726;92.6;15;Pará;9610;2021;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;66.1;15;Pará;9610;2021;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;84.3;15;Pará;9610;2021;41125;Ensino médio
Indicador  4.c.1;1726;85.2;15;Pará;9610;2022;41122;Educação infantil
Indicador  4.c.1;1726;93.2;15;Pará;9610;2022;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;67.5;15;Pará;9610;2022;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;87.9;15;Pará;9610;2022;41125;Ensino médio
Indicador  4.c.1;1726;87.7;16;Amapá;9610;2007;41122;Educação infantil
Indicador  4.c.1;1726;94.5;16;Amapá;9610;2007;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;58.1;16;Amapá;9610;2007;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;84.6;16;Amapá;9610;2007;41125;Ensino médio
Indicador  4.c.1;1726;89.7;16;Amapá;9610;2008;41122;Educação infantil
Indicador  4.c.1;1726;95.4;16;Amapá;9610;2008;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;56.6;16;Amapá;9610;2008;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;83.4;16;Amapá;9610;2008;41125;Ensino médio
Indicador  4.c.1;1726;89.9;16;Amapá;9610;2009;41122;Educação infantil
Indicador  4.c.1;1726;95.8;16;Amapá;9610;2009;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;62.0;16;Amapá;9610;2009;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;85.6;16;Amapá;9610;2009;41125;Ensino médio
Indicador  4.c.1;1726;92.7;16;Amapá;9610;2010;41122;Educação infantil
Indicador  4.c.1;1726;96.8;16;Amapá;9610;2010;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;65.7;16;Amapá;9610;2010;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;88.6;16;Amapá;9610;2010;41125;Ensino médio
Indicador  4.c.1;1726;85.3;16;Amapá;9610;2011;41122;Educação infantil
Indicador  4.c.1;1726;93.1;16;Amapá;9610;2011;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;64.5;16;Amapá;9610;2011;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;86.2;16;Amapá;9610;2011;41125;Ensino médio
Indicador  4.c.1;1726;76.8;16;Amapá;9610;2012;41122;Educação infantil
Indicador  4.c.1;1726;82.4;16;Amapá;9610;2012;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;67.9;16;Amapá;9610;2012;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;88.3;16;Amapá;9610;2012;41125;Ensino médio
Indicador  4.c.1;1726;73.2;16;Amapá;9610;2013;41122;Educação infantil
Indicador  4.c.1;1726;80.3;16;Amapá;9610;2013;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;67.9;16;Amapá;9610;2013;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;89.4;16;Amapá;9610;2013;41125;Ensino médio
Indicador  4.c.1;1726;72.2;16;Amapá;9610;2014;41122;Educação infantil
Indicador  4.c.1;1726;79.8;16;Amapá;9610;2014;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;71.4;16;Amapá;9610;2014;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;89.0;16;Amapá;9610;2014;41125;Ensino médio
Indicador  4.c.1;1726;71.1;16;Amapá;9610;2015;41122;Educação infantil
Indicador  4.c.1;1726;81.5;16;Amapá;9610;2015;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;71.3;16;Amapá;9610;2015;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;87.3;16;Amapá;9610;2015;41125;Ensino médio
Indicador  4.c.1;1726;70.4;16;Amapá;9610;2016;41122;Educação infantil
Indicador  4.c.1;1726;82.6;16;Amapá;9610;2016;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;71.8;16;Amapá;9610;2016;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;88.6;16;Amapá;9610;2016;41125;Ensino médio
Indicador  4.c.1;1726;69.6;16;Amapá;9610;2017;41122;Educação infantil
Indicador  4.c.1;1726;81.4;16;Amapá;9610;2017;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;72.9;16;Amapá;9610;2017;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;89.5;16;Amapá;9610;2017;41125;Ensino médio
Indicador  4.c.1;1726;67.3;16;Amapá;9610;2018;41122;Educação infantil
Indicador  4.c.1;1726;81.7;16;Amapá;9610;2018;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;75.0;16;Amapá;9610;2018;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;88.8;16;Amapá;9610;2018;41125;Ensino médio
Indicador  4.c.1;1726;81.9;16;Amapá;9610;2019;41122;Educação infantil
Indicador  4.c.1;1726;95.5;16;Amapá;9610;2019;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;77.5;16;Amapá;9610;2019;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;87.4;16;Amapá;9610;2019;41125;Ensino médio
Indicador  4.c.1;1726;84.6;16;Amapá;9610;2020;41122;Educação infantil
Indicador  4.c.1;1726;96.2;16;Amapá;9610;2020;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;78.4;16;Amapá;9610;2020;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;88.0;16;Amapá;9610;2020;41125;Ensino médio
Indicador  4.c.1;1726;85.6;16;Amapá;9610;2021;41122;Educação infantil
Indicador  4.c.1;1726;96.4;16;Amapá;9610;2021;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;80.3;16;Amapá;9610;2021;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;88.6;16;Amapá;9610;2021;41125;Ensino médio
Indicador  4.c.1;1726;88.2;16;Amapá;9610;2022;41122;Educação infantil
Indicador  4.c.1;1726;98.1;16;Amapá;9610;2022;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;82.4;16;Amapá;9610;2022;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;91.3;16;Amapá;9610;2022;41125;Ensino médio
Indicador  4.c.1;1726;62.1;17;Tocantins;9610;2007;41122;Educação infantil
Indicador  4.c.1;1726;84.0;17;Tocantins;9610;2007;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;55.7;17;Tocantins;9610;2007;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;81.2;17;Tocantins;9610;2007;41125;Ensino médio
Indicador  4.c.1;1726;77.9;17;Tocantins;9610;2008;41122;Educação infantil
Indicador  4.c.1;1726;91.2;17;Tocantins;9610;2008;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;48.3;17;Tocantins;9610;2008;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;81.5;17;Tocantins;9610;2008;41125;Ensino médio
Indicador  4.c.1;1726;76.9;17;Tocantins;9610;2009;41122;Educação infantil
Indicador  4.c.1;1726;89.3;17;Tocantins;9610;2009;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;48.0;17;Tocantins;9610;2009;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;78.5;17;Tocantins;9610;2009;41125;Ensino médio
Indicador  4.c.1;1726;76.3;17;Tocantins;9610;2010;41122;Educação infantil
Indicador  4.c.1;1726;89.2;17;Tocantins;9610;2010;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;49.8;17;Tocantins;9610;2010;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;77.9;17;Tocantins;9610;2010;41125;Ensino médio
Indicador  4.c.1;1726;74.4;17;Tocantins;9610;2011;41122;Educação infantil
Indicador  4.c.1;1726;89.2;17;Tocantins;9610;2011;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;52.5;17;Tocantins;9610;2011;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;79.2;17;Tocantins;9610;2011;41125;Ensino médio
Indicador  4.c.1;1726;73.4;17;Tocantins;9610;2012;41122;Educação infantil
Indicador  4.c.1;1726;89.6;17;Tocantins;9610;2012;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;55.6;17;Tocantins;9610;2012;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;80.4;17;Tocantins;9610;2012;41125;Ensino médio
Indicador  4.c.1;1726;72.5;17;Tocantins;9610;2013;41122;Educação infantil
Indicador  4.c.1;1726;89.6;17;Tocantins;9610;2013;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;56.2;17;Tocantins;9610;2013;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;76.9;17;Tocantins;9610;2013;41125;Ensino médio
Indicador  4.c.1;1726;72.0;17;Tocantins;9610;2014;41122;Educação infantil
Indicador  4.c.1;1726;89.2;17;Tocantins;9610;2014;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;57.4;17;Tocantins;9610;2014;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;77.7;17;Tocantins;9610;2014;41125;Ensino médio
Indicador  4.c.1;1726;71.5;17;Tocantins;9610;2015;41122;Educação infantil
Indicador  4.c.1;1726;87.8;17;Tocantins;9610;2015;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;57.4;17;Tocantins;9610;2015;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;74.2;17;Tocantins;9610;2015;41125;Ensino médio
Indicador  4.c.1;1726;70.3;17;Tocantins;9610;2016;41122;Educação infantil
Indicador  4.c.1;1726;87.0;17;Tocantins;9610;2016;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;59.1;17;Tocantins;9610;2016;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;75.4;17;Tocantins;9610;2016;41125;Ensino médio
Indicador  4.c.1;1726;70.3;17;Tocantins;9610;2017;41122;Educação infantil
Indicador  4.c.1;1726;87.3;17;Tocantins;9610;2017;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;60.1;17;Tocantins;9610;2017;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;76.7;17;Tocantins;9610;2017;41125;Ensino médio
Indicador  4.c.1;1726;71.2;17;Tocantins;9610;2018;41122;Educação infantil
Indicador  4.c.1;1726;86.5;17;Tocantins;9610;2018;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;61.0;17;Tocantins;9610;2018;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;76.1;17;Tocantins;9610;2018;41125;Ensino médio
Indicador  4.c.1;1726;78.6;17;Tocantins;9610;2019;41122;Educação infantil
Indicador  4.c.1;1726;91.1;17;Tocantins;9610;2019;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;64.4;17;Tocantins;9610;2019;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;76.3;17;Tocantins;9610;2019;41125;Ensino médio
Indicador  4.c.1;1726;81.9;17;Tocantins;9610;2020;41122;Educação infantil
Indicador  4.c.1;1726;92.2;17;Tocantins;9610;2020;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;65.4;17;Tocantins;9610;2020;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;78.2;17;Tocantins;9610;2020;41125;Ensino médio
Indicador  4.c.1;1726;83.3;17;Tocantins;9610;2021;41122;Educação infantil
Indicador  4.c.1;1726;93.7;17;Tocantins;9610;2021;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;67.0;17;Tocantins;9610;2021;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;79.3;17;Tocantins;9610;2021;41125;Ensino médio
Indicador  4.c.1;1726;84.5;17;Tocantins;9610;2022;41122;Educação infantil
Indicador  4.c.1;1726;93.5;17;Tocantins;9610;2022;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;67.3;17;Tocantins;9610;2022;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;82.2;17;Tocantins;9610;2022;41125;Ensino médio
Indicador  4.c.1;1726;79.4;21;Maranhão;9610;2007;41122;Educação infantil
Indicador  4.c.1;1726;90.0;21;Maranhão;9610;2007;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;34.6;21;Maranhão;9610;2007;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;73.5;21;Maranhão;9610;2007;41125;Ensino médio
Indicador  4.c.1;1726;82.2;21;Maranhão;9610;2008;41122;Educação infantil
Indicador  4.c.1;1726;91.9;21;Maranhão;9610;2008;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;35.5;21;Maranhão;9610;2008;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;72.4;21;Maranhão;9610;2008;41125;Ensino médio
Indicador  4.c.1;1726;81.3;21;Maranhão;9610;2009;41122;Educação infantil
Indicador  4.c.1;1726;91.8;21;Maranhão;9610;2009;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;35.5;21;Maranhão;9610;2009;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;70.4;21;Maranhão;9610;2009;41125;Ensino médio
Indicador  4.c.1;1726;79.9;21;Maranhão;9610;2010;41122;Educação infantil
Indicador  4.c.1;1726;92.6;21;Maranhão;9610;2010;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;39.9;21;Maranhão;9610;2010;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;73.7;21;Maranhão;9610;2010;41125;Ensino médio
Indicador  4.c.1;1726;74.9;21;Maranhão;9610;2011;41122;Educação infantil
Indicador  4.c.1;1726;88.2;21;Maranhão;9610;2011;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;40.7;21;Maranhão;9610;2011;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;73.9;21;Maranhão;9610;2011;41125;Ensino médio
Indicador  4.c.1;1726;71.7;21;Maranhão;9610;2012;41122;Educação infantil
Indicador  4.c.1;1726;85.6;21;Maranhão;9610;2012;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;41.7;21;Maranhão;9610;2012;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;77.5;21;Maranhão;9610;2012;41125;Ensino médio
Indicador  4.c.1;1726;71.2;21;Maranhão;9610;2013;41122;Educação infantil
Indicador  4.c.1;1726;85.1;21;Maranhão;9610;2013;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;41.1;21;Maranhão;9610;2013;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;80.1;21;Maranhão;9610;2013;41125;Ensino médio
Indicador  4.c.1;1726;68.4;21;Maranhão;9610;2014;41122;Educação infantil
Indicador  4.c.1;1726;83.2;21;Maranhão;9610;2014;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;41.0;21;Maranhão;9610;2014;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;80.0;21;Maranhão;9610;2014;41125;Ensino médio
Indicador  4.c.1;1726;68.9;21;Maranhão;9610;2015;41122;Educação infantil
Indicador  4.c.1;1726;82.8;21;Maranhão;9610;2015;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;41.6;21;Maranhão;9610;2015;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;78.7;21;Maranhão;9610;2015;41125;Ensino médio
Indicador  4.c.1;1726;68.7;21;Maranhão;9610;2016;41122;Educação infantil
Indicador  4.c.1;1726;82.8;21;Maranhão;9610;2016;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;42.4;21;Maranhão;9610;2016;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;78.0;21;Maranhão;9610;2016;41125;Ensino médio
Indicador  4.c.1;1726;68.7;21;Maranhão;9610;2017;41122;Educação infantil
Indicador  4.c.1;1726;82.9;21;Maranhão;9610;2017;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;44.1;21;Maranhão;9610;2017;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;81.1;21;Maranhão;9610;2017;41125;Ensino médio
Indicador  4.c.1;1726;67.8;21;Maranhão;9610;2018;41122;Educação infantil
Indicador  4.c.1;1726;83.3;21;Maranhão;9610;2018;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;46.8;21;Maranhão;9610;2018;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;80.9;21;Maranhão;9610;2018;41125;Ensino médio
Indicador  4.c.1;1726;78.4;21;Maranhão;9610;2019;41122;Educação infantil
Indicador  4.c.1;1726;90.3;21;Maranhão;9610;2019;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;49.5;21;Maranhão;9610;2019;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;78.9;21;Maranhão;9610;2019;41125;Ensino médio
Indicador  4.c.1;1726;80.2;21;Maranhão;9610;2020;41122;Educação infantil
Indicador  4.c.1;1726;90.5;21;Maranhão;9610;2020;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;48.9;21;Maranhão;9610;2020;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;79.0;21;Maranhão;9610;2020;41125;Ensino médio
Indicador  4.c.1;1726;81.2;21;Maranhão;9610;2021;41122;Educação infantil
Indicador  4.c.1;1726;90.8;21;Maranhão;9610;2021;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;49.9;21;Maranhão;9610;2021;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;79.2;21;Maranhão;9610;2021;41125;Ensino médio
Indicador  4.c.1;1726;82.3;21;Maranhão;9610;2022;41122;Educação infantil
Indicador  4.c.1;1726;91.0;21;Maranhão;9610;2022;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;49.6;21;Maranhão;9610;2022;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;80.0;21;Maranhão;9610;2022;41125;Ensino médio
Indicador  4.c.1;1726;67.3;22;Piauí;9610;2007;41122;Educação infantil
Indicador  4.c.1;1726;90.2;22;Piauí;9610;2007;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;58.0;22;Piauí;9610;2007;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;83.5;22;Piauí;9610;2007;41125;Ensino médio
Indicador  4.c.1;1726;73.8;22;Piauí;9610;2008;41122;Educação infantil
Indicador  4.c.1;1726;89.2;22;Piauí;9610;2008;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;50.7;22;Piauí;9610;2008;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;77.0;22;Piauí;9610;2008;41125;Ensino médio
Indicador  4.c.1;1726;69.1;22;Piauí;9610;2009;41122;Educação infantil
Indicador  4.c.1;1726;86.3;22;Piauí;9610;2009;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;50.4;22;Piauí;9610;2009;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;76.1;22;Piauí;9610;2009;41125;Ensino médio
Indicador  4.c.1;1726;66.3;22;Piauí;9610;2010;41122;Educação infantil
Indicador  4.c.1;1726;85.0;22;Piauí;9610;2010;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;50.9;22;Piauí;9610;2010;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;74.4;22;Piauí;9610;2010;41125;Ensino médio
Indicador  4.c.1;1726;64.2;22;Piauí;9610;2011;41122;Educação infantil
Indicador  4.c.1;1726;83.6;22;Piauí;9610;2011;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;52.7;22;Piauí;9610;2011;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;74.1;22;Piauí;9610;2011;41125;Ensino médio
Indicador  4.c.1;1726;63.5;22;Piauí;9610;2012;41122;Educação infantil
Indicador  4.c.1;1726;83.9;22;Piauí;9610;2012;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;54.5;22;Piauí;9610;2012;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;77.2;22;Piauí;9610;2012;41125;Ensino médio
Indicador  4.c.1;1726;60.7;22;Piauí;9610;2013;41122;Educação infantil
Indicador  4.c.1;1726;82.5;22;Piauí;9610;2013;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;55.5;22;Piauí;9610;2013;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;75.0;22;Piauí;9610;2013;41125;Ensino médio
Indicador  4.c.1;1726;64.0;22;Piauí;9610;2014;41122;Educação infantil
Indicador  4.c.1;1726;82.8;22;Piauí;9610;2014;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;57.0;22;Piauí;9610;2014;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;77.1;22;Piauí;9610;2014;41125;Ensino médio
Indicador  4.c.1;1726;63.7;22;Piauí;9610;2015;41122;Educação infantil
Indicador  4.c.1;1726;82.6;22;Piauí;9610;2015;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;58.1;22;Piauí;9610;2015;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;77.3;22;Piauí;9610;2015;41125;Ensino médio
Indicador  4.c.1;1726;61.8;22;Piauí;9610;2016;41122;Educação infantil
Indicador  4.c.1;1726;82.8;22;Piauí;9610;2016;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;58.9;22;Piauí;9610;2016;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;76.7;22;Piauí;9610;2016;41125;Ensino médio
Indicador  4.c.1;1726;60.5;22;Piauí;9610;2017;41122;Educação infantil
Indicador  4.c.1;1726;83.7;22;Piauí;9610;2017;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;59.1;22;Piauí;9610;2017;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;76.7;22;Piauí;9610;2017;41125;Ensino médio
Indicador  4.c.1;1726;60.7;22;Piauí;9610;2018;41122;Educação infantil
Indicador  4.c.1;1726;85.0;22;Piauí;9610;2018;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;60.8;22;Piauí;9610;2018;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;74.7;22;Piauí;9610;2018;41125;Ensino médio
Indicador  4.c.1;1726;71.9;22;Piauí;9610;2019;41122;Educação infantil
Indicador  4.c.1;1726;89.3;22;Piauí;9610;2019;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;63.8;22;Piauí;9610;2019;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;74.9;22;Piauí;9610;2019;41125;Ensino médio
Indicador  4.c.1;1726;74.5;22;Piauí;9610;2020;41122;Educação infantil
Indicador  4.c.1;1726;89.5;22;Piauí;9610;2020;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;63.8;22;Piauí;9610;2020;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;77.3;22;Piauí;9610;2020;41125;Ensino médio
Indicador  4.c.1;1726;78.0;22;Piauí;9610;2021;41122;Educação infantil
Indicador  4.c.1;1726;90.6;22;Piauí;9610;2021;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;65.9;22;Piauí;9610;2021;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;78.0;22;Piauí;9610;2021;41125;Ensino médio
Indicador  4.c.1;1726;79.6;22;Piauí;9610;2022;41122;Educação infantil
Indicador  4.c.1;1726;92.2;22;Piauí;9610;2022;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;68.4;22;Piauí;9610;2022;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;82.6;22;Piauí;9610;2022;41125;Ensino médio
Indicador  4.c.1;1726;62.1;23;Ceará;9610;2007;41122;Educação infantil
Indicador  4.c.1;1726;85.2;23;Ceará;9610;2007;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;48.2;23;Ceará;9610;2007;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;78.2;23;Ceará;9610;2007;41125;Ensino médio
Indicador  4.c.1;1726;67.4;23;Ceará;9610;2008;41122;Educação infantil
Indicador  4.c.1;1726;87.2;23;Ceará;9610;2008;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;45.4;23;Ceará;9610;2008;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;73.1;23;Ceará;9610;2008;41125;Ensino médio
Indicador  4.c.1;1726;64.1;23;Ceará;9610;2009;41122;Educação infantil
Indicador  4.c.1;1726;85.5;23;Ceará;9610;2009;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;47.9;23;Ceará;9610;2009;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;71.1;23;Ceará;9610;2009;41125;Ensino médio
Indicador  4.c.1;1726;61.9;23;Ceará;9610;2010;41122;Educação infantil
Indicador  4.c.1;1726;84.7;23;Ceará;9610;2010;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;49.9;23;Ceará;9610;2010;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;70.7;23;Ceará;9610;2010;41125;Ensino médio
Indicador  4.c.1;1726;57.1;23;Ceará;9610;2011;41122;Educação infantil
Indicador  4.c.1;1726;81.4;23;Ceará;9610;2011;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;53.6;23;Ceará;9610;2011;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;72.5;23;Ceará;9610;2011;41125;Ensino médio
Indicador  4.c.1;1726;52.6;23;Ceará;9610;2012;41122;Educação infantil
Indicador  4.c.1;1726;79.5;23;Ceará;9610;2012;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;56.4;23;Ceará;9610;2012;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;76.8;23;Ceará;9610;2012;41125;Ensino médio
Indicador  4.c.1;1726;51.1;23;Ceará;9610;2013;41122;Educação infantil
Indicador  4.c.1;1726;79.2;23;Ceará;9610;2013;41123;Ensino fundamental - anos iniciais
