ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SEXO;DESC_SEXO
Indicador  8.5.2.2;2;8.6;11;Rondônia;10004;2016;5;Mulheres
Indicador  8.5.2.2;2;7.6;11;Rondônia;10004;2017;6794;Total
Indicador  8.5.2.2;2;6.5;11;Rondônia;10004;2017;4;Homens
Indicador  8.5.2.2;2;9.1;11;Rondônia;10004;2017;5;Mulheres
Indicador  8.5.2.2;2;9.4;11;Rondônia;10004;2018;6794;Total
Indicador  8.5.2.2;2;7.4;11;Rondônia;10004;2018;4;Homens
Indicador  8.5.2.2;2;12.7;11;Rondônia;10004;2018;5;Mulheres
Indicador  8.5.2.2;2;8.1;11;Rondônia;10004;2019;6794;Total
Indicador  8.5.2.2;2;6.4;11;Rondônia;10004;2019;4;Homens
Indicador  8.5.2.2;2;10.6;11;Rondônia;10004;2019;5;Mulheres
Indicador  8.5.2.2;2;10.1;11;Rondônia;10004;2020;6794;Total
Indicador  8.5.2.2;2;8.5;11;Rondônia;10004;2020;4;Homens
Indicador  8.5.2.2;2;12.3;11;Rondônia;10004;2020;5;Mulheres
Indicador  8.5.2.2;2;9.3;11;Rondônia;10004;2021;6794;Total
Indicador  8.5.2.2;2;6.5;11;Rondônia;10004;2021;4;Homens
Indicador  8.5.2.2;2;13.5;11;Rondônia;10004;2021;5;Mulheres
Indicador  8.5.2.2;2;4.2;11;Rondônia;10004;2022;6794;Total
Indicador  8.5.2.2;2;2.8;11;Rondônia;10004;2022;4;Homens
Indicador  8.5.2.2;2;6.3;11;Rondônia;10004;2022;5;Mulheres
Indicador  8.5.2.2;2;3.1;11;Rondônia;10004;2023;6794;Total
Indicador  8.5.2.2;2;2.8;11;Rondônia;10004;2023;4;Homens
Indicador  8.5.2.2;2;3.7;11;Rondônia;10004;2023;5;Mulheres
Indicador  8.5.2.2;2;3.2;11;Rondônia;10004;2024;6794;Total
Indicador  8.5.2.2;2;2.4;11;Rondônia;10004;2024;4;Homens
Indicador  8.5.2.2;2;4.4;11;Rondônia;10004;2024;5;Mulheres
Indicador  8.5.2.2;2;9.1;12;Acre;10004;2012;6794;Total
Indicador  8.5.2.2;2;6.5;12;Acre;10004;2012;4;Homens
Indicador  8.5.2.2;2;12.7;12;Acre;10004;2012;5;Mulheres
Indicador  8.5.2.2;2;8.5;12;Acre;10004;2013;6794;Total
Indicador  8.5.2.2;2;7.1;12;Acre;10004;2013;4;Homens
Indicador  8.5.2.2;2;10.8;12;Acre;10004;2013;5;Mulheres
Indicador  8.5.2.2;2;8.1;12;Acre;10004;2014;6794;Total
Indicador  8.5.2.2;2;6.0;12;Acre;10004;2014;4;Homens
Indicador  8.5.2.2;2;11.4;12;Acre;10004;2014;5;Mulheres
Indicador  8.5.2.2;2;8.9;12;Acre;10004;2015;6794;Total
Indicador  8.5.2.2;2;7.0;12;Acre;10004;2015;4;Homens
Indicador  8.5.2.2;2;11.7;12;Acre;10004;2015;5;Mulheres
Indicador  8.5.2.2;2;10.5;12;Acre;10004;2016;6794;Total
Indicador  8.5.2.2;2;8.6;12;Acre;10004;2016;4;Homens
Indicador  8.5.2.2;2;13.3;12;Acre;10004;2016;5;Mulheres
Indicador  8.5.2.2;2;14.1;12;Acre;10004;2017;6794;Total
Indicador  8.5.2.2;2;12.0;12;Acre;10004;2017;4;Homens
Indicador  8.5.2.2;2;17.3;12;Acre;10004;2017;5;Mulheres
Indicador  8.5.2.2;2;13.4;12;Acre;10004;2018;6794;Total
Indicador  8.5.2.2;2;12.4;12;Acre;10004;2018;4;Homens
Indicador  8.5.2.2;2;14.7;12;Acre;10004;2018;5;Mulheres
Indicador  8.5.2.2;2;14.7;12;Acre;10004;2019;6794;Total
Indicador  8.5.2.2;2;11.6;12;Acre;10004;2019;4;Homens
Indicador  8.5.2.2;2;19.0;12;Acre;10004;2019;5;Mulheres
Indicador  8.5.2.2;2;15.7;12;Acre;10004;2020;6794;Total
Indicador  8.5.2.2;2;13.7;12;Acre;10004;2020;4;Homens
Indicador  8.5.2.2;2;18.4;12;Acre;10004;2020;5;Mulheres
Indicador  8.5.2.2;2;16.2;12;Acre;10004;2021;6794;Total
Indicador  8.5.2.2;2;12.6;12;Acre;10004;2021;4;Homens
Indicador  8.5.2.2;2;21.2;12;Acre;10004;2021;5;Mulheres
Indicador  8.5.2.2;2;12.4;12;Acre;10004;2022;6794;Total
Indicador  8.5.2.2;2;9.6;12;Acre;10004;2022;4;Homens
Indicador  8.5.2.2;2;16.2;12;Acre;10004;2022;5;Mulheres
Indicador  8.5.2.2;2;7.5;12;Acre;10004;2023;6794;Total
Indicador  8.5.2.2;2;7.8;12;Acre;10004;2023;4;Homens
Indicador  8.5.2.2;2;7.0;12;Acre;10004;2023;5;Mulheres
Indicador  8.5.2.2;2;6.4;12;Acre;10004;2024;6794;Total
Indicador  8.5.2.2;2;5.4;12;Acre;10004;2024;4;Homens
Indicador  8.5.2.2;2;8.0;12;Acre;10004;2024;5;Mulheres
Indicador  8.5.2.2;2;9.8;13;Amazonas;10004;2012;6794;Total
Indicador  8.5.2.2;2;7.3;13;Amazonas;10004;2012;4;Homens
Indicador  8.5.2.2;2;13.6;13;Amazonas;10004;2012;5;Mulheres
Indicador  8.5.2.2;2;9.9;13;Amazonas;10004;2013;6794;Total
Indicador  8.5.2.2;2;8.0;13;Amazonas;10004;2013;4;Homens
Indicador  8.5.2.2;2;12.8;13;Amazonas;10004;2013;5;Mulheres
Indicador  8.5.2.2;2;8.6;13;Amazonas;10004;2014;6794;Total
Indicador  8.5.2.2;2;6.2;13;Amazonas;10004;2014;4;Homens
Indicador  8.5.2.2;2;12.3;13;Amazonas;10004;2014;5;Mulheres
Indicador  8.5.2.2;2;9.4;13;Amazonas;10004;2015;6794;Total
Indicador  8.5.2.2;2;6.6;13;Amazonas;10004;2015;4;Homens
Indicador  8.5.2.2;2;13.9;13;Amazonas;10004;2015;5;Mulheres
Indicador  8.5.2.2;2;13.9;13;Amazonas;10004;2016;6794;Total
Indicador  8.5.2.2;2;10.2;13;Amazonas;10004;2016;4;Homens
Indicador  8.5.2.2;2;19.4;13;Amazonas;10004;2016;5;Mulheres
Indicador  8.5.2.2;2;14.5;13;Amazonas;10004;2017;6794;Total
Indicador  8.5.2.2;2;11.1;13;Amazonas;10004;2017;4;Homens
Indicador  8.5.2.2;2;19.3;13;Amazonas;10004;2017;5;Mulheres
Indicador  8.5.2.2;2;13.9;13;Amazonas;10004;2018;6794;Total
Indicador  8.5.2.2;2;11.3;13;Amazonas;10004;2018;4;Homens
Indicador  8.5.2.2;2;17.6;13;Amazonas;10004;2018;5;Mulheres
Indicador  8.5.2.2;2;14.1;13;Amazonas;10004;2019;6794;Total
Indicador  8.5.2.2;2;10.4;13;Amazonas;10004;2019;4;Homens
Indicador  8.5.2.2;2;19.3;13;Amazonas;10004;2019;5;Mulheres
Indicador  8.5.2.2;2;14.9;13;Amazonas;10004;2020;6794;Total
Indicador  8.5.2.2;2;11.2;13;Amazonas;10004;2020;4;Homens
Indicador  8.5.2.2;2;20.2;13;Amazonas;10004;2020;5;Mulheres
Indicador  8.5.2.2;2;15.4;13;Amazonas;10004;2021;6794;Total
Indicador  8.5.2.2;2;13.2;13;Amazonas;10004;2021;4;Homens
Indicador  8.5.2.2;2;18.8;13;Amazonas;10004;2021;5;Mulheres
Indicador  8.5.2.2;2;13.0;13;Amazonas;10004;2022;6794;Total
Indicador  8.5.2.2;2;10.4;13;Amazonas;10004;2022;4;Homens
Indicador  8.5.2.2;2;16.5;13;Amazonas;10004;2022;5;Mulheres
Indicador  8.5.2.2;2;9.9;13;Amazonas;10004;2023;6794;Total
Indicador  8.5.2.2;2;7.8;13;Amazonas;10004;2023;4;Homens
Indicador  8.5.2.2;2;13.2;13;Amazonas;10004;2023;5;Mulheres
Indicador  8.5.2.2;2;8.4;13;Amazonas;10004;2024;6794;Total
Indicador  8.5.2.2;2;6.0;13;Amazonas;10004;2024;4;Homens
