ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_ECO_REL_AGUA;DESC_ECO_REL_AGUA;CODG_TIP_DIN_ECO_REL_AGUA;DESC_TIP_DIN_ECO_REL_AGUA;SUB_INDICADOR
Indicador  6.6.1;2;-;51;Mato Grosso;12769;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12769
Indicador  6.6.1;2;-;51;Mato Grosso;12769;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12769
Indicador  6.6.1;2;-;51;Mato Grosso;12769;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12769
Indicador  6.6.1;2;2.6;51;Mato Grosso;12769;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12769
Indicador  6.6.1;2;-5.9;51;Mato Grosso;12769;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12769
Indicador  6.6.1;2;16.3;52;Goiás;12769;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12769
Indicador  6.6.1;2;16.9;52;Goiás;12769;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12769
Indicador  6.6.1;2;-;52;Goiás;12769;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12769
Indicador  6.6.1;2;-;52;Goiás;12769;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12769
Indicador  6.6.1;2;-;52;Goiás;12769;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12769
Indicador  6.6.1;2;-;52;Goiás;12769;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12769
Indicador  6.6.1;2;6.9;52;Goiás;12769;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12769
Indicador  6.6.1;2;-11.8;52;Goiás;12769;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12769
Indicador  6.6.1;2;0.0;53;Distrito Federal;12769;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12769
Indicador  6.6.1;2;5.8;53;Distrito Federal;12769;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12769
Indicador  6.6.1;2;-;53;Distrito Federal;12769;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12769
Indicador  6.6.1;2;-;53;Distrito Federal;12769;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12769
Indicador  6.6.1;2;-;53;Distrito Federal;12769;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12769
Indicador  6.6.1;2;-;53;Distrito Federal;12769;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12769
Indicador  6.6.1;2;-1.7;53;Distrito Federal;12769;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12769
Indicador  6.6.1;2;75.6;53;Distrito Federal;12769;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12769
Indicador  6.6.1;26;478.7;1;Brasil;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;969.8;1;Brasil;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;1;Brasil;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;1;Brasil;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;1;Brasil;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;1;Brasil;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-942.6;1;Brasil;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;3873.9;1;Brasil;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;55.8;11;Rondônia;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;251.5;11;Rondônia;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;11;Rondônia;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;11;Rondônia;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;11;Rondônia;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;11;Rondônia;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;140.0;11;Rondônia;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;304.3;11;Rondônia;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;0.0;12;Acre;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;0.0;12;Acre;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;12;Acre;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;12;Acre;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;12;Acre;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;12;Acre;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-15.4;12;Acre;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;62.0;12;Acre;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-107.3;13;Amazonas;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;9.9;13;Amazonas;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;13;Amazonas;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;13;Amazonas;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;13;Amazonas;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;13;Amazonas;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-491.9;13;Amazonas;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;2147.1;13;Amazonas;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;0.0;14;Roraima;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;0.0;14;Roraima;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;14;Roraima;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;14;Roraima;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;14;Roraima;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;14;Roraima;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-19.6;14;Roraima;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;320.3;14;Roraima;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;100.5;15;Pará;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;304.9;15;Pará;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;15;Pará;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;15;Pará;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;15;Pará;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;15;Pará;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-76.5;15;Pará;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;1437.8;15;Pará;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;16;Amapá;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;16;Amapá;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;16;Amapá;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;16;Amapá;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;16;Amapá;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;16;Amapá;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-50.8;16;Amapá;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;117.0;16;Amapá;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;431.0;17;Tocantins;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;452.8;17;Tocantins;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;17;Tocantins;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;17;Tocantins;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;17;Tocantins;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;17;Tocantins;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-85.1;17;Tocantins;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-298.3;17;Tocantins;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;134.3;21;Maranhão;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;137.8;21;Maranhão;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;21;Maranhão;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;21;Maranhão;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;21;Maranhão;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;21;Maranhão;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-35.5;21;Maranhão;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;315.4;21;Maranhão;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-0.9;22;Piauí;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;0.5;22;Piauí;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;22;Piauí;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;22;Piauí;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;22;Piauí;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;22;Piauí;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-43.6;22;Piauí;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;9.3;22;Piauí;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-127.4;23;Ceará;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-112.8;23;Ceará;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;23;Ceará;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;23;Ceará;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;23;Ceará;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;23;Ceará;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-133.1;23;Ceará;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;174.8;23;Ceará;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-51.4;24;Rio Grande do Norte;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-58.9;24;Rio Grande do Norte;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;24;Rio Grande do Norte;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;24;Rio Grande do Norte;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;24;Rio Grande do Norte;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;24;Rio Grande do Norte;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;23.6;24;Rio Grande do Norte;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;63.3;24;Rio Grande do Norte;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-62.9;25;Paraíba;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-63.4;25;Paraíba;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;25;Paraíba;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;25;Paraíba;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;25;Paraíba;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;25;Paraíba;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-28.4;25;Paraíba;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;26.7;25;Paraíba;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-71.0;26;Pernambuco;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-89.6;26;Pernambuco;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;26;Pernambuco;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;26;Pernambuco;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;26;Pernambuco;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;26;Pernambuco;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-78.3;26;Pernambuco;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;28.1;26;Pernambuco;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-1.5;27;Alagoas;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-0.1;27;Alagoas;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;27;Alagoas;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;27;Alagoas;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;27;Alagoas;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;27;Alagoas;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-19.8;27;Alagoas;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;2.8;27;Alagoas;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-0.6;28;Sergipe;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-0.2;28;Sergipe;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;28;Sergipe;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;28;Sergipe;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;28;Sergipe;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;28;Sergipe;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-17.3;28;Sergipe;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;21.7;28;Sergipe;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-96.0;29;Bahia;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-384.1;29;Bahia;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;29;Bahia;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;29;Bahia;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;29;Bahia;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;29;Bahia;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-171.6;29;Bahia;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-85.3;29;Bahia;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-202.8;31;Minas Gerais;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-170.0;31;Minas Gerais;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;31;Minas Gerais;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;31;Minas Gerais;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;31;Minas Gerais;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;31;Minas Gerais;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-186.4;31;Minas Gerais;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-222.6;31;Minas Gerais;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;0.4;32;Espírito Santo;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;0.3;32;Espírito Santo;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;32;Espírito Santo;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;32;Espírito Santo;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;32;Espírito Santo;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;32;Espírito Santo;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-11.6;32;Espírito Santo;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;11.8;32;Espírito Santo;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;7.5;33;Rio de Janeiro;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;7.3;33;Rio de Janeiro;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;33;Rio de Janeiro;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;33;Rio de Janeiro;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;33;Rio de Janeiro;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;33;Rio de Janeiro;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;18.8;33;Rio de Janeiro;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;76.0;33;Rio de Janeiro;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-83.3;35;São Paulo;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-83.2;35;São Paulo;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;35;São Paulo;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;35;São Paulo;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;35;São Paulo;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;35;São Paulo;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-5.2;35;São Paulo;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-35.3;35;São Paulo;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-87.8;41;Paraná;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-6.7;41;Paraná;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;41;Paraná;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;41;Paraná;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;41;Paraná;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;41;Paraná;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-32.4;41;Paraná;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-17.9;41;Paraná;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;97.0;42;Santa Catarina;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;113.3;42;Santa Catarina;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;42;Santa Catarina;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;42;Santa Catarina;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;42;Santa Catarina;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;42;Santa Catarina;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-2.0;42;Santa Catarina;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-33.9;42;Santa Catarina;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;45.0;43;Rio Grande do Sul;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;57.1;43;Rio Grande do Sul;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;43;Rio Grande do Sul;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;43;Rio Grande do Sul;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;43;Rio Grande do Sul;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;43;Rio Grande do Sul;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;84.7;43;Rio Grande do Sul;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-720.5;43;Rio Grande do Sul;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
